"id","day","interaction","timea","timeb","dur","choice1","choice2","location","partner_gender","partner_status","first","mtone","length","level","igaff","igdom","agval","agarous","stress","health","sbi_extra","sbi_agree","sbi_domin","sbi_quarl","sbi_submi","sbi_agency","sbi_commun","sbi_total","sbi_agree_ips","sbi_domin_ips","sbi_quarl_ips","sbi_submi_ips","sbi_agency_ips","sbi_commun_ips"
307,2,11,1345,1405,5,5,3,4,1,2,0,0,3,1,6,6,6,7,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
307,2,12,1715,1800,30,1,7,5,1,4,0,0,120,NA,8,8,8,8,0,0,0,1,0.666666667,0,0,2,3,0.416666667,0.583333333,0.25,-0.416666667,-0.416666667,0.666666667,1
307,2,13,1805,1815,5,3,6,5,1,4,0,0,36,NA,7,7,8,8,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
307,2,14,1900,1945,40,1,7,5,NA,4,0,0,48,5,8,8,8,8,0,0,0,1,0.666666667,0,0,2,3,0.416666667,0.583333333,0.25,-0.416666667,-0.416666667,0.666666667,1
307,2,15,2015,2115,30,1,7,5,NA,4,0,0,8,4,7,7,7,7,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
307,2,16,2130,2140,5,4,4,1,1,NA,NA,0,8,1,7,7,6,6,0,0,1,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
307,3,17,900,915,5,4,4,1,NA,9,0,0,8,4,8,7,7,5,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
307,3,18,1000,1010,5,4,4,3,1,5,0,0,3,1,8,6,8,7,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
307,3,19,1115,1145,15,4,4,3,1,1,0,0,3,1,7,6,7,6,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
307,3,20,1700,1745,5,2,6,5,NA,4,0,1,8,3,8,7,7,7,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
307,3,21,1705,1745,5,1,7,5,NA,4,0,1,8,4,8,7,8,8,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
307,3,22,1710,1745,5,1,7,5,NA,4,0,1,120,5,7,7,8,8,0,0,0,0.333333333,0.666666667,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
307,3,23,1715,1745,5,2,6,5,NA,4,0,1,8,3,8,8,8,8,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
307,3,24,1010,1030,10,7,2,2,0,NA,1,1,NA,1,3,7,1,8,0,0,1,0,1,0.666666667,0,3,-2,0.416666667,-0.416666667,0.583333333,0.25,-0.416666667,1,-0.666666667
307,4,25,1000,1010,5,4,4,1,NA,9,0,0,8,3,7,7,6,5,0,0,1,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
307,4,26,1300,1500,90,4,4,3,1,5,0,0,3,1,7,7,7,7,0,0,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
307,4,27,1515,1530,5,4,5,4,1,1,0,0,3,1,5,7,5,7,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
307,4,28,1600,1645,30,1,7,5,NA,4,0,0,120,5,7.5,7,7.5,7.5,0,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
307,4,29,1730,1815,5,1,7,5,NA,4,0,1,8,4,8,8,8,8,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
307,4,30,1735,1815,5,1,7,5,1,4,0,1,8,4,8,8,7.5,7.5,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
307,4,31,1740,1815,5,1,7,5,NA,4,0,1,8,3,7.5,7.5,7,8,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
307,4,32,2000,2030,15,1,7,1,0,6,0,0,60,NA,9,9,9,9,0,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
307,5,33,900,930,20,1,7,1,0,6,0,0,60,5,8.5,9,8.5,9,0,0,0,0.666666667,0.666666667,0,0.333333333,1,2,0.416666667,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
307,5,34,1200,1230,15,1,7,1,1,8,0,1,228,5,9,9,9,9,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
307,5,35,1215,1230,10,1,7,1,NA,5,0,1,12,2,8,8.5,8,8,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
307,5,36,1500,1515,5,5,5,5,1,5,0,0,1,NA,6,7,6.5,6.5,0,0,1,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
307,6,37,930,945,10,1,7,1,1,6,0,0,60,5,9,9,9,3,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
307,6,38,1100,1200,5,1,7,5,1,4,0,1,120,5,8,8,8,7,0,0,0,1,0.333333333,0,0,1,3,0.333333333,0.666666667,0,-0.333333333,-0.333333333,0.333333333,1
307,6,39,1110,1200,5,1,7,5,NA,4,0,1,8,4,8,8,8,5,0,0,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
307,6,40,1730,1745,5,4,4,1,NA,9,0,0,8,3,7.5,7.5,8,4,0,0,1,0,0,0,0.333333333,-1,0,0.083333333,-0.083333333,-0.083333333,-0.083333333,0.25,-0.333333333,0
307,6,41,2100,2120,15,1,7,2,1,4,0,0,8,4,8,7,8,7,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
307,6,42,2130,2135,5,6,2,2,1,4,0,0,8,3,7,7,7,6.5,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
307,7,43,900,915,5,4,4,1,1,9,0,0,8,3,6,6,6,3,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
307,7,44,1015,1040,15,4,5,3,1,5,0,0,8,NA,7,7,7,6,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
307,7,45,1115,1130,10,3,6,3,1,4,0,0,8,2,6,6,7,6,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
307,7,46,1300,1315,5,5,3,4,0,2,0,0,3,1,6,6,6,6,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
307,7,47,1330,1400,10,4,4,4,1,NA,0,0,3,2,7,7,7,7,0,0,0,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
308,1,1,1230,1315,20,1,7,NA,1,4,0,0,144,5,8,5,9,6,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
308,1,2,1250,1315,15,1,7,NA,0,4,0,0,12,3,8,3,8,8,1,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
308,1,3,2200,2219,15,1,7,NA,NA,4,0,0,12,4,8,8,8,8,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
308,1,4,1320,1328,6,2,7,NA,NA,9,0,0,7,4,8,5,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2,5,938,1002,20,1,7,NA,1,4,0,0,7,3,7,5,8,6,0,0,0,0.333333333,0,0.333333333,0.333333333,-1,0,0.25,0.083333333,-0.25,0.083333333,0.083333333,-0.333333333,0
308,2,6,1200,1316,60,1,7,NA,NA,4,0,1,96,5,8,8,8,8,0,2,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
308,2,7,1325,1335,6,1,6,3,1,4,0,0,168,5,8,8,8,7,0,2,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
308,2,8,1420,1500,10,4,5,NA,1,4,0,0,7,2,6,5,8,5,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
308,2,9,1545,1600,10,5,2,NA,0,4,0,0,60,4,7,4,4,4,0,0,1,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
308,2,10,1700,1720,15,1,7,NA,1,4,0,0,7,4,8,8,7,7,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
308,3,11,1200,1321,70,1,7,NA,1,4,0,0,7,3,8,8,8,8,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
308,3,12,1440,1500,15,4,6,NA,1,9,0,0,7,4,8,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,3,13,1500,1700,110,1,7,NA,1,4,0,0,7,4,8,8,8,6,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,3,14,1800,1900,50,1,7,NA,NA,4,0,1,7,4,8,8,8,5,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
308,3,15,2200,2215,10,2,6,NA,1,4,0,0,7,2,8,7,8,6,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
308,4,16,938,1000,20,1,7,NA,NA,4,0,0,7,4,7,6,7,3,1,0,0,0.333333333,0,0.333333333,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
308,4,17,1115,1150,30,1,7,NA,1,4,0,0,7,3,7,7,7,7,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
308,4,18,1215,1300,30,1,7,NA,1,4,0,1,7,4,7,8,7,8,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,4,19,1500,1515,10,6,4,3,1,4,0,0,7,2,7,7,7,7,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
308,4,20,1630,1800,75,1,7,NA,1,4,0,NA,7,NA,7,8,7,8,0,0,0,0.666666667,0.333333333,0.666666667,0,1,0,0.416666667,0.25,-0.083333333,0.25,-0.416666667,0.333333333,0
308,4,21,2000,2100,10,4,5,NA,0,4,0,0,4,2,8,7,NA,NA,NA,NA,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,5,22,1300,1329,15,4,6,NA,NA,9,0,0,7,4,7,7,7,2,2,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
308,5,23,1330,1420,40,1,7,NA,1,4,0,0,96,5,8,8,7,7,2,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,5,24,1500,1530,25,1,7,2,1,4,0,0,7,4,8,7,8,7,2,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
308,5,25,1800,1815,5,5,6,NA,NA,4,0,1,7,2,8,8,8,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,5,26,1800,1905,60,1,7,NA,NA,9,0,0,7,4,8,8,8,8,2,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
308,5,27,2200,2258,55,1,7,NA,NA,4,0,1,7,3,8,8,8,8,2,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,5,28,2320,2350,25,1,7,2,1,4,0,1,7,4,8,8,8,8,2,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
308,6,29,1030,1330,20,2,6,NA,1,4,0,0,7,2,8,7,8,7,1,0,0,0.666666667,0.333333333,0.333333333,0.666666667,-1,1,0.5,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
308,6,30,1200,1330,10,3,6,NA,1,4,0,1,7,3,8,8,8,8,1,0,0,0.333333333,0.666666667,0.333333333,0.333333333,1,0,0.416666667,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
308,6,31,1210,1330,10,4,5,NA,1,4,0,1,7,2,8,8,8,6,1,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
308,6,32,1330,1340,7,4,6,1,NA,4,0,0,7,4,8,8,8,8,1,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
308,6,33,1500,1700,120,4,6,1,1,9,0,0,7,4,8,8,8,8,2,0,0,0.666666667,0.666666667,0.666666667,0.333333333,1,0,0.583333333,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
308,6,34,1800,1900,50,1,7,NA,1,4,0,1,7,4,8,8,8,8,2,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
308,6,35,2100,2200,30,1,7,1,1,4,0,0,7,3,8,7,8,8,3,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
308,6,36,2300,2350,45,1,7,1,1,4,0,0,7,3,6,7,6,4,2,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
308,7,37,900,1000,30,1,7,3,NA,4,0,0,7,4,8,8,7,3,3,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
308,7,38,1100,1115,10,3,5,3,NA,5,0,0,2,2,8,7,8,7,3,0,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
308,7,39,1410,1540,10,4,5,3,1,4,0,0,7,2,8,7,7,6,2,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,7,40,1800,1900,50,1,7,NA,1,9,0,1,7,4,8,8,7,8,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
308,7,41,2200,2300,50,4,5,1,1,4,0,0,7,3,7,6,7,7,1,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
308,7,42,2335,2350,10,4,6,NA,1,4,0,0,7,4,8,8,8,7,0,0,0,0,0.666666667,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
309,1,1,715,845,75,7,1,5,1,NA,NA,0,7,1,2,7,3,2,1,5,1,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
309,1,2,900,930,15,1,7,5,0,4,0,1,8,3,7,7,7,8,0,3,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,1,3,1230,1330,30,4,7,1,1,4,0,0,8,3,9,5,8,8,0,3,0,1,0.333333333,0,0,1,3,0.333333333,0.666666667,0,-0.333333333,-0.333333333,0.333333333,1
309,1,4,1430,1440,6,7,7,5,0,4,0,0,4,3,8,3,8,2,0,2,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
309,1,5,1701,1740,35,7,7,1,1,9,0,0,8,5,9,9,9,9,0,2,0,1,0.333333333,0.333333333,0.333333333,0,2,0.5,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
309,1,6,1750,1800,9,7,4,3,NA,4,0,0,2,1,6,2,6,3,0,2,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
309,1,7,2130,2200,10,1,7,1,0,4,0,1,8,4,8,8,9,9,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
309,1,8,2245,2253,7,7,7,1,0,4,0,1,3,3,6,7,8,2,0,0,0,0.333333333,0.333333333,0,0.666666667,-1,1,0.333333333,0,0,-0.333333333,0.333333333,-0.333333333,0.333333333
309,2,9,1115,1150,30,7,7,3,1,4,0,0,72,5,9,9,9,9,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
309,2,10,1325,1356,13,7,7,3,1,4,0,0,2,2,7,3,7,2,0,1,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
309,2,11,1615,1945,180,7,7,2,1,4,0,NA,8,4,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2,12,2100,2119,15,7,7,1,1,4,0,0,8,4,9,9,9,9,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,2,13,2130,2230,30,1,7,1,1,4,0,0,120,5,9,9,9,9,0,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
309,2,14,2300,2309,5,1,7,1,0,4,0,1,4,2,5,3,6,5,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
309,3,15,1045,1115,20,1,7,5,1,4,0,1,8,3,6,6,6,7,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
309,3,16,700,815,45,7,1,2,1,NA,0,0,2,2,2,7,4,2,0,1,1,0,0,0.333333333,0,0,-1,0.083333333,-0.083333333,-0.083333333,0.25,-0.083333333,0,-0.333333333
309,3,17,1045,1115,20,1,7,5,1,4,0,1,8,3,9,5,6,8,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
309,3,18,1500,1540,120,1,7,1,1,9,0,1,8,5,9,9,9,9,0,0,0,0.333333333,0,0.333333333,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
309,3,19,1500,1742,120,1,7,1,0,4,0,1,7,4,9,9,9,9,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,3,20,1930,1936,5,4,7,3,1,5,0,0,2,2,6,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,3,21,2335,2401,20,3,6,5,1,4,0,0,7,3,6,6.5,5,5,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,4,22,1030,1200,80,1,7,1,0,9,0,1,8,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,4,23,1030,1201,80,4,7,1,1,4,0,1,8,4,7,7,7,8,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
309,4,24,1600,1800,120,1,7,5,1,4,0,1,7,4,7,7,8,8,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,4,25,1600,1800,120,1,7,5,0,4,0,1,8,3,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,4,26,1930,2230,180,1,7,5,NA,4,0,0,24,3,9,9,6,8,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
309,4,27,2315,2320,5,7,7,1,0,4,0,0,7,2,6,4,6,6,0,0,0,0.666666667,0,0,0.333333333,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
309,5,28,1200,1500,120,7,1,NA,1,NA,0,1,2,2,4,3,2,2,0,0,1,0.333333333,0,0,0.666666667,-2,1,0.25,0.083333333,-0.25,-0.25,0.416666667,-0.666666667,0.333333333
309,5,29,1200,1502,140,7,7,NA,0,4,0,1,2,3,7,6,6,6,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,5,30,1200,1506,140,7,1,NA,1,4,0,1,2,2,5,5,3,2,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
309,5,31,1200,1512,140,1,7,NA,0,4,0,1,7,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,5,32,1300,1515,60,7,1,NA,0,4,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0.666666667,-2,0,0.166666667,-0.166666667,-0.166666667,-0.166666667,0.5,-0.666666667,0
309,5,33,2200,2600,200,1,7,2,NA,4,0,1,84,5,9,9,9,9,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
309,5,34,2200,2605,200,7,1,2,1,4,0,1,60,5,9,9,3,3,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,5,35,2200,2615,200,1,7,2,NA,4,0,1,60,3,5,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,6,36,1500,1530,25,1,7,1,1,9,0,0,8,NA,9,9,9,9,0,2,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
309,6,37,1600,1705,60,7,4,5,1,NA,0,1,2,1,5,5,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,6,38,1600,1706,60,7,4,5,0,NA,0,1,2,1,5,5,7,1,0,3,1,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
309,6,39,1600,1710,60,7,4,5,0,NA,0,1,2,1,8,7,9,4,0,3,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
309,6,40,1730,1800,15,1,7,1,1,4,0,1,4,3,9,9,7,5,0,2,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
309,6,41,2030,2130,45,1,7,1,1,4,0,1,7,4,9,9,9,9,0,1,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
309,6,42,2300,2336,30,1,7,2,0,4,0,0,8,3,8,6,6,6,0,1,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
309,7,43,1205,1215,10,1,7,5,0,4,0,1,60,5,9,9,9,9,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
309,7,44,1205,1216,10,1,7,5,1,4,0,1,120,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,7,45,1305,1325,20,1,7,3,0,4,0,0,2,3,7,7,8,2,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
309,7,46,1900,1947,45,1,7,1,0,4,0,0,8,3,8,7,6,6,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
309,7,47,2000,2006,5,1,7,1,1,4,0,0,8,3,9,9,9,9,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
309,7,48,2030,2038,5,1,7,1,1,4,0,1,4,3,9,9,6,7,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
309,7,49,2030,2400,210,1,7,1,1,9,NA,0,8,4,9,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1,1,855,905,5,2,6,1,1,9,0,0,72,5,4,3.5,7,5,1,3,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
310,1,2,1100,1115,7,1,7,3,0,4,0,0,36,4,7.5,8,7,7.5,1,1,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
310,1,3,940,1115,5,1,6,3,0,NA,0,0,3,2,8,7.5,8,3.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1,4,1215,1250,8,1,7,3,0,4,0,0,84,5,8,6,8,6.5,0,1,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
310,1,5,1240,1255,5,1,6,3,NA,4,0,0,12,2,8,8,8.5,6.5,0,1,1,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
