"id","partner_status","occasion"
409,"friend",39
409,"friend",40
409,"acquaintance",41
409,"friend",42
409,"acquaintance",43
409,"acquaintance",44
409,"friend",45
409,"roommate",46
409,"friend",47
409,"friend",48
409,"friend",49
409,"friend",50
409,"roommate",51
409,"friend",52
409,"friend",53
409,"friend",54
409,"friend",55
409,"friend",56
410,"romantic_partner",1
410,"friend",2
410,"friend",3
410,"friend",4
410,"supervisor",5
410,"coworker",6
410,"supervisor",7
410,"coworker",8
410,"romantic_partner",9
410,NA,10
410,"friend",11
410,"friend",12
410,"roommate",13
410,NA,14
410,"friend",15
410,"friend",16
410,"romantic_partner",17
410,"friend",18
410,"romantic_partner",19
410,"friend",20
410,"friend",21
410,"friend",22
410,"friend",23
410,"roommate",24
410,"friend",25
410,"supervisor",26
410,"friend",27
410,"friend",28
410,"supervisor",29
410,"friend",30
410,"friend",31
410,"romantic_partner",32
410,"roommate",33
410,"romantic_partner",34
410,"supervisor",35
410,"friend",36
410,"friend",37
410,"friend",38
410,"roommate",39
410,"friend",40
410,"supervisor",41
410,"friend",42
410,"friend",43
410,"friend",44
410,"acquaintance",45
410,"roommate",46
410,"friend",47
410,"friend",48
410,"romantic_partner",49
410,"romantic_partner",50
410,"acquaintance",51
411,NA,1
411,"friend",2
411,"friend",3
411,"roommate",4
411,NA,5
411,"friend",6
411,"friend",7
411,NA,8
411,"friend",9
411,NA,10
411,"friend",11
411,"friend",12
411,"roommate",13
411,"friend",14
411,"friend",15
411,"friend",16
411,"coworker",17
411,"coworker",18
411,NA,19
411,"friend",20
411,"friend",21
411,"friend",22
411,"friend",23
411,"friend",24
411,"supervisor",25
411,"friend",26
411,"friend",27
411,"friend",28
411,"friend",29
411,"friend",30
411,"friend",31
411,"friend",32
411,NA,33
411,"friend",34
411,NA,35
411,"friend",36
411,"friend",37
411,"friend",38
411,"parent",39
411,"friend",40
411,"friend",41
411,"supervisor",42
411,NA,43
411,"friend",44
411,"supervisor",45
411,"friend",46
411,NA,47
411,"friend",48
411,"supervisor",49
411,"supervisor",50
411,"friend",51
411,"friend",52
411,NA,53
411,"friend",54
411,"friend",55
411,"friend",56
412,"roommate",1
412,"supervisor",2
412,"friend",3
412,"friend",4
412,"romantic_partner",5
412,"friend",6
412,"roommate",7
412,"friend",8
412,"friend",9
412,"romantic_partner",10
412,"friend",11
412,"roommate",12
412,"friend",13
412,"friend",14
412,"roommate",15
412,"parent",16
412,"roommate",17
412,"acquaintance",18
412,"acquaintance",19
412,"roommate",20
412,"parent",21
412,"friend",22
412,"friend",23
412,NA,24
412,"supervisor",25
412,"friend",26
412,"friend",27
412,"roommate",28
412,"parent",29
412,"romantic_partner",30
412,"parent",31
412,"friend",32
412,"roommate",33
412,"romantic_partner",34
412,"friend",35
412,"romantic_partner",36
412,"friend",37
412,"roommate",38
412,"romantic_partner",39
412,"roommate",40
412,"acquaintance",41
412,"roommate",42
412,"friend",43
412,"romantic_partner",44
412,NA,45
412,"roommate",46
412,"romantic_partner",47
412,"friend",48
412,"roommate",49
412,"acquaintance",50
412,"friend",51
412,"roommate",52
412,"friend",53
412,"friend",54
412,"friend",55
412,"romantic_partner",56
413,"roommate",1
413,"friend",2
413,"friend",3
413,"parent",4
413,NA,5
413,"romantic_partner",6
413,"romantic_partner",7
413,"romantic_partner",8
413,"friend",9
413,"romantic_partner",10
413,"romantic_partner",11
413,"parent",12
413,"parent",13
413,"roommate",14
413,"friend",15
413,"acquaintance",16
413,NA,17
413,"roommate",18
413,"friend",19
413,"roommate",20
413,"roommate",21
413,NA,22
413,"roommate",23
413,"roommate",24
413,"acquaintance",25
413,"roommate",26
413,"roommate",27
413,NA,28
413,"roommate",29
413,NA,30
413,"roommate",31
414,"friend",1
414,"friend",2
414,"friend",3
414,"friend",4
414,"friend",5
414,"friend",6
414,"friend",7
414,"acquaintance",8
414,"friend",9
414,"acquaintance",10
414,"friend",11
414,"friend",12
414,"friend",13
414,"friend",14
414,"acquaintance",15
414,"friend",16
414,NA,17
414,"friend",18
414,"supervisor",19
414,"friend",20
414,"friend",21
414,"friend",22
414,"friend",23
414,"friend",24
414,"friend",25
414,"friend",26
414,"acquaintance",27
414,"friend",28
414,"friend",29
414,"friend",30
415,"roommate",1
415,"romantic_partner",2
415,"roommate",3
415,"friend",4
415,"acquaintance",5
415,"friend",6
415,"acquaintance",7
415,NA,8
415,"roommate",9
415,"friend",10
415,"friend",11
415,"acquaintance",12
415,"roommate",13
415,"coworker",14
415,NA,15
415,"romantic_partner",16
415,NA,17
415,"romantic_partner",18
415,"acquaintance",19
415,"friend",20
415,"friend",21
415,NA,22
415,"romantic_partner",23
415,"roommate",24
415,"friend",25
415,"friend",26
415,"supervisor",27
415,NA,28
415,"romantic_partner",29
415,"supervisor",30
415,"roommate",31
415,"friend",32
415,"friend",33
415,"friend",34
415,"romantic_partner",35
415,"friend",36
415,"friend",37
415,NA,38
415,"friend",39
415,"roommate",40
415,"friend",41
415,"romantic_partner",42
417,"friend",1
417,"friend",2
417,NA,3
417,"roommate",4
417,"friend",5
417,"friend",6
417,"friend",7
417,"roommate",8
417,"roommate",9
417,"roommate",10
417,"friend",11
417,"friend",12
417,NA,13
417,NA,14
417,"friend",15
417,"friend",16
417,"friend",17
417,"friend",18
417,"roommate",19
417,"roommate",20
417,"friend",21
417,"friend",22
417,"friend",23
418,"romantic_partner",1
418,"friend",2
418,NA,3
418,"friend",4
418,NA,5
418,"romantic_partner",6
418,"romantic_partner",7
418,"romantic_partner",8
418,"romantic_partner",9
418,"romantic_partner",10
418,"romantic_partner",11
418,"friend",12
418,"friend",13
418,"parent",14
418,"romantic_partner",15
418,NA,16
418,NA,17
418,"romantic_partner",18
418,"romantic_partner",19
418,"parent",20
418,"romantic_partner",21
418,"romantic_partner",22
418,NA,23
418,"romantic_partner",24
418,"parent",25
418,"romantic_partner",26
418,"friend",27
418,"romantic_partner",28
418,"romantic_partner",29
418,NA,30
418,NA,31
418,"parent",32
418,"romantic_partner",33
418,NA,34
418,"friend",35
418,NA,36
418,"sibling",37
418,"friend",38
418,NA,39
418,NA,40
418,"friend",41
418,"friend",42
418,"romantic_partner",43
419,"romantic_partner",1
419,"acquaintance",2
419,NA,3
419,"coworker",4
419,"friend",5
419,"friend",6
419,"romantic_partner",7
419,"friend",8
419,"romantic_partner",9
419,"friend",10
419,"parent",11
419,NA,12
419,NA,13
419,NA,14
419,"friend",15
419,"friend",16
419,"parent",17
419,"friend",18
419,"friend",19
419,"friend",20
419,"friend",21
419,"friend",22
419,"friend",23
419,"romantic_partner",24
419,"supervisee",25
419,"friend",26
419,"friend",27
419,"friend",28
419,"friend",29
419,"friend",30
419,"friend",31
419,"romantic_partner",32
419,"friend",33
419,"romantic_partner",34
419,"friend",35
419,"supervisee",36
419,"friend",37
419,"friend",38
419,"friend",39
419,"friend",40
419,"romantic_partner",41
419,"friend",42
419,"friend",43
419,"friend",44
419,"friend",45
419,NA,46
419,"friend",47
419,"romantic_partner",48
419,"romantic_partner",49
419,"friend",50
419,"friend",51
419,"friend",52
419,"friend",53
419,"supervisee",54
419,"friend",55
419,"romantic_partner",56
420,"friend",1
420,"friend",2
420,"friend",3
420,"friend",4
420,"friend",5
420,NA,6
420,"friend",7
420,"friend",8
420,"friend",9
420,"friend",10
420,"friend",11
420,"friend",12
420,"friend",13
420,"friend",14
420,"friend",15
420,"friend",16
420,"parent",17
420,"roommate",18
420,"supervisor",19
420,"supervisor",20
420,"friend",21
420,"friend",22
420,"friend",23
420,"friend",24
420,"friend",25
420,"friend",26
420,"supervisor",27
420,"friend",28
421,"roommate",1
421,"roommate",2
421,"friend",3
421,"friend",4
421,"friend",5
421,"friend",6
421,"friend",7
421,"friend",8
421,"roommate",9
421,"roommate",10
421,"roommate",11
421,"roommate",12
421,NA,13
421,"friend",14
421,"friend",15
421,"friend",16
421,"friend",17
421,"friend",18
421,"friend",19
421,"roommate",20
421,"roommate",21
421,"roommate",22
421,"roommate",23
421,"friend",24
421,"friend",25
421,"roommate",26
421,"friend",27
421,"roommate",28
421,"roommate",29
421,"roommate",30
421,"roommate",31
421,"friend",32
421,"roommate",33
421,"friend",34
421,"friend",35
421,"roommate",36
421,"friend",37
421,"friend",38
421,"friend",39
421,"roommate",40
421,"friend",41
421,"friend",42
421,"friend",43
421,"friend",44
421,"roommate",45
421,"roommate",46
421,"roommate",47
421,"friend",48
421,"friend",49
421,"friend",50
421,"friend",51
421,"friend",52
421,"friend",53
421,"friend",54
421,"friend",55
422,"friend",1
422,"acquaintance",2
422,"supervisor",3
422,"supervisor",4
422,"friend",5
422,"roommate",6
422,NA,7
422,"friend",8
422,"roommate",9
422,"supervisor",10
422,"coworker",11
422,"friend",12
422,"friend",13
422,"acquaintance",14
422,"coworker",15
422,"coworker",16
422,NA,17
422,"friend",18
422,"roommate",19
422,"roommate",20
422,"friend",21
422,"acquaintance",22
422,"friend",23
422,"roommate",24
422,"roommate",25
422,"friend",26
422,"coworker",27
422,"supervisor",28
422,"acquaintance",29
422,"roommate",30
422,"acquaintance",31
422,"friend",32
422,"friend",33
422,"coworker",34
422,"friend",35
422,"friend",36
422,"friend",37
422,"supervisor",38
422,NA,39
422,"friend",40
422,"friend",41
422,"roommate",42
422,NA,43
422,"roommate",44
422,"friend",45
422,"friend",46
422,"supervisor",47
422,"roommate",48
422,"roommate",49
422,"friend",50
422,"coworker",51
422,"supervisor",52
422,"friend",53
422,"supervisor",54
422,"friend",55
422,"friend",56
423,"roommate",1
423,NA,2
423,"friend",3
423,"friend",4
423,"roommate",5
423,"friend",6
423,"acquaintance",7
423,"friend",8
423,"friend",9
423,"roommate",10
423,"friend",11
423,"friend",12
423,NA,13
423,"roommate",14
423,"roommate",15
423,"friend",16
423,"acquaintance",17
423,"acquaintance",18
423,"roommate",19
423,"roommate",20
423,"sibling",21
423,"friend",22
423,"friend",23
423,"roommate",24
423,"friend",25
423,"friend",26
423,"friend",27
423,"roommate",28
423,"roommate",29
423,"friend",30
423,"friend",31
423,"friend",32
423,"friend",33
423,"friend",34
424,"roommate",1
424,NA,2
424,"romantic_partner",3
424,"roommate",4
424,"friend",5
424,"roommate",6
424,"friend",7
424,"romantic_partner",8
424,"romantic_partner",9
424,"romantic_partner",10
424,"friend",11
424,"roommate",12
424,"friend",13
424,"roommate",14
424,"friend",15
424,"roommate",16
424,"friend",17
424,"friend",18
424,"friend",19
424,"romantic_partner",20
424,"romantic_partner",21
424,"friend",22
424,"friend",23
424,"roommate",24
424,"acquaintance",25
424,"romantic_partner",26
424,"roommate",27
424,"romantic_partner",28
424,"roommate",29
424,"friend",30
424,"friend",31
424,"roommate",32
424,"roommate",33
424,"acquaintance",34
424,"romantic_partner",35
424,"roommate",36
424,"romantic_partner",37
424,"friend",38
424,"romantic_partner",39
424,"roommate",40
424,"romantic_partner",41
424,"friend",42
424,"roommate",43
424,"romantic_partner",44
424,"romantic_partner",45
424,"friend",46
424,"roommate",47
424,"acquaintance",48
424,"romantic_partner",49
424,"roommate",50
424,"roommate",51
424,"romantic_partner",52
424,"roommate",53
425,"acquaintance",1
425,"friend",2
425,"acquaintance",3
425,"friend",4
425,"friend",5
425,"roommate",6
425,"acquaintance",7
425,"roommate",8
425,"acquaintance",9
425,"roommate",10
425,"sibling",11
425,"acquaintance",12
425,"acquaintance",13
425,"friend",14
425,"friend",15
425,"roommate",16
425,"roommate",17
425,"roommate",18
425,"friend",19
425,"sibling",20
425,"roommate",21
425,"roommate",22
425,"friend",23
425,"friend",24
425,"friend",25
425,NA,26
425,"friend",27
425,"friend",28
425,"roommate",29
425,"roommate",30
425,"friend",31
425,"roommate",32
425,"roommate",33
425,"roommate",34
425,"friend",35
425,NA,36
425,NA,37
425,"friend",38
425,"friend",39
425,"roommate",40
425,"roommate",41
425,"roommate",42
425,"friend",43
425,"roommate",44
425,"roommate",45
425,"friend",46
425,"friend",47
425,"roommate",48
425,"friend",49
425,"roommate",50
426,"friend",1
426,"friend",2
426,"friend",3
426,"friend",4
426,"friend",5
426,"acquaintance",6
426,"acquaintance",7
426,"friend",8
426,"romantic_partner",9
426,"acquaintance",10
426,"friend",11
426,"friend",12
426,"friend",13
426,"friend",14
426,"friend",15
426,"roommate",16
426,"friend",17
426,"friend",18
426,"acquaintance",19
426,"acquaintance",20
426,"romantic_partner",21
426,"acquaintance",22
426,"acquaintance",23
426,"acquaintance",24
426,"acquaintance",25
426,"friend",26
426,"friend",27
426,"acquaintance",28
426,"acquaintance",29
426,"friend",30
426,"friend",31
426,"friend",32
426,"friend",33
426,"friend",34
426,"romantic_partner",35
426,NA,36
426,"friend",37
426,"friend",38
426,"friend",39
426,"romantic_partner",40
426,"friend",41
426,"acquaintance",42
426,NA,43
426,"friend",44
426,"friend",45
426,"romantic_partner",46
426,"friend",47
427,"acquaintance",1
427,"friend",2
427,"friend",3
427,"roommate",4
427,"friend",5
427,"friend",6
427,"friend",7
427,"acquaintance",8
427,"roommate",9
427,"friend",10
427,NA,11
427,"friend",12
427,"friend",13
427,"friend",14
427,NA,15
427,"friend",16
427,"roommate",17
427,"friend",18
427,"roommate",19
427,"friend",20
427,"roommate",21
427,"friend",22
427,NA,23
427,"friend",24
427,"roommate",25
427,"acquaintance",26
427,"friend",27
427,"friend",28
427,"acquaintance",29
427,"friend",30
427,"friend",31
427,NA,32
427,"roommate",33
427,"acquaintance",34
427,"friend",35
427,"friend",36
427,"friend",37
427,"roommate",38
427,"friend",39
427,"acquaintance",40
427,"roommate",41
427,NA,42
427,"friend",43
427,"friend",44
427,"roommate",45
427,"acquaintance",46
427,"friend",47
427,"friend",48
427,"roommate",49
427,"acquaintance",50
427,"friend",51
427,"friend",52
427,"friend",53
427,"roommate",54
427,"friend",55
427,"friend",56
428,"roommate",1
428,"parent",2
428,"sibling",3
428,"friend",4
428,"parent",5
428,"roommate",6
428,"roommate",7
428,"roommate",8
428,"friend",9
428,"friend",10
428,"roommate",11
428,"roommate",12
428,"friend",13
428,"roommate",14
428,"roommate",15
428,"friend",16
428,"roommate",17
429,"supervisor",1
429,NA,2
429,"friend",3
429,NA,4
429,"friend",5
429,NA,6
429,"friend",7
429,"friend",8
429,NA,9
429,"friend",10
429,"friend",11
429,"friend",12
429,"friend",13
429,NA,14
429,"friend",15
429,NA,16
429,NA,17
429,"friend",18
429,"friend",19
429,"friend",20
429,"friend",21
429,NA,22
429,"roommate",23
429,"friend",24
429,"friend",25
429,"friend",26
429,"friend",27
429,"roommate",28
429,"friend",29
429,"friend",30
429,"friend",31
429,"friend",32
429,"friend",33
429,"friend",34
429,"friend",35
429,"friend",36
429,"friend",37
429,"friend",38
429,NA,39
429,NA,40
429,"friend",41
429,"friend",42
429,"friend",43
429,"friend",44
429,"friend",45
429,"friend",46
429,"friend",47
429,"friend",48
429,"friend",49
429,"friend",50
429,"friend",51
429,"romantic_partner",52
429,"friend",53
429,"friend",54
429,"friend",55
429,"friend",56
430,"roommate",1
430,"friend",2
430,"friend",3
430,NA,4
430,"friend",5
430,"friend",6
430,"acquaintance",7
430,"friend",8
430,"roommate",9
430,"friend",10
430,"roommate",11
430,"friend",12
430,"friend",13
430,"friend",14
430,"acquaintance",15
430,NA,16
430,"roommate",17
430,"friend",18
430,"friend",19
430,"friend",20
430,"acquaintance",21
430,"friend",22
430,"friend",23
430,"friend",24
430,"acquaintance",25
430,"roommate",26
430,"friend",27
430,"friend",28
430,"coworker",29
430,"friend",30
430,"friend",31
430,"friend",32
430,"roommate",33
430,"friend",34
430,"friend",35
430,"friend",36
430,"friend",37
430,"friend",38
430,"friend",39
430,"friend",40
430,"acquaintance",41
430,"friend",42
430,"friend",43
430,"friend",44
430,NA,45
430,"friend",46
430,"acquaintance",47
430,"friend",48
430,"roommate",49
430,"friend",50
430,"friend",51
430,"roommate",52
430,"friend",53
430,"friend",54
430,"friend",55
430,"acquaintance",56
431,"roommate",1
431,"friend",2
431,"roommate",3
431,"friend",4
431,"friend",5
431,"friend",6
431,"friend",7
431,"roommate",8
431,"roommate",9
431,"roommate",10
431,"friend",11
431,"friend",12
431,"parent",13
431,"sibling",14
431,"parent",15
431,"friend",16
431,"friend",17
431,"parent",18
431,"parent",19
431,"roommate",20
431,"friend",21
431,"roommate",22
431,"friend",23
431,"roommate",24
431,"friend",25
431,"friend",26
431,"roommate",27
431,"friend",28
431,"roommate",29
431,"friend",30
431,"roommate",31
431,"roommate",32
431,"friend",33
431,"friend",34
431,"friend",35
431,"friend",36
431,"friend",37
431,"friend",38
431,"friend",39
431,"friend",40
431,"friend",41
431,"roommate",42
432,"roommate",1
432,"roommate",2
432,"romantic_partner",3
432,"friend",4
432,"friend",5
432,"roommate",6
432,"roommate",7
432,"romantic_partner",8
432,"romantic_partner",9
432,"roommate",10
432,"friend",11
432,"roommate",12
432,NA,13
432,"romantic_partner",14
432,"friend",15
432,"roommate",16
432,"romantic_partner",17
432,"roommate",18
432,"roommate",19
432,"roommate",20
432,NA,21
432,NA,22
432,"friend",23
432,"romantic_partner",24
432,"roommate",25
432,"romantic_partner",26
432,"friend",27
432,"friend",28
432,"roommate",29
432,"roommate",30
432,"roommate",31
432,"roommate",32
432,"roommate",33
432,"roommate",34
432,"friend",35
432,"friend",36
432,"romantic_partner",37
432,"roommate",38
432,"romantic_partner",39
432,"roommate",40
432,"friend",41
432,"romantic_partner",42
432,"roommate",43
432,"roommate",44
432,"roommate",45
432,"romantic_partner",46
432,"friend",47
432,"roommate",48
432,"roommate",49
432,"friend",50
432,"friend",51
432,"romantic_partner",52
432,"roommate",53
432,"roommate",54
432,"roommate",55
433,"friend",1
433,"roommate",2
433,"friend",3
433,"friend",4
433,"romantic_partner",5
433,"friend",6
433,"friend",7
433,"friend",8
433,"friend",9
433,"friend",10
433,"friend",11
433,"romantic_partner",12
433,"roommate",13
433,"acquaintance",14
433,"acquaintance",15
433,"romantic_partner",16
433,"roommate",17
433,"romantic_partner",18
433,"friend",19
433,"friend",20
433,"acquaintance",21
433,"romantic_partner",22
433,"acquaintance",23
433,"friend",24
433,"friend",25
433,"friend",26
433,"romantic_partner",27
433,"acquaintance",28
433,"friend",29
433,"friend",30
433,"roommate",31
433,"friend",32
433,"friend",33
433,"acquaintance",34
433,"friend",35
433,"romantic_partner",36
433,"friend",37
433,"friend",38
433,"friend",39
433,"romantic_partner",40
433,NA,41
433,"friend",42
433,NA,43
433,"acquaintance",44
433,NA,45
433,"friend",46
433,"friend",47
433,"roommate",48
433,"friend",49
433,"roommate",50
433,"friend",51
433,"friend",52
433,"friend",53
433,"friend",54
433,"friend",55
433,"friend",56
434,NA,1
434,NA,2
434,NA,3
434,NA,4
434,NA,5
434,NA,6
434,NA,7
434,NA,8
434,NA,9
434,NA,10
434,NA,11
434,NA,12
434,NA,13
434,NA,14
434,NA,15
434,NA,16
434,"supervisor",17
434,"coworker",18
434,"coworker",19
434,NA,20
434,NA,21
434,"coworker",22
434,NA,23
434,"supervisor",24
434,NA,25
434,NA,26
434,NA,27
434,NA,28
434,NA,29
434,"supervisor",30
434,NA,31
434,NA,32
434,NA,33
434,NA,34
434,"supervisor",35
434,NA,36
434,NA,37
434,NA,38
434,NA,39
434,NA,40
434,NA,41
434,NA,42
434,"supervisor",43
434,NA,44
434,NA,45
434,NA,46
434,NA,47
434,NA,48
434,"supervisor",49
434,NA,50
434,NA,51
434,NA,52
434,NA,53
434,NA,54
434,NA,55
434,NA,56
435,"romantic_partner",1
435,"romantic_partner",2
435,"friend",3
435,"friend",4
435,"acquaintance",5
435,"romantic_partner",6
435,"friend",7
435,"friend",8
435,"romantic_partner",9
435,"romantic_partner",10
435,"acquaintance",11
435,"friend",12
435,"friend",13
435,"friend",14
435,"roommate",15
435,"romantic_partner",16
435,"romantic_partner",17
435,"acquaintance",18
435,"supervisee",19
435,"acquaintance",20
435,"acquaintance",21
435,"acquaintance",22
435,"friend",23
435,"friend",24
435,"friend",25
435,"friend",26
435,"roommate",27
435,"romantic_partner",28
435,"roommate",29
435,"acquaintance",30
435,"acquaintance",31
435,"friend",32
435,"friend",33
435,"friend",34
435,"friend",35
435,"acquaintance",36
435,"friend",37
435,"friend",38
435,"acquaintance",39
435,"roommate",40
435,"romantic_partner",41
435,"friend",42
435,"friend",43
435,"friend",44
435,"friend",45
435,"friend",46
435,"friend",47
435,"friend",48
435,"friend",49
436,"friend",1
436,"friend",2
436,"friend",3
436,"friend",4
436,"friend",5
436,"friend",6
436,"parent",7
436,"friend",8
436,"roommate",9
436,"roommate",10
436,"friend",11
436,"friend",12
436,"acquaintance",13
436,"friend",14
436,"friend",15
436,"friend",16
436,"roommate",17
436,"friend",18
436,"friend",19
436,"friend",20
436,"friend",21
436,"friend",22
436,"acquaintance",23
436,"friend",24
436,"roommate",25
436,"friend",26
436,"acquaintance",27
436,"acquaintance",28
436,"friend",29
436,"friend",30
436,"friend",31
436,"acquaintance",32
436,"acquaintance",33
436,"friend",34
436,"supervisor",35
436,"friend",36
436,"acquaintance",37
436,"acquaintance",38
436,"roommate",39
436,"friend",40
436,"friend",41
436,"friend",42
436,"friend",43
436,"friend",44
436,"friend",45
436,"friend",46
436,"roommate",47
436,"friend",48
436,"friend",49
436,"friend",50
436,"friend",51
436,"friend",52
436,"friend",53
436,"friend",54
436,"acquaintance",55
436,"friend",56
437,"friend",1
437,NA,2
437,"friend",3
437,NA,4
437,"roommate",5
437,"parent",6
437,"parent",7
437,"romantic_partner",8
437,"parent",9
437,"parent",10
437,"friend",11
437,NA,12
437,NA,13
437,NA,14
437,"romantic_partner",15
437,NA,16
437,"parent",17
437,"parent",18
437,"romantic_partner",19
437,"roommate",20
437,"friend",21
437,"friend",22
437,"friend",23
437,"friend",24
437,"roommate",25
437,"supervisor",26
437,"coworker",27
437,"supervisor",28
437,"supervisor",29
437,"friend",30
437,"friend",31
437,"friend",32
437,"roommate",33
437,"friend",34
437,"roommate",35
437,"roommate",36
437,"friend",37
437,"friend",38
437,"friend",39
437,"roommate",40
437,"roommate",41
437,NA,42
437,"acquaintance",43
437,"roommate",44
437,"friend",45
437,"roommate",46
437,"friend",47
437,"roommate",48
437,"friend",49
437,"friend",50
437,"roommate",51
438,"friend",1
438,"romantic_partner",2
438,"friend",3
438,"friend",4
438,"roommate",5
438,"romantic_partner",6
438,"friend",7
438,"friend",8
438,"friend",9
438,"friend",10
438,"friend",11
438,"acquaintance",12
438,"acquaintance",13
438,"acquaintance",14
438,"acquaintance",15
438,"friend",16
438,"friend",17
438,"friend",18
438,"friend",19
438,NA,20
438,"friend",21
438,"friend",22
438,"acquaintance",23
438,"romantic_partner",24
438,"romantic_partner",25
438,"friend",26
438,"friend",27
438,"friend",28
438,"romantic_partner",29
438,"friend",30
438,"friend",31
438,"romantic_partner",32
438,"friend",33
438,"friend",34
438,"acquaintance",35
438,"acquaintance",36
438,"romantic_partner",37
438,"friend",38
438,"acquaintance",39
438,"friend",40
438,"friend",41
438,"friend",42
438,"friend",43
438,"friend",44
438,"friend",45
438,"romantic_partner",46
438,NA,47
438,"friend",48
438,"friend",49
438,"friend",50
438,"friend",51
438,"friend",52
438,"romantic_partner",53
438,NA,54
438,"friend",55
438,"acquaintance",56
439,"friend",1
439,"supervisor",2
439,"friend",3
439,"acquaintance",4
439,"friend",5
439,NA,6
439,"sibling",7
439,"roommate",8
439,"sibling",9
439,"friend",10
439,"friend",11
439,"acquaintance",12
439,"friend",13
439,"friend",14
439,NA,15
439,"friend",16
439,"friend",17
439,"friend",18
439,"friend",19
439,"friend",20
439,"friend",21
439,"friend",22
439,"sibling",23
439,NA,24
439,"friend",25
439,"friend",26
439,"friend",27
439,"friend",28
439,"acquaintance",29
439,"friend",30
439,"friend",31
439,"sibling",32
439,"supervisor",33
439,"friend",34
439,"acquaintance",35
439,"sibling",36
439,"supervisor",37
439,"friend",38
439,"friend",39
439,"friend",40
439,"acquaintance",41
439,"acquaintance",42
439,"supervisor",43
439,NA,44
439,"supervisor",45
439,"friend",46
439,"friend",47
439,"sibling",48
439,"friend",49
439,"supervisor",50
439,"acquaintance",51
439,NA,52
439,"friend",53
439,"supervisor",54
439,"friend",55
439,"friend",56
440,"friend",1
440,"acquaintance",2
440,"acquaintance",3
440,"acquaintance",4
440,"friend",5
440,"roommate",6
440,"acquaintance",7
440,"acquaintance",8
440,"acquaintance",9
440,"roommate",10
440,"friend",11
440,"friend",12
440,"friend",13
440,"roommate",14
440,"acquaintance",15
440,"acquaintance",16
440,"friend",17
440,"friend",18
440,"roommate",19
440,"acquaintance",20
440,"roommate",21
440,"friend",22
440,"acquaintance",23
440,"friend",24
440,"acquaintance",25
440,"friend",26
440,"friend",27
440,"roommate",28
440,"acquaintance",29
440,NA,30
440,"acquaintance",31
440,"roommate",32
440,"friend",33
441,NA,1
441,"parent",2
441,"parent",3
441,"parent",4
441,"parent",5
441,"parent",6
441,"romantic_partner",7
441,"romantic_partner",8
441,"romantic_partner",9
441,"parent",10
441,"parent",11
441,"romantic_partner",12
441,NA,13
441,NA,14
441,NA,15
441,"romantic_partner",16
441,"romantic_partner",17
441,"parent",18
441,"parent",19
441,"romantic_partner",20
441,"parent",21
441,"parent",22
441,"parent",23
441,"parent",24
441,"parent",25
441,"parent",26
441,"sibling",27
441,NA,28
441,"sibling",29
441,"parent",30
441,"parent",31
441,"parent",32
441,"acquaintance",33
441,NA,34
441,"acquaintance",35
441,"supervisor",36
441,"acquaintance",37
441,NA,38
441,"parent",39
441,"parent",40
441,"parent",41
442,"friend",1
442,"roommate",2
442,"acquaintance",3
442,"acquaintance",4
442,"friend",5
442,"acquaintance",6
442,"friend",7
442,"roommate",8
442,"friend",9
442,"friend",10
442,"friend",11
442,"friend",12
442,"friend",13
442,"roommate",14
442,"friend",15
442,"roommate",16
442,"friend",17
442,"roommate",18
442,"friend",19
442,"friend",20
442,"friend",21
442,NA,22
442,"friend",23
442,"friend",24
442,"friend",25
442,"roommate",26
442,"friend",27
442,"friend",28
442,"friend",29
442,"roommate",30
442,"friend",31
442,"friend",32
442,"roommate",33
442,"friend",34
442,NA,35
442,"friend",36
442,NA,37
442,"friend",38
442,"friend",39
442,"friend",40
442,"roommate",41
442,"friend",42
442,"friend",43
442,"friend",44
442,NA,45
442,"friend",46
442,"romantic_partner",47
442,"romantic_partner",48
442,NA,49
442,"roommate",50
442,"friend",51
442,"friend",52
442,"friend",53
442,"friend",54
442,"friend",55
442,"roommate",56
501,"friend",1
501,"acquaintance",2
501,"friend",3
501,"friend",4
501,"roommate",5
501,"friend",6
501,"roommate",7
501,"friend",8
501,"friend",9
501,"acquaintance",10
501,"friend",11
501,"roommate",12
501,"friend",13
501,"friend",14
501,"friend",15
501,"friend",16
501,"roommate",17
501,"acquaintance",18
501,"friend",19
501,"friend",20
501,"friend",21
501,"friend",22
501,"friend",23
501,"roommate",24
501,"friend",25
501,"friend",26
501,"friend",27
501,"friend",28
501,"friend",29
501,"friend",30
501,"friend",31
501,"acquaintance",32
501,"friend",33
501,"roommate",34
501,"friend",35
501,"coworker",36
501,"friend",37
501,"friend",38
501,"friend",39
501,"friend",40
501,"friend",41
501,"friend",42
501,"roommate",43
501,"acquaintance",44
501,"friend",45
501,NA,46
501,"friend",47
501,"acquaintance",48
501,"roommate",49
501,NA,50
501,"friend",51
501,"friend",52
501,"acquaintance",53
501,"friend",54
501,"roommate",55
502,"roommate",1
502,"friend",2
502,"friend",3
502,"roommate",4
502,"friend",5
502,"friend",6
502,"friend",7
502,"roommate",8
502,"roommate",9
502,"supervisor",10
502,"friend",11
502,"roommate",12
502,"friend",13
502,"friend",14
502,"roommate",15
503,"friend",1
503,"roommate",2
503,"parent",3
503,"parent",4
503,"parent",5
503,"friend",6
503,"friend",7
503,"friend",8
503,"parent",9
503,"sibling",10
503,"roommate",11
503,NA,12
503,"friend",13
