"id","phase2","day","interaction","timea","timeb","dur","choice1","choice2","location","partner_gender","partner_status","first","mtone","length","level","igaff","igdom","agval","agarous","stress","health","sbi_extra","sbi_agree","sbi_domin","sbi_quarl","sbi_submi","sbi_agency","sbi_commun","sbi_total","sbi_agree_ips","sbi_domin_ips","sbi_quarl_ips","sbi_submi_ips","sbi_agency_ips","sbi_commun_ips"
205,1,16,125,1700,1750,50,1,6,1,1,4,0,1,20,4,9,5,9,2,1,2,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
205,1,16,126,1820,2000,100,1,7,1,1,8,0,1,246,5,9,8,9,7,1,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
205,1,16,127,2100,2250,70,2,6,1,1,4,0,1,20,5,4,9,5,8,2,1,1,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
205,1,16,128,2300,2345,40,1,7,1,0,4,0,1,108,5,8,9,8,9,1,1,0,2,0,2,1,-1,0,0.416666667,0.25,-0.416666667,0.25,-0.083333333,-0.333333333,0
205,1,17,129,1030,1130,60,1,7,1,1,8,0,0,246,5,9,7,9,8,2,1,0,3,1,0,1,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
205,1,17,130,1135,1140,5,1,7,1,1,4,0,1,20,4,9,6,7,9,2,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
205,1,17,131,1200,1230,30,1,7,1,1,9,0,0,24,5,9,6,8,8,2,1,1,2,1,1,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
205,1,17,132,1245,1415,80,1,7,5,1,4,0,1,96,5,9,9,9,5,0,0,0,2,2,0,1,1,2,0.416666667,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
205,1,17,133,1445,1458,10,4,5,5,0,4,0,0,2,3,9,7,7,8,2,1,1,1,1,0,2,-1,1,0.333333333,0,0,-0.333333333,0.333333333,-0.333333333,0.333333333
205,1,17,134,1745,1945,120,1,7,5,1,9,0,0,24,5,8,9,9,6,1,0,0,1,2,2,0,2,-1,0.416666667,-0.083333333,0.25,0.25,-0.416666667,0.666666667,-0.333333333
205,1,17,135,2000,2010,10,7,2,5,1,5,0,0,2,1,5,2,7,8,2,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
205,1,17,136,2100,2230,90,3,6,1,1,9,0,0,16,4,7,9,6,9,1,1,1,1,1,0,2,-1,1,0.333333333,0,0,-0.333333333,0.333333333,-0.333333333,0.333333333
205,1,18,137,730,810,35,2,6,1,1,9,0,0,24,5,9,8,8,2,1,1,0,1,0,1,1,-1,0,0.25,0.083333333,-0.25,0.083333333,0.083333333,-0.333333333,0
205,1,18,138,1015,1025,10,4,5,3,0,NA,0,1,1,1,9,6,8,2,2,0,0,1,0,1,1,-1,0,0.25,0.083333333,-0.25,0.083333333,0.083333333,-0.333333333,0
205,1,18,139,1120,1220,60,3,6,1,1,9,0,0,24,5,9,8,9,2,2,0,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
205,1,18,140,1320,1330,10,2,7,3,0,4,0,1,15,5,9,3,9,2,2,0,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
205,1,18,141,1415,1427,10,1,7,3,1,4,0,1,20,5,9,9,NA,NA,1,0,0,1,2,1,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
205,1,18,142,1630,1730,50,3,7,5,1,4,0,0,168,5,9,6,9,5,1,0,1,2,0,1,0,0,1,0.25,0.416666667,-0.25,0.083333333,-0.25,0,0.333333333
205,1,18,143,1915,2005,50,4,7,5,1,5,0,0,2,2,9,9,5,8,1,0,1,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
205,1,18,144,2230,2400,90,2,7,1,1,9,0,1,16,5,9,6,9,6,1,0,1,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
205,1,19,145,740,820,30,1,7,1,1,9,0,0,24,5,9,7,8,1,0,1,1,2,0,1,0,0,1,0.25,0.416666667,-0.25,0.083333333,-0.25,0,0.333333333
205,1,19,146,1005,1011,6,2,7,3,0,4,0,0,20,5,7,9,8,5,1,1,0,3,1,0,2,-1,3,0.5,0.5,-0.166666667,-0.5,0.166666667,-0.333333333,1
205,1,19,147,1130,1205,25,2,7,1,1,9,0,0,8,5,7,9,9,2,1,1,0,2,1,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
205,1,19,148,1540,1550,10,3,6,5,1,4,0,0,17,4,4,9,6,8,1,1,0,3,1,1,1,0,2,0.5,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
205,1,19,149,1710,1805,45,1,7,1,1,9,0,1,25,5,8,9,7,7,1,1,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
205,1,19,150,1835,1840,5,2,6,5,1,4,0,1,19,5,7,9,6,8,2,2,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
205,1,19,151,1900,2015,70,1,7,5,1,4,0,1,17,5,8,7,6,9,1,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
205,1,19,152,2030,2130,60,1,7,1,1,9,0,1,25,5,8,9,5,1,1,1,0,1,2,2,0,2,-1,0.416666667,-0.083333333,0.25,0.25,-0.416666667,0.666666667,-0.333333333
205,1,20,153,730,810,30,2,6,1,1,9,0,0,25,5,8,7,6,1,1,1,1,1,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
205,1,20,154,850,905,15,2,6,5,1,9,0,0,25,5,8,8,8,3,1,1,0,2,1,1,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
205,1,20,155,1105,1210,60,2,6,1,1,9,0,0,25,5,8,7,7,5,1,1,0,2,1,2,1,0,0,0.5,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
205,1,20,156,1310,1325,15,2,7,5,0,4,0,0,20,5,9,9,9,5,0,1,1,2,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
205,1,20,157,1325,1335,10,1,7,3,1,4,0,0,20,5,9,6,9,8,0,0,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
205,1,20,158,1530,1540,10,2,6,3,0,4,0,0,3,2,9,9,8,2,1,2,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
205,1,20,159,1700,1830,80,2,6,1,1,9,0,1,16,5,7,9,8,5,1,1,1,2,1,1,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
205,1,20,160,2300,2401,40,1,7,1,1,9,0,0,25,5,8,9,6,1,1,1,1,1,0,2,1,-1,-1,0.333333333,0,-0.333333333,0.333333333,0,-0.333333333,-0.333333333
205,1,21,161,715,800,35,2,7,1,1,9,0,0,25,5,9,7,8,2,0,1,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
205,1,21,162,957,1005,7,2,7,3,0,4,0,0,20,5,5,5,7,2,1,2,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
205,1,21,163,1130,1305,70,2,7,1,1,9,0,0,25,5,8,9,7,8,1,0,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
205,1,21,164,1325,1345,20,2,6,1,1,9,0,0,15,5,7,8,8,5,1,0,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
205,1,21,165,1645,1700,15,2,6,1,1,9,0,0,9,4,5,7,7,2,0,0,1,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
205,1,21,166,1800,1810,10,3,7,1,NA,NA,0,1,8,2,9,7,9,5,0,0,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
205,1,21,167,2005,2020,10,2,7,3,0,1,0,0,4,2,9,6,6,8,2,0,0,1,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
205,1,21,168,2330,2630,150,1,7,2,1,4,0,1,15,5,9,7,9,9,1,0,0,0,2,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
208,1,1,1,700,725,10,1,7,1,0,9,0,0,7,5,9,9,7,3,0,2,0,2,1,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
208,1,1,2,800,1100,180,2,6,NA,0,NA,1,0,1,1,8,7,9,7,0,2,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,1,3,1200,1230,8,1,6,NA,NA,NA,0,1,1,1,9,7,7,7,0,2,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,1,4,1300,1330,7,1,7,NA,0,1,0,0,7,1,9,9,9,9,0,2,0,3,1,0,1,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
208,1,1,5,1600,1830,75,1,7,NA,0,NA,0,0,1,1,9,9,9,9,0,2,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
208,1,1,6,1910,2000,30,1,7,1,0,4,0,0,60,5,9,9,9,9,0,1,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,2,7,1000,1040,30,1,7,1,0,9,0,0,7,5,8,8,9,8,0,0,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,2,8,1100,1200,45,1,7,5,0,4,0,1,60,5,8,8,9,5,0,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,2,9,1645,1800,60,1,7,5,0,4,0,0,60,5,9,7,9,6,0,1,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
208,1,2,10,1750,1805,8,1,7,1,0,9,0,0,7,5,9,8,9,6,0,1,0,2,1,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
208,1,2,11,1815,1930,60,1,7,5,0,4,0,0,60,5,9,7,9,6,0,1,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,3,12,1115,1200,40,1,7,5,0,9,0,1,7,5,9,8,9,7,0,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,3,13,1115,1200,40,1,7,5,0,4,0,1,60,5,9,7,9,7,0,0,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
208,1,3,14,1700,1800,55,1,7,5,0,4,0,1,60,5,9,7,9,8,0,0,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,3,15,1700,1800,5,1,7,5,0,4,0,1,24,4,9,6,9,7,0,0,0,2,0,1,0,0,1,0.25,0.416666667,-0.25,0.083333333,-0.25,0,0.333333333
208,1,3,16,1810,1900,45,1,7,5,0,4,0,0,60,5,9,8,9,7,0,0,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,3,17,2000,2010,8,1,7,1,0,9,0,0,7,5,9,7,9,7,0,0,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,4,18,930,1015,20,1,7,5,0,NA,0,1,3,2,9,7,9,7,0,1,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
208,1,4,19,930,1015,20,1,7,5,0,NA,0,1,3,2,9,7,9,7,0,1,0,1,2,0,1,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
208,1,4,20,1220,1320,50,1,7,3,0,NA,0,1,3,2,9,8,9,7,0,1,0,0,0,1,1,-1,-1,0.166666667,-0.166666667,-0.166666667,0.166666667,0.166666667,-0.333333333,-0.333333333
208,1,4,21,1320,1415,40,1,7,5,0,4,0,0,60,5,9,8,9,7,0,1,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,4,22,1530,1640,60,1,7,5,0,4,0,0,60,5,9,7,9,6,0,2,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,4,23,1800,1915,60,1,7,5,0,4,0,0,60,5,9,8,9,6,0,2,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
208,1,4,24,1930,1945,10,1,7,1,0,9,0,0,7,5,9,7,9,6,0,2,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,5,25,1300,1430,60,1,7,3,0,9,0,0,7,5,9,7,9,6,0,2,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
208,1,5,26,1445,1600,60,1,7,5,0,4,0,0,60,5,9,8,9,7,1,2,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,5,27,1610,1635,20,1,7,5,0,5,0,1,3,2,9,5,9,7,1,2,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,5,28,1610,1635,20,1,7,5,0,5,0,1,3,2,9,6,9,7,1,2,0,0,3,0,0,3,0,0.25,-0.25,0.75,-0.25,-0.25,1,0
208,1,5,29,1700,1745,30,1,7,1,0,9,0,0,7,5,9,7,9,7,1,2,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
208,1,5,30,1900,2000,40,1,7,1,0,9,0,0,7,5,9,6,9,6,1,2,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,6,31,900,1030,60,1,7,3,0,5,0,1,3,2,9,6,9,7,1,1,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
208,1,6,32,900,1030,60,1,7,3,1,5,0,1,3,2,9,7,9,7,1,1,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,6,33,900,1030,60,1,7,3,0,5,0,1,3,2,9,7,9,7,1,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,6,34,1115,1250,90,1,7,3,0,5,0,1,3,2,9,7,9,6,1,1,0,3,0,1,0,0,2,0.333333333,0.666666667,-0.333333333,0,-0.333333333,0,0.666666667
208,1,6,35,1115,1250,90,1,7,3,0,5,0,1,2,1,9,5,9,7,1,1,0,0,2,0,1,1,0,0.25,-0.25,0.416666667,-0.25,0.083333333,0.333333333,0
208,1,6,36,1300,1400,50,1,7,5,0,4,0,0,60,5,9,7,9,7,1,1,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,6,37,1450,1545,30,1,7,5,0,4,0,1,24,4,9,6,9,6,1,1,0,2,3,0,1,2,2,0.5,0.166666667,0.5,-0.5,-0.166666667,0.666666667,0.666666667
208,1,6,38,1630,1720,30,1,7,1,0,9,0,0,7,5,9,7,9,7,1,1,0,2,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
208,1,7,39,925,950,15,1,7,1,0,9,0,0,7,5,9,7,9,6,1,1,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,7,40,1440,1550,60,1,7,5,0,4,0,0,7,5,9,6,9,7,1,1,0,1,2,1,1,1,0,0.416666667,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
208,1,7,41,1545,1555,5,1,7,1,0,9,0,0,7,5,9,6,9,7,1,1,0,2,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
208,1,7,42,1810,1920,60,1,7,5,0,9,0,1,7,5,9,6,9,6,1,1,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,7,43,1810,1920,60,1,7,5,0,4,0,1,60,5,9,7,9,7,1,1,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,8,44,800,1015,120,1,7,3,0,5,0,1,3,2,9,6,9,6,1,0,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
208,1,8,45,800,1015,120,1,7,3,1,5,0,1,3,2,9,7,9,6,1,0,0,3,1,1,1,0,2,0.5,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
208,1,8,46,800,1015,120,1,7,3,0,5,0,1,3,2,9,6,9,6,1,0,0,0,1,1,1,0,-1,0.25,-0.25,0.083333333,0.083333333,0.083333333,0,-0.333333333
208,1,8,47,900,1025,60,1,7,3,0,1,0,1,3,2,9,7,9,7,1,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,8,48,900,1015,60,1,7,3,0,1,0,1,3,2,9,7,9,7,1,0,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
208,1,8,49,1100,1200,30,1,7,5,0,4,0,0,60,5,9,7,9,7,1,0,0,3,1,1,0,1,2,0.416666667,0.583333333,-0.083333333,-0.083333333,-0.416666667,0.333333333,0.666666667
208,1,8,50,1300,1500,120,1,7,5,0,4,0,0,60,5,9,7,9,7,1,0,0,2,0,1,0,0,1,0.25,0.416666667,-0.25,0.083333333,-0.25,0,0.333333333
208,1,8,51,2000,2220,120,1,7,5,1,6,0,0,36,5,9,9,9,8,1,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,9,52,1030,1200,70,1,7,5,1,6,0,1,36,5,9,8,9,8,0,0,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,9,53,1030,1200,70,1,7,5,0,4,0,1,60,5,9,7,9,8,0,0,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,9,54,1030,1200,70,1,7,5,0,9,0,1,7,5,9,8,9,8,0,0,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,9,55,1215,1430,120,1,7,5,1,6,0,1,36,5,9,8,9,8,0,0,0,2,3,0,1,2,2,0.5,0.166666667,0.5,-0.5,-0.166666667,0.666666667,0.666666667
208,1,9,56,1215,1430,120,1,7,5,0,4,0,1,60,5,9,7,9,8,0,0,0,3,1,0,1,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
208,1,9,57,1215,1430,120,1,7,5,0,9,0,1,7,5,9,8,9,7,0,0,0,1,2,2,1,1,-1,0.5,-0.166666667,0.166666667,0.166666667,-0.166666667,0.333333333,-0.333333333
208,1,9,58,1600,1730,75,1,7,1,1,6,0,0,36,5,9,8,9,7,0,0,0,2,1,1,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
208,1,9,59,2000,2100,45,1,7,1,0,9,0,1,7,5,9,8,9,7,0,0,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
208,1,10,60,1100,1200,50,1,7,5,1,6,0,1,36,5,9,8,9,8,0,0,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,10,61,1100,1200,50,1,7,5,0,4,0,1,60,5,9,7,9,7,0,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,10,62,1100,1200,50,1,7,5,0,4,NA,1,12,4,7,6,8,6,0,0,1,1,0,0,2,-2,1,0.25,0.083333333,-0.25,-0.25,0.416666667,-0.666666667,0.333333333
208,1,10,63,1230,1400,60,1,7,1,1,6,0,0,36,5,9,8,9,8,0,0,0,3,0,0,1,-1,3,0.333333333,0.666666667,-0.333333333,-0.333333333,0,-0.333333333,1
208,1,10,64,1500,1545,30,1,7,5,1,6,0,0,36,5,9,8,9,8,0,0,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,10,65,1600,1645,30,1,7,1,1,5,0,1,6,3,9,8,9,8,0,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,10,66,1600,1645,30,1,7,NA,0,5,0,1,6,3,9,8,9,7,0,0,0,2,1,0,2,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
208,1,10,67,2215,2240,30,1,7,1,0,9,0,0,7,5,9,8,9,8,0,0,0,2,1,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
208,1,11,68,800,1000,105,1,7,3,0,5,0,1,3,2,9,8,9,7,0,1,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,11,69,800,1000,105,1,7,3,0,5,0,1,3,2,9,7,9,7,0,1,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
208,1,11,70,800,1000,105,1,7,3,1,5,0,NA,3,2,9,7,9,7,0,1,0,2,2,0,1,1,2,0.416666667,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
208,1,11,71,830,1005,60,1,7,3,0,1,0,1,3,2,9,7,9,7,0,1,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
208,1,11,72,855,1005,60,1,7,3,0,1,0,0,3,2,9,7,9,7,0,1,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,11,73,1150,1310,60,1,7,3,0,5,0,1,3,2,9,7,9,8,0,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,11,74,1400,1530,75,1,7,5,0,4,0,0,60,5,9,8,9,7,0,1,0,2,1,0,1,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
208,1,11,75,2100,2130,20,1,7,1,0,9,0,0,7,5,9,7,9,7,1,1,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,12,76,830,900,5,1,7,3,0,1,0,0,1,1,9,7,9,8,1,2,0,2,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
208,1,12,77,1300,1415,65,1,7,3,0,9,0,0,7,5,9,7,9,7,1,2,0,1,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,12,78,1800,1845,40,1,7,5,0,9,0,0,7,5,9,7,9,8,1,2,0,2,2,2,1,1,0,0.583333333,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,12,79,2000,2020,20,1,7,1,0,9,0,0,7,5,9,7,9,8,2,2,0,0,0,1,0,0,-1,0.083333333,-0.083333333,-0.083333333,0.25,-0.083333333,0,-0.333333333
208,1,13,80,815,1015,110,1,7,3,0,5,0,1,3,2,9,7,9,7,1,1,0,1,3,0,0,3,1,0.333333333,0,0.666666667,-0.333333333,-0.333333333,1,0.333333333
208,1,13,81,815,1015,110,1,7,3,0,5,0,1,3,2,9,7,9,7,1,1,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,13,82,815,1015,110,1,7,3,1,5,0,1,3,2,9,7,9,7,1,1,0,1,2,3,1,1,-2,0.583333333,-0.25,0.083333333,0.416666667,-0.25,0.333333333,-0.666666667
208,1,13,83,1310,1410,50,1,7,5,0,4,0,0,60,5,9,8,9,7,1,1,0,1,2,1,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
208,1,13,84,1800,2000,10,1,7,3,0,5,0,1,3,2,9,7,9,8,3,2,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
208,1,13,85,2000,2030,20,1,7,2,0,4,0,1,60,5,9,8,9,8,1,1,0,2,1,1,1,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
208,1,13,86,2100,2115,5,1,7,1,0,9,0,0,7,5,9,8,9,8,1,1,0,0,0,1,0,0,-1,0.083333333,-0.083333333,-0.083333333,0.25,-0.083333333,0,-0.333333333
208,1,14,87,915,935,15,1,7,1,0,9,0,0,7,5,9,7,9,7,0,1,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
208,1,14,88,1300,1350,40,1,7,3,0,9,0,0,7,NA,9,7,9,7,0,1,0,1,0,2,1,-1,-1,0.333333333,0,-0.333333333,0.333333333,0,-0.333333333,-0.333333333
208,1,14,89,1435,1520,30,1,7,5,0,4,0,0,60,5,9,7,9,7,0,1,0,1,2,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
208,1,14,90,1600,1715,60,1,7,5,0,4,0,0,60,5,9,7,9,7,0,1,0,0,2,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
208,1,14,91,1800,2000,90,1,7,3,0,5,0,1,3,2,9,7,9,7,0,1,0,1,1,0,1,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
208,1,15,92,800,1000,120,1,7,3,0,5,0,1,3,2,9,7,9,8,0,0,0,1,1,1,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
208,1,15,93,800,1010,120,1,7,3,0,5,0,1,3,2,9,7,9,7,0,0,0,2,3,0,0,3,2,0.416666667,0.25,0.583333333,-0.416666667,-0.416666667,1,0.666666667
208,1,15,94,800,1010,120,1,7,3,1,5,0,1,3,2,9,7,9,7,0,0,0,2,1,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
208,1,15,95,1200,1300,45,1,7,5,0,4,0,1,60,5,9,7,9,6,0,0,0,1,1,1,1,0,0,0.333333333,0,0,0,0,0,0
208,1,15,96,1500,1700,100,1,7,1,0,9,0,0,7,5,9,7,9,7,0,0,0,1,0,1,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
208,1,15,97,1800,1900,45,1,7,5,0,4,0,0,60,5,9,7,9,8,0,0,0,2,0,0,1,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
208,1,15,98,2200,2300,45,1,7,5,0,4,0,0,60,5,9,7,9,7,0,0,0,2,0,0,1,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
208,1,16,99,1030,1100,20,1,7,1,0,9,0,0,7,5,9,6,8,3,0,0,0,1,1,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
208,1,16,100,1110,1230,60,1,7,5,0,4,0,1,60,5,9,7,9,5,0,0,0,2,1,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
208,1,16,101,1110,1230,60,1,7,5,0,9,0,1,7,5,9,6,9,6,0,0,0,2,1,1,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
