476 2 -0.251 0.23 -0.414 45.38 45.25 1.5 4
480 1 -0.883 -1.19 -0.396 50 69 0 1
480 1 -0.122 -0.675 0.21 50.55 73.5 0.5 2
480 1 -0.025 -0.111 0.516 52 92.25 1 3
480 1 0.402 0.516 0.668 53.45 100.5 1.5 4
493 1 -0.964 -1.439 -0.347 48.5 58.5 0 1
493 1 0.111 -0.667 0.576 49.25 62 0.5 2
493 1 -0.071 -0.442 0.741 50.38 72 1 3
493 1 0.769 0.275 1.331 51.7 86 1.5 4
502 2 -0.284 -0.711 -0.178 46 47 0 1
502 2 -0.015 -0.381 0.376 47.25 49.5 0.5 2
502 2 1.037 0.278 1.053 48.5 52.5 1 3
502 2 1.045 0.852 1.056 50 55.5 1.5 4
503 1 -0.933 -1.42 -1.413 42.5 40 0 1
503 1 -0.341 -0.79 -1.008 43.75 41.5 0.5 2
503 1 -0.042 -0.417 -0.448 45.25 41.75 1 3
503 1 0.567 0.165 -0.168 46.3 45.5 1.5 4
507 2 -1.449 -1.92 -1.106 45.63 57 0 1
507 2 -0.744 -1.121 -0.022 47.15 61 0.5 2
507 2 -0.505 -0.904 -0.281 48.5 68.75 1 3
507 2 -0.058 -0.577 0.088 49.38 72.5 1.5 4
508 2 -1.765 -1.787 -0.781 44.38 48.5 0 1
508 2 -1.303 -1.162 -0.586 45.5 50 0.5 2
508 2 -0.651 -0.782 -0.213 46.88 56.5 1 3
508 2 0.436 0.201 0.496 48 61 1.5 4
511 1 -1.246 -1.56 0.033 43.75 42.5 0 1
511 1 -0.604 -1.022 0.309 45.05 49 0.5 2
511 1 0.409 -0.412 0.597 46.5 48.75 1 3
511 1 1.072 0.006 0.975 48 54.5 1.5 4
515 2 -0.645 -0.496 -0.597 42.88 39.5 0 1
515 2 -0.413 -0.218 0.082 43.1 41.25 0.5 2
515 2 0.021 -0.24 0.332 44 44 1 3
515 2 0.34 0.614 0.182 45.25 47 1.5 4
518 2 -0.056 -0.265 -0.015 46.25 54 0 1
518 2 0.178 0.309 -0.346 48.25 57.5 0.5 2
518 2 0.655 0.619 0.111 49 49 1 3
518 2 1.01 1.017 0.683 50.5 64.5 1.5 4
520 1 -0.853 -1.212 0.154 44 39.5 0 1
520 1 -0.025 -0.788 0.098 46 41 0.5 2
520 1 0.132 0.127 0.22 45.88 43.5 1 3
520 1 0.616 1.009 0.594 47.65 45.5 1.5 4
535 2 -1.347 -1.608 -0.559 45.75 41.75 0 1
535 2 0.026 -0.422 -0.264 47 46 0.5 2
535 2 0.129 -0.294 -0.188 48 46 1 3
535 2 0.42 0.314 0.553 50 . 1.5 4
537 1 -0.295 -1.066 0.215 45.63 43.5 0 1
537 1 -0.063 -0.102 0.856 46.5 45.5 0.5 2
537 1 0.587 0.074 1.218 48 46.5 1 3
537 1 1.179 1.202 1.723 49.25 . 1.5 4
547 2 -0.907 -1.134 -0.526 46.25 46 0 1
547 2 -0.122 -0.441 -0.082 47.38 49 0.5 2
547 2 0.028 -0.185 0.038 48.25 55.5 1 3
547 2 0.662 0.623 0.314 49.5 . 1.5 4
560 2 -0.418 -0.342 0.332 43.13 42.25 0 1
560 2 -0.025 -0.049 0.446 45.5 52 0.5 2
560 2 0.298 -0.086 0.569 46.53 55.5 1 3
560 2 1.048 0.83 1.365 48 . 1.5 4
563 2 -0.704 -0.783 -0.017 44 51 0 1
563 2 0.167 -0.056 0.745 46.75 57 0.5 2
563 2 0.201 -0.268 0.72 46.5 61 1 3
563 2 0.855 0.716 1.02 49 70 1.5 4
567 1 -1.234 -1.652 -0.276 45.5 47.25 0 1
567 1 -0.423 -0.684 0.316 46.5 49.5 0.5 2
567 1 0.055 -0.673 0.187 47.25 50.75 1 3
567 1 0.408 0.448 0.959 48.5 . 1.5 4
568 2 -0.629 -0.77 0.536 43.25 39 0 1
568 2 -0.184 -0.211 0.813 44 40.5 0.5 2
568 2 0.084 -0.175 1.004 44.75 41.5 1 3
568 2 0.898 0.436 1.188 46.38 46.5 1.5 4
570 2 -1.47 -1.309 -0.421 43.5 42 0 1
570 2 -0.889 -0.739 -0.328 45.25 45 0.5 2
570 2 -0.716 -0.354 0.017 45.5 46 1 3
570 2 0.347 0.425 0.446 47.25 . 1.5 4
573 1 -1.046 -1.11 -0.929 45 48.5 0 1
573 1 -0.223 -0.151 -0.118 46 50.5 0.5 2
573 1 0.173 -0.055 -0.17 47.5 55.5 1 3
573 1 0.616 0.629 0.161 48.63 59.5 1.5 4
576 1 -1.556 -1.897 -1.102 43.5 41.5 0 1
576 1 -1.314 -1.243 -0.778 43.75 42 0.5 2
576 1 -0.719 -0.898 -0.4 46 50.5 1 3
576 1 -0.139 -0.603 -0.053 . . 1.5 4
586 1 -1.753 -1.88 -1.207 44 47 0 1
586 1 -0.846 -1.075 -0.479 46 49 0.5 2
586 1 -1.053 -0.876 -0.674 46.5 51.5 1 3
586 1 0.171 -0.579 -0.433 48.5 55.5 1.5 4
587 2 -1.144 -1.184 -1.035 46.2 58.5 0 1
587 2 -1.077 -0.271 -0.275 48 61 0.5 2
587 2 -0.587 -0.324 -0.521 48.25 68 1 3
587 2 0.115 0.378 -0.111 50.5 74.25 1.5 4
592 1 -2.339 . . 43.5 40.5 0 1
592 1 -1.321 -1.443 -0.411 44.75 42.5 0.5 2
592 1 -1.192 -1.479 -0.465 45.5 45.5 1 3
592 1 -0.915 -0.635 -0.16 47 48 1.5 4
594 1 0.29 -1.004 0.55 44.8 46 0 1
594 1 0.408 -0.754 0.149 46 48.5 0.5 2
594 1 1.062 0.134 0.898 47.5 51 1 3
594 1 1.206 0.8 1.417 49 53.5 1.5 4
595 1 -1.305 -1.271 -0.699 43 40 0 1
595 1 -0.467 -0.519 -0.623 44 45 0.5 2
595 1 -0.164 -0.051 -0.471 45 47 1 3
595 1 0.384 0.436 0.534 52.5 46 1.5 4
599 1 -1.507 -1.552 -0.563 44.2 42.5 0 1
599 1 -0.132 -0.481 0.158 45.5 45.5 0.5 2
599 1 0.038 0.047 -0.023 44.5 41 1 3
599 1 0.98 0.818 1.064 48.13 51.25 1.5 4
601 2 -1.131 -1.612 -0.396 43 42.5 0 1
601 2 -0.96 -1.1 -0.345 44.25 45.5 0.5 2
601 2 -0.429 -0.538 -0.203 46 47.5 1 3
601 2 0.287 0.352 0.203 46.88 50.5 1.5 4
603 2 -1.4 -1.257 -0.567 43 46.5 0 1
603 2 -0.255 -0.343 0.086 44.5 48 0.5 2
603 2 -0.162 -0.073 0.154 45.5 51.5 1 3
603 2 0.525 0.76 0.242 46.75 53.5 1.5 4
610 2 -0.838 -1.439 0.363 40.15 35 0 1
610 2 -0.068 -0.618 0.321 41.5 36.5 0.5 2
610 2 0.19 -0.276 0.895 42 39.5 1 3
610 2 0.713 1.135 0.88 43.38 40 1.5 4
612 1 -1.066 -0.481 -0.034 47 46 0 1
612 1 -0.03 -0.199 0.226 47 50.25 0.5 2
612 1 0.263 0.027 0.749 48.25 51.5 1 3
612 1 0.866 1.101 1.298 49.5 53.5 1.5 4
615 2 -0.958 -1.061 0.038 44.15 43.75 0 1
615 2 -0.425 -0.604 0.086 45 47.5 0.5 2
615 2 -0.187 -0.384 0.25 46.5 49.75 1 3
615 2 0.832 0.288 0.589 47.9 53 1.5 4
618 2 -1.104 -1.443 -0.147 43.2 39.5 0 1
618 2 0.191 -0.224 0.426 44 42.5 0.5 2
618 2 1.301 -0.163 0.344 45.5 47.5 1 3
618 2 0.977 0.899 0.839 . . 1.5 4
619 2 -0.308 -0.485 -0.016 45 48 0 1
619 2 0.077 0.1 0.561 43.5 53.5 0.5 2
619 2 0.113 0.174 0.779 48 57.5 1 3
619 2 1.024 0.926 1.019 48.9 60 1.5 4
626 2 -0.922 -0.94 -0.593 44.2 53 0 1
626 2 -0.238 -0.479 -0.193 46 56 0.5 2
626 2 0.04 -0.235 0.228 48 61 1 3
626 2 0.282 0.396 0.399 48.5 65.5 1.5 4
628 2 -1.261 -1.285 -0.524 42 34.5 0 1
628 2 -0.952 -0.616 0.114 42 37 0.5 2
628 2 -0.505 -0.297 0.259 43 37.5 1 3
628 2 0.525 0.28 0.473 43.75 39.5 1.5 4
630 2 -0.348 -0.988 -0.373 43.1 35.5 0 1
630 2 0.218 0.089 0.166 44.5 37 0.5 2
630 2 0.203 0.362 0.193 45.5 39.5 1 3
630 2 0.76 1.083 0.746 46.15 41.75 1.5 4
634 1 -1.518 -1.27 -0.053 47.5 47 0 1
634 1 -0.795 -0.803 0.197 49 50 0.5 2
634 1 -0.541 -0.555 -0.108 50.75 53.5 1 3
634 1 0.17 0.393 0.59 51.5 56.5 1.5 4
638 2 -0.507 -0.282 0.238 46 56 0 1
638 2 -0.339 -0.072 0.104 47 60 0.5 2
638 2 -0.716 -0.735 -0.055 48 61.5 1 3
638 2 0.522 0.943 0.481 48.2 62 1.5 4
639 2 -1.535 -1.214 -0.557 42.5 42 0 1
639 2 -0.935 -0.639 -0.371 43.5 44.5 0.5 2
639 2 -0.541 0.249 -0.558 45 47.5 1 3
639 2 0.029 0.601 0.194 45.5 49 1.5 4
647 1 -0.797 -1.142 -0.524 43.35 36.5 0 1
647 1 -0.092 -0.407 -0.208 44.5 39.5 0.5 2
647 1 0.444 -0.104 -0.084 46.25 41.5 1 3
647 1 0.735 0.385 0.367 46.63 43.5 1.5 4
648 1 . . . 41 40.5 0 1
648 1 -0.117 -0.106 -0.705 44 42.5 0.5 2
648 1 0.576 0.398 0.064 45 45 1 3
648 1 0.802 0.615 0.196 46.5 46 1.5 4
657 1 -0.303 -0.942 0.158 45 40.5 0 1
657 1 -0.378 -0.538 0.24 46.5 44.75 0.5 2
657 1 0.028 -0.066 0.505 48.25 48 1 3
657 1 0.747 0.604 1.775 49.5 49 1.5 4
661 1 -0.641 -0.904 -0.337 46 52.5 0 1
661 1 -0.003 -0.532 0.138 47.5 54 0.5 2
661 1 0.278 -0.105 0.118 48.75 58 1 3
661 1 1.113 0.753 1.161 50.75 64 1.5 4
662 1 -0.609 -0.452 0.42 47 53.75 0 1
662 1 -0.044 -0.123 0.383 48.38 56 0.5 2
662 1 0.077 0.167 0.63 49.75 60.5 1 3
662 1 1.263 1.115 1.617 50.75 63.5 1.5 4
663 1 -1.418 -1.376 -0.513 46 48.5 0 1
663 1 -0.528 -0.429 -0.324 46.5 49 0.5 2
663 1 -0.306 -0.15 -0.298 48 54 1 3
663 1 0.379 0.518 0.532 . 56 1.5 4
664 2 -0.718 -0.175 0.032 44 39.25 0 1
664 2 . . . . . 0.5 2
664 2 0.31 0.766 0.617 48 46 1 3
664 2 . . . . . 1.5 4
665 1 -1.529 -1.294 -1.157 46.5 46 0 1
665 1 -1.554 -1.154 -1.163 47 47 0.5 2
665 1 -0.904 -0.854 -0.683 49 51 1 3
665 1 -0.478 -0.18 -0.298 50 55.75 1.5 4
667 1 -0.343 -0.745 -0.186 42.63 37 0 1
667 1 -0.606 -0.064 -0.13 44 37.5 0.5 2
667 1 0.129 0.391 -0.074 45.25 41 1 3
667 1 . . . . . 1.5 4
671 1 -0.905 -1.19 -0.701 48.75 50.5 0 1
671 1 -0.734 -0.317 0.108 49.5 50.75 0.5 2
671 1 -0.197 -0.615 0.078 50.75 54 1 3
671 1 0.393 0.381 0.466 52.38 60 1.5 4
675 2 -1.127 -0.69 -0.097 43.25 32.5 0 1
675 2 -0.181 -0.714 -0.364 41.63 32.5 0.5 2
675 2 -0.309 -0.263 0.094 42 36 1 3
675 2 0.953 0.515 0.665 43 36.5 1.5 4
679 2 -1.256 -1.367 0.045 42.38 36 0 1
679 2 -0.575 -0.255 0.365 42.25 36.5 0.5 2
679 2 -0.409 -0.257 0.132 43.75 37.5 1 3
679 2 0.946 0.246 0.427 45 42 1.5 4
681 2 -1.145 -1.134 -0.755 43 44.5 0 1
681 2 -0.576 -0.365 -0.451 44.25 44 0.5 2
681 2 -0.502 -0.283 -0.334 45.25 50 1 3
681 2 . . . . . 1.5 4
688 2 -1.63 -1.941 -0.61 43 42 0 1
688 2 -0.596 -0.646 -0.41 44 45.5 0.5 2
688 2 -0.502 -0.319 -0.075 45.5 49 1 3
688 2 0.476 0.475 0.384 46.75 53.75 1.5 4
701 1 -0.706 -0.954 -0.239 45.25 45 0 1
701 1 -0.531 -0.398 0.062 46.25 48.5 0.5 2
701 1 0.028 -0.248 -0.015 47 50 1 3
701 1 0.725 0.318 0.845 48.5 47 1.5 4
705 2 -1.176 -1.287 0.192 43.25 43 0 1
705 2 -0.33 -0.311 0.121 44.75 45.5 0.5 2
705 2 -0.249 -0.836 0.62 46 49 1 3
705 2 0.324 0.211 0.823 47.75 55.5 1.5 4
707 2 -1.069 -1.494 -0.426 44.63 44.25 0 1
707 2 -0.536 -0.406 0.131 46 45.5 0.5 2
707 2 -0.376 -0.158 0.421 48 46.5 1 3
707 2 0.514 0.391 1.309 . . 1.5 4
712 2 -0.992 -0.923 0.227 42.13 35.5 0 1
712 2 -0.4 -0.236 0.3 43.75 37.5 0.5 2
712 2 -0.342 -0.263 0.35 44.25 37 1 3
712 2 0.414 0.422 0.597 46 43.5 1.5 4
715 1 -1.624 -1.281 -0.868 44 40.5 0 1
715 1 -0.702 -1.077 -0.567 45.5 47.25 0.5 2
715 1 -0.707 -1.013 -0.31 46.75 50 1 3
715 1 0.158 0.479 0.192 48.5 63 1.5 4
722 1 -0.719 -1.099 0.038 43.63 44.25 0 1
722 1 -0.323 -0.577 0.174 45 49.5 0.5 2
722 1 0.337 -0.367 0.712 47 54.5 1 3
722 1 0.911 0.336 1.227 48.5 60 1.5 4
728 2 -0.375 -0.157 0.33 42.5 35.5 0 1
728 2 -0.025 0.013 0.709 43.13 36.5 0.5 2
728 2 0.72 0.049 1.326 44.5 39 1 3
728 2 0.981 0.972 1.25 45.75 40 1.5 4
731 2 -0.696 -0.273 0.325 47 49.75 0 1
731 2 -0.183 -0.358 0.134 48.25 55.25 0.5 2
731 2 -0.116 -0.259 0.376 49.25 60 1 3
731 2 0.774 0.284 0.784 51 63 1.5 4
736 1 -0.801 -0.944 0.117 45.5 46.75 0 1
736 1 -0.554 -0.45 0.355 46.5 49.5 0.5 2
736 1 -0.169 -0.291 0.558 47.5 50.5 1 3
736 1 0.593 0.063 0.687 48.63 53.5 1.5 4
756 1 -1.559 -1.237 -0.868 43 41 0 1
756 1 -1.039 -0.426 -0.012 44.13 41.25 0.5 2
756 1 -0.823 -0.3 0.035 45 41.5 1 3
756 1 -0.063 0.27 0.175 45.88 43.5 1.5 4
757 1 -0.038 0.09 -0.058 43.38 38 0 1
757 1 0.681 0.674 0.426 44.88 41 0.5 2
757 1 1.136 0.988 0.736 46 40 1 3
757 1 1.266 1.18 0.967 46.88 45.75 1.5 4
759 2 0.087 0.703 -0.067 42.75 37 0 1
759 2 0.448 0.957 0.214 43.38 38.5 0.5 2
759 2 0.64 1.257 0.78 44.25 40 1 3
759 2 1.16 1.309 0.815 46 43.5 1.5 4
765 1 0.551 0.097 0.222 46.15 46.5 0 1
765 1 0.762 0.833 0.809 48 49.75 0.5 2
765 1 0.979 1.154 1.001 49.13 55 1 3
765 1 1.227 1.387 1.172 50.5 55.5 1.5 4
769 1 -0.615 -1.582 -0.309 45.63 48 0 1
769 1 -0.331 0.096 0.413 47 47 0.5 2
769 1 0.212 0.184 0.342 49 57 1 3
769 1 0.157 0.611 -0.132 50 54.5 1.5 4
770 1 -1.569 -1.838 -0.802 42.15 36 0 1
770 1 -1.05 -1.543 -1.041 43.25 38.5 0.5 2
770 1 -0.938 -1.304 -0.864 44.5 39 1 3
770 1 -0.353 0.401 -0.203 45.75 44 1.5 4
786 2 -0.718 -0.715 0.014 42.63 40.5 0 1
786 2 -0.257 -0.315 0.369 44.13 44 0.5 2
786 2 -0.078 -0.151 0.791 45.38 47.5 1 3
786 2 -0.033 0.27 0.732 46.75 50 1.5 4
791 1 -0.751 -0.673 0.501 47 48 0 1
791 1 -0.553 -0.303 0.628 47.5 50.5 0.5 2
791 1 -0.026 -0.016 0.68 49 50 1 3
791 1 0.858 0.834 1.089 50 54 1.5 4
792 1 -0.963 -0.936 -0.526 44 42.5 0 1
792 1 -0.26 -0.389 -0.047 45.5 45.5 0.5 2
792 1 0.248 -0.209 0.379 46.88 45.5 1 3
792 1 0.283 0.55 0.419 47.5 50.5 1.5 4
796 1 -1.215 -1.008 -0.773 43.5 41.75 0 1
796 1 -0.603 -0.54 -0.543 44.88 43 0.5 2
796 1 -0.295 -0.683 -0.251 . . 1 3
796 1 0.232 0.434 0.3 47.38 48 1.5 4
805 1 -0.89 -0.876 -0.175 46.75 53.5 0 1
805 1 -0.631 -0.224 0.065 48 55.5 0.5 2
805 1 0.389 0.328 0.458 . . 1 3
805 1 0.547 0.94 0.66 51 65.25 1.5 4
813 1 -1.461 -1.368 -0.947 44 39 0 1
813 1 -1.127 -1.133 -0.901 45 45 0.5 2
813 1 -0.502 -0.449 -0.22 45.75 44.5 1 3
813 1 0.059 0.004 0.117 47.13 46.5 1.5 4
816 1 -0.744 -1.043 -0.437 44.25 42.25 0 1
816 1 0.152 -0.295 0.02 45.3 46 0.5 2
816 1 -0.03 0.017 0.399 46.25 47.5 1 3
816 1 0.917 0.303 1.119 47.63 50 1.5 4
820 1 -1.706 -2.161 -0.744 46.25 54.5 0 1
820 1 -1.075 -1.598 0.328 48 60.5 0.5 2
820 1 -0.746 -0.87 0.742 49 67.5 1 3
820 1 -0.085 -0.24 0.501 51.25 74.25 1.5 4
824 1 -1.184 -1.67 -0.43 50.88 49 0 1
824 1 -0.754 -0.649 0.182 46.5 53.5 0.5 2
824 1 -0.704 -0.135 0.122 48 57 1 3
824 1 . . . . . 1.5 4
825 1 -0.932 -1.041 -0.034 46 44 0 1
825 1 0.11 -0.169 0.298 47.75 47 0.5 2
825 1 0.474 -0.094 0.951 48.5 49 1 3
825 1 0.748 0.559 0.818 50 51.5 1.5 4
826 1 -1.636 -1.553 -0.582 47.5 41 0 1
826 1 -1.507 -1.133 -0.21 43 50.5 0.5 2
826 1 -0.978 -1.05 0.061 44.25 54 1 3
826 1 -0.212 -0.406 0.525 46 59.5 1.5 4
830 2 -1.241 -1.723 -0.887 50.25 43.5 0 1
830 2 -0.878 -0.379 -0.091 46.75 49 0.5 2
830 2 -0.552 -0.211 -0.157 47 51 1 3
830 2 0.234 0.036 0.198 49 55 1.5 4
832 1 -0.526 -1.048 -0.405 49 41.5 0 1
832 1 -0.141 -0.483 0.339 44.5 45.5 0.5 2
832 1 0.289 -0.085 0.475 45.75 48 1 3
832 1 0.826 0.521 0.639 47 50.5 1.5 4
833 2 -1.55 -1.76 -1.113 41.25 41 0 1
833 2 -1.273 -1.032 -0.65 43.5 45.5 0.5 2
833 2 -1.062 -0.549 -0.274 43.75 46.5 1 3
833 2 0.203 0.282 0.128 45 48 1.5 4
841 2 -0.695 -0.872 -0.208 40.75 36 0 1
841 2 -0.447 0.047 0.194 42.5 37 0.5 2
841 2 0.02 0.323 0.427 42.75 40 1 3
841 2 0.58 0.882 0.551 44 43 1.5 4
846 1 -1.269 -1.538 -0.159 47 46 0 1
846 1 -0.384 -0.559 0.032 48.3 50 0.5 2
846 1 -0.195 -0.309 0.58 49.5 50 1 3
846 1 0.966 0.547 1.167 51 55 1.5 4
847 2 -1.286 -1.549 -0.242 42.4 33.5 0 1
847 2 -0.179 -0.09 0.763 43.5 36.5 0.5 2
847 2 -0.025 -0.344 0.852 44.5 36.5 1 3
847 2 0.75 0.263 0.922 46.5 41 1.5 4
848 1 -0.705 -1.214 0.254 50.8 70.5 0 1
848 1 -0.034 0.126 0.697 52.5 75.5 0.5 2
848 1 0.261 0.128 0.387 54 80.75 1 3
848 1 0.999 0.96 1.368 55.75 87 1.5 4
851 1 -0.989 -0.99 -0.53 46 56.5 0 1
851 1 -0.298 -0.524 0.443 44 44.5 0.5 2
851 1 -0.199 -0.032 0.321 45 44.5 1 3
851 1 0.253 0.161 0.587 46.75 49.5 1.5 4
863 2 -1.19 -1.384 . . . 0 1
863 2 -0.446 -0.224 -0.183 44.75 47.25 0.5 2
863 2 -0.004 -0.333 -0.749 45.5 50.5 1 3
863 2 0.74 0.524 -0.168 47.5 53.5 1.5 4
865 1 -1.725 -1.382 -0.911 43.75 40 0 1
865 1 -1.006 -0.759 0.046 46 43.5 0.5 2
865 1 -0.697 -0.459 0.098 46.5 44 1 3
865 1 . . . . . 1.5 4
867 2 -1.864 -1.803 -1.056 45 51 0 1
867 2 -2.185 -1.578 -0.917 46.75 58.25 0.5 2
867 2 -1.668 -1.749 -0.971 47.5 60.5 1 3
867 2 -1.709 -0.967 -0.619 49.5 68.5 1.5 4
871 2 -1.165 -1.228 -0.052 42.25 35.75 0 1
871 2 -0.781 -0.713 0.635 43.5 38.5 0.5 2
871 2 -0.282 -0.354 0.571 44.25 39.5 1 3
871 2 0.089 0.158 0.882 46 45 1.5 4
872 2 -0.298 -0.764 -0.152 45.13 46.25 0 1
872 2 0.348 0.309 0.098 47 48 0.5 2
872 2 0.554 0.394 0.73 47.75 49.5 1 3
872 2 0.866 0.714 1.006 49.25 51.5 1.5 4
874 2 -1.527 -1.467 -0.249 44.5 45.5 0 1
874 2 -0.891 -0.727 0.006 45.5 49.5 0.5 2
874 2 -0.633 -0.771 0.129 47 51.5 1 3
874 2 0.432 0.044 0.35 48.5 52 1.5 4
878 2 -0.955 -1.587 -0.428 45.38 39.5 0 1
878 2 -0.505 -1.071 0.333 47 42 0.5 2
878 2 -0.469 -0.645 0.424 48.25 45.5 1 3
878 2 0.457 0.333 0.291 46.5 46.5 1.5 4
880 1 -1.494 -1.828 -0.71 46 45 0 1
880 1 -1.179 -1.104 -0.141 47.25 48 0.5 2
880 1 -0.535 -1.28 -0.03 48.75 49.5 1 3
880 1 -0.445 -0.701 0.372 50.25 51.5 1.5 4
882 1 0.214 -1.19 0.242 44 46.5 0 1
882 1 0.336 -0.277 0.532 45 50 0.5 2
882 1 0.568 0.117 0.841 46.5 53.5 1 3
882 1 1.2 0.672 0.958 47.5 51.5 1.5 4
890 2 -1.495 -1.869 -0.878 43.5 45 0 1
890 2 -1.348 -1.968 -0.486 45 45.5 0.5 2
890 2 -1.161 -1.53 -0.284 46.38 48 1 3
890 2 . . . . . 1.5 4
895 1 -1.023 -1.572 -0.093 51 60 0 1
895 1 -0.157 -0.903 0.124 51.5 63 0.5 2
895 1 -0.005 -0.858 0.641 53.5 65.5 1 3
895 1 0.617 0.413 0.714 54.5 66.5 1.5 4
900 2 -0.898 -0.978 -0.27 44.5 44 0 1
900 2 -0.115 -0.037 -0.285 41.5 45 0.5 2
900 2 0.041 0.157 0.966 47.13 47.5 1 3
900 2 0.63 0.868 0.926 . . 1.5 4
901 2 -0.971 -1.084 -0.774 44.25 45 0 1
901 2 -0.098 -0.467 0.009 45.5 47.5 0.5 2
901 2 -0.064 -0.049 0.289 47 48 1 3
901 2 0.544 0.665 0.69 48 50 1.5 4
908 1 -1.757 -1.915 -0.732 45 56 0 1
908 1 -0.75 -1.562 -0.262 46.5 59.5 0.5 2
908 1 -1.113 -1.423 0.321 47.63 65.5 1 3
908 1 0.285 -0.16 0.498 49.25 70.5 1.5 4
910 1 -1.966 -1.708 -1.123 43.5 43.5 0 1
910 1 -1.278 -1.016 -0.489 44.5 56 0.5 2
910 1 -1.272 -1.154 -0.537 45.5 59.5 1 3
910 1 -0.283 -0.324 0.228 47 65 1.5 4
918 1 . . . . . 0 1
918 1 -0.501 -0.34 0.173 45.63 45.5 0.5 2
918 1 0.23 -0.084 0.168 46.5 47.25 1 3
918 1 0.972 0.358 0.672 48 50.5 1.5 4
926 2 -0.863 -1.252 0.086 41 38.5 0 1
926 2 -0.095 -0.193 0.351 42.5 42 0.5 2
926 2 -0.147 0.096 0.344 42.5 42 1 3
926 2 0.58 0.847 1.034 44.25 47 1.5 4
933 1 -0.986 -1.563 0.367 44 44 0 1
933 1 0.089 -0.398 0.658 45.25 47.5 0.5 2
933 1 0.213 -0.29 1.054 46 48.5 1 3
933 1 1.362 0.291 1.295 47.5 52.5 1.5 4
934 2 -2.026 -1.911 -1.335 43 44.5 0 1
934 2 -1.461 -1.587 -0.947 41 42 0.5 2
934 2 -1.041 -1.316 -0.514 46 52.5 1 3
934 2 . . . . . 1.5 4
935 2 0.518 0.291 -0.542 42.5 36.5 0 1
935 2 0.772 0.849 0.26 43.75 37 0.5 2
935 2 1.092 1.094 0.804 44.75 40 1 3
935 2 1.067 1.309 0.748 46.5 46.5 1.5 4
938 2 -0.1 -1.135 0.115 44.5 40.25 0 1
938 2 0.263 -0.757 0.52 45.5 41.5 0.5 2
938 2 0.395 -0.284 1.134 46.5 42.25 1 3
938 2 1.246 0.228 0.993 47.5 47 1.5 4
941 1 -1.255 -1.544 0.112 47 51.5 0 1
941 1 -0.771 -1.114 0.3 48 51.25 0.5 2
941 1 -0.413 -0.858 0.836 49 52 1 3
941 1 0.22 0.289 0.741 50 52.5 1.5 4
943 1 -0.872 -1.338 -0.436 44.25 42 0 1
943 1 -0.457 -1.464 0.461 45.25 45 0.5 2
943 1 -0.01 -0.573 0.736 46.5 49.5 1 3
943 1 0.709 0.403 0.683 48 53.5 1.5 4
954 2 -1.443 -1.713 -0.831 45.75 49 0 1
954 2 -0.498 -0.951 -0.517 46.75 53 0.5 2
954 2 -0.415 -0.147 -0.098 47.5 54 1 3
954 2 -0.043 0.173 0.184 . . 1.5 4
955 1 -0.632 -0.45 0.469 43.5 39 0 1
955 1 0.005 -0.039 1.045 44.75 43 0.5 2
955 1 -0.069 -0.004 0.953 46 48.25 1 3
955 1 0.539 0.592 0.814 48.75 50.5 1.5 4
959 1 -0.465 -0.019 0.755 45 46.75 0 1
959 1 0.361 -0.065 0.953 46.75 50.5 0.5 2
959 1 0.927 0.377 1.138 48 55.5 1 3
959 1 1.388 1.12 1.284 51 62.5 1.5 4
961 2 -0.961 -1.278 -0.687 46 50.5 0 1
961 2 -0.421 -0.53 -0.023 47.5 57.5 0.5 2
961 2 -0.372 -0.157 0.261 49.5 66.5 1 3
961 2 0.364 0.617 0.273 51 77 1.5 4
969 1 -0.888 -1.661 0.336 44.25 59 0 1
969 1 -0.452 -0.883 0.605 45.5 69 0.5 2
969 1 0.145 -0.149 0.762 47.25 79.5 1 3
969 1 0.646 1.162 1.629 49 91 1.5 4
978 1 -0.608 -0.448 -0.182 48.5 82.5 0 1
978 1 -0.466 -0.171 0.262 49.75 93.25 0.5 2
978 1 -0.016 -0.056 0.541 51 100 1 3
978 1 -0.114 0.623 0.68 . . 1.5 4
984 1 -0.426 -0.797 0.418 48 52 0 1
984 1 0.39 -0.228 0.749 49.5 53.5 0.5 2
984 1 0.169 -0.081 0.708 50.88 56 1 3
984 1 0.577 0.397 0.804 53 63 1.5 4
985 1 -0.557 -1.201 0.369 47 51.5 0 1
985 1 0.009 -0.293 0.521 48.25 58.5 0.5 2
985 1 -0.136 0.02 0.982 49.75 62.25 1 3
985 1 0.317 0.422 0.7 52.5 66.5 1.5 4
986 2 -1.121 -0.838 0.08 47 48.5 0 1
986 2 -0.509 -0.022 0.509 48.25 52.5 0.5 2
986 2 0.071 0.401 0.66 49.5 54.5 1 3
986 2 0.453 1.025 1.094 . . 1.5 4
988 1 -0.651 -0.122 -0.005 46.5 51 0 1
988 1 0.089 0.108 0.302 47.5 56 0.5 2
988 1 -0.153 0.177 0.783 48.5 57.5 1 3
988 1 0.798 0.495 0.446 50 65.5 1.5 4
990 1 -0.422 -0.197 1.094 47.5 50 0 1
990 1 0.087 0.098 1.293 49 54 0.5 2
990 1 0.635 0.508 1.518 50.38 56 1 3
990 1 1.138 1.2 1.859 51.5 61.5 1.5 4
996 1 -0.678 -0.787 0.693 45.38 43.5 0 1
996 1 -0.222 0.28 0.961 46 46 0.5 2
