 4038.0000   86.6100  147.1200  106.2900   71.5300  161.3200  133.9400   91.1600  183.2800  150.3200    1.1990    1.5660    1.4710    0.7940    1.4100    1.5090    1.1830    1.4260    1.5600
 4044.0000   47.0200  104.1900   71.0200   68.3300  145.0400  120.5700   85.6000  166.2600  141.3900   -0.4220    0.9840    0.7960    0.5860    1.1930    1.3050    0.8830    1.2000    1.3870
 4050.0000     .         .         .         .         .         .      100.2100  201.0400  170.3200     .         .         .         .         .         .        1.8320    1.8450    2.2900
 4090.0000   25.6800   66.6500   63.0800     .         .         .         .         .         .       -1.5220    0.3370    0.6300     .         .         .         .         .         .    
 4116.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4120.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4126.0000   22.9100   99.8400   53.2900     .         .         .         .         .         .       -1.7660    0.9430    0.3460     .         .         .         .         .         .    
 4144.0000   29.5400  108.7700   89.5600   47.3700  138.5700  112.2400   85.9100  139.3600  137.1000   -1.2620    1.1170    1.1770   -0.4550    1.1210    1.1270    0.8990    0.9250    1.3110
 4146.0000   49.6200  150.1800   96.2200   78.2200  169.6500  124.2300   89.0300  190.4100  137.9000   -0.3380    1.5780    1.2650    1.1450    1.5420    1.2940    1.0630    1.5510    1.3250
 4159.0000   50.0900   90.7300  106.2800   77.2500  144.9900  136.8300   87.1700  132.6600  144.8600   -0.2970    0.8360    1.4480    1.0730    1.1390    1.5760    0.9630    0.8620    1.4510
 4163.0000   45.5300  129.5800  122.5700   72.9600  147.2500  141.5100     .         .         .       -0.4910    1.3740    1.7840    0.8910    1.2420    1.6720     .         .         .    
 4164.0000   55.1700  145.0500   99.5500   86.1400  173.8400  147.7500  102.7300  193.9800  165.1100   -0.1000    1.4330    1.3090    1.6260    1.5900    1.8540    2.0920    1.6300    1.9700
 4177.0000   44.2700  107.6300  104.4200   68.5500  126.1600  121.1900   82.1800  167.0300  141.1000   -0.5290    1.1150    1.4140    0.6540    1.0120    1.3160    0.7170    1.2090    1.3820
 4181.0000   65.0400  160.5200  144.1900   82.1000  170.2800  143.5200   98.5100  195.3400  149.1100    0.2300    1.6060    2.1940    1.3940    1.6090    1.7770    1.6850    1.6640    1.5350
 4186.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4190.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4191.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4192.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4201.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4209.0000   75.1000  188.6100  140.5900  100.1700  193.5700  166.4000  106.6600  208.3200  170.5100    0.7320    2.2460    2.0680    2.8450    1.9820    2.4160    2.6920    2.3230    2.3100
 4249.0000   30.1200   92.3500   78.4300   42.9200  126.4200  109.5600   68.0300  161.1900  123.0400   -1.2110    0.8650    0.9850   -0.7300    1.0260    1.0810    0.1160    1.1430    1.0790
 4265.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4269.0000   80.0800  151.6200  123.9300   93.6600  185.9200  161.8700  106.0700  203.0800  167.2300    0.9380    1.6540    1.7500    2.2280    1.8250    2.3160    2.5740    1.9340    2.0700
 4284.0000   60.5500  145.8100  111.5500   66.7300  130.8800  146.3300   76.4700  178.3700  154.9000    0.1370    1.4480    1.5330    0.5140    1.0790    1.7190    0.4620    1.3540    1.6610
 4288.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4293.0000   64.1500  119.5100   77.1200   88.2600  159.8500  129.6300   98.4100  185.3000  145.7400    0.2470    1.2260    0.9640    1.8870    1.3640    1.4600    1.6770    1.4580    1.4680
 4299.0000   40.2600  113.0000  102.4100   62.0000  145.5100  141.2200   86.6300  171.3200  152.6400   -0.6870    1.1890    1.3470    0.2640    1.1960    1.6870    0.9350    1.2610    1.6100
 4301.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4310.0000   36.1500   95.3500   67.7600   57.9700  141.9500   81.1300   68.2400  148.1700   97.5600   -0.9100    0.8780    0.7530    0.0740    1.1450    0.7400    0.1240    1.0090    0.7130
 4319.0000   55.3200  154.5800  103.7100     .         .         .       98.3300  190.1600  157.5000   -0.0720    1.6150    1.3940     .         .         .        1.6700    1.5460    1.7250
 4332.0000   71.3300  157.4800  124.7700   88.8400  192.1500  168.0200  104.4900  206.0000  169.3100    0.5490    1.6860    1.7660    1.8650    1.9140    2.5240    2.3180    2.1070    2.2040
 4333.0000   57.6800  114.2400  116.1000     .         .         .         .         .         .       -0.0070    1.1740    1.5720     .         .         .         .         .         .    
 4334.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4338.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4360.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4364.0000   19.2000  107.9100   73.2100     .         .         .         .         .         .       -2.1650    1.1180    0.8450     .         .         .         .         .         .    
 4381.0000   69.9800  127.5800  133.8100   84.0800  168.4600  152.7600  104.6100  184.0700  169.7500    0.5370    1.3320    1.9800    1.5270    1.5120    2.0250    2.3350    1.4380    2.2380
 4388.0000   79.2200  167.8100  131.0700   87.6000  180.1500  153.1800  105.1700  182.1700  162.3100    0.8800    1.8420    1.9090    1.7380    1.6680    2.0620    2.4200    1.4090    1.8650
 4389.0000   47.3200  103.0700   96.6400   76.0200  106.6100  104.0800   86.5800     .         .       -0.4320    0.9830    1.2720    1.0490    0.7870    1.0810    0.9330     .         .    
 4405.0000   60.1500  161.8600  106.2500   87.9900  181.7200  140.1600   97.8800  198.1600  157.3300    0.0990    1.6990    1.4620    1.7700    1.7700    1.6210    1.6340    1.7440    1.7210
 4408.0000   63.5900  146.1500   88.8600   67.3800  164.7100  114.9300   88.5000  181.4700  131.1200    0.2290    1.6240    1.1540    0.5430    1.4160    1.1790    1.0340    1.3980    1.2090
 4410.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4411.0000   45.6800  145.2000   83.1300   75.7200  166.1000  128.9000   88.6100  177.0800  139.5200   -0.4780    1.5230    1.0360    0.9940    1.4890    1.4420    1.0400    1.3360    1.3530
 4418.0000   48.0300  140.8400  101.4000   86.6000  147.3600  120.0500  102.0800  185.8600  153.6200   -0.4020    1.4400    1.3300    1.6410    1.2290    1.3420    2.0190    1.4680    1.6320
 4423.0000   63.1500  126.1100   88.9600     .         .         .         .         .         .        0.2640    1.3380    1.1570     .         .         .         .         .         .    
 4433.0000   63.0900  165.2600  123.7400   83.9900  187.5900  149.1600   97.9500  199.3200  158.6400    0.2270    1.8280    1.7900    1.4560    1.8090    1.7940    1.6400    1.7820    1.7550
 4438.0000   56.9200  130.0000   94.4500     .         .         .         .         .         .       -0.0260    1.4030    1.2390     .         .         .         .         .         .    
 4442.0000   50.8200  113.5700  110.4300   60.5300  126.1700  131.6600   85.3700  181.1200  154.3000   -0.2930    1.1910    1.4990    0.1720    0.9960    1.4610    0.8710    1.3930    1.6470
 4447.0000   65.3900  106.1100   78.5800     .         .         .         .         .         .        0.2940    1.0480    0.9840     .         .         .         .         .         .    
 4458.0000   23.9000   71.4300   49.9400   38.8700   89.3700   77.3700   72.1600  139.4800     .       -1.6470    0.4630    0.2400   -0.9300    0.5760    0.5710    0.2810    0.9260     .    
 4460.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4461.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4466.0000   61.5000  125.7600   89.9700   69.0500  140.7600  126.4900   72.1200  161.6600  136.1900    0.1630    1.2370    1.2010    0.6350    1.1600    1.4090    0.2800    1.1480    1.2950
 4472.0000   42.4200  106.3100  107.9600   59.7700  146.8400  118.9300   74.8200  168.0100  141.5600   -0.6390    1.0310    1.4770    0.1280    1.2100    1.2590    0.3910    1.2210    1.3900
 4475.0000   73.8900  160.6000  154.0700     .         .         .         .         .         .        0.6010    1.6920    2.4460     .         .         .         .         .         .    
 4492.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4500.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4501.0000   33.9100  104.5000   64.1900   49.8600  100.3000   77.9900   47.2800  101.7300   78.7500   -1.0110    0.9850    0.6640   -0.3510    0.6730    0.5830   -0.6910    0.5590    0.4480
 4509.0000   56.1800  145.8300  101.4200   72.2900  168.7800  115.3800   92.5200  201.3700  123.4400   -0.0820    1.5310    1.3360    0.7850    1.5240    1.2100    1.2650    1.8580    1.0850
 4511.0000   78.0800  139.0400  141.3400   93.0600  150.2500  163.0500  101.3600  201.8000  170.3700    0.8240    1.4590    2.0850    2.1760    1.3220    2.3990    1.9440    1.8760    2.2950
 4513.0000   57.4800  149.3700  117.4100   75.8600  161.9900  134.2900   90.8900  198.7300  157.7100   -0.0270    1.5870    1.6070    1.0000    1.4130    1.6180    1.1670    1.7620    1.7310
 4523.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4527.0000   39.2300  142.9600   76.5700   46.5300  166.2100  105.2400   81.9400  176.6300  139.7500   -0.7660    1.5250    0.9410   -0.5410    1.5140    1.0010    0.7060    1.3300    1.3570
 4533.0000   52.3800  145.6300  105.2300     .         .         .         .         .         .       -0.2350    1.5700    1.4370     .         .         .         .         .         .    
 4541.0000   40.1100  126.1200   94.2000     .         .         .         .         .         .       -0.7320    1.2920    1.2490     .         .         .         .         .         .    
 4557.0000   50.4500  129.6900  123.6100   75.9800  145.8700  149.8500   93.4900  196.4300  164.5500   -0.3110    1.3990    1.7380    1.0160    1.1910    1.9010    1.3250    1.6930    1.9460
 4564.0000   59.7900  161.8900  112.6900   81.0400  164.7400  135.0100   78.8100  181.5700  162.5900    0.0860    1.7590    1.5480    1.2850    1.4680    1.5310    0.5640    1.4000    1.8740
 4577.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4578.0000   35.2700   72.2300   69.6500     .         .         .         .         .         .       -0.9750    0.4720    0.7730     .         .         .         .         .         .    
 4593.0000   76.6200  165.0800  143.7400   88.2500  193.4000  152.4000  103.9600  200.7500  166.6700    0.7410    1.7310    2.1620    1.8740    1.9700    1.9110    2.2440    1.8340    2.0410
 4605.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4624.0000   77.7200   89.0100  111.2000   95.9400  139.2200  136.5900   90.8400  185.3100  131.8800    0.8310    0.8110    1.5160    2.3950    1.1100    1.6220    1.1650    1.4590    1.2220
 4625.0000   56.0000  131.1100   88.8600     .         .         .         .         .         .       -0.1130    1.4180    1.1620     .         .         .         .         .         .    
 4639.0000   40.7800  105.5400   84.4300   60.8100  126.0400   93.8800   72.3500  143.8500  117.3300   -0.6880    1.0280    1.0530    0.1980    0.9710    0.9000    0.2890    0.9670    0.9910
 4656.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4660.0000   20.8400   89.3400   48.8100   28.0500  104.9600   50.8700   42.4600  123.4300   75.4400   -1.9520    0.8200    0.1930   -1.6890    0.7670   -0.0010   -0.8930    0.7760    0.3970
 4665.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4671.0000   45.6600  118.2000   81.2100     .         .         .         .         .         .       -0.5610    1.2060    1.0200     .         .         .         .         .         .    
 4676.0000   74.4000  139.4400  141.2100     .         .         .         .         .         .        0.6680    1.4140    2.1020     .         .         .         .         .         .    
 4681.0000   38.8300  105.5400   91.6400   69.9100  134.5600  116.7900   91.7200  186.1000  130.4200   -0.8150    1.0840    1.2110    0.6600    1.1120    1.1980    1.2160    1.4720    1.1970
 4697.0000   48.6800  145.3700  102.7000   70.2900  150.7300  133.3000   95.1700  189.8300  132.0400   -0.3460    1.4940    1.3620    0.7060    1.2880    1.5770    1.4360    1.5400    1.2240
 4707.0000   40.6000   63.7600   62.7500   54.8500   87.1700   59.6100   46.5500   93.6000   90.1600   -0.7010    0.2450    0.6180   -0.0920    0.5050    0.2650   -0.7210    0.4640    0.6120
 4709.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4710.0000   58.3300  106.0600   75.2000   73.3000  147.0800  104.0800     .         .         .       -0.0070    1.0480    0.9000    0.8470    1.2200    0.9780     .         .         .    
 4737.0000     .         .         .         .         .         .       58.0800  112.1100   94.5000     .         .         .         .         .         .       -0.2680    0.6670    0.6710
 4752.0000   40.8500  145.9500   76.3300     .         .         .         .         .         .       -0.6900    1.5620    0.9400     .         .         .         .         .         .    
 4771.0000     .         .         .       49.2000  103.2800   91.9700   62.2300   89.1500  112.2400     .         .         .       -0.3440    0.7280    0.8260   -0.1090    0.4070    0.9160
 4794.0000   68.4400  166.3800  127.5900   85.2100  191.5700  151.3400  106.7600  204.3600  170.3700    0.4510    1.8140    1.7970    1.5320    1.8810    1.8580    2.7130    2.0020    2.2950
 4849.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4871.0000   78.9000  188.4700  144.4200   95.5400  192.4900  162.6000  107.9000  204.7100  170.7100    0.8430    2.2250    2.1890    2.3510    2.0380    2.2190    2.9960    2.0220    2.3300
 4875.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4877.0000   88.4900  186.3600  159.4000  103.2300  201.3100  159.4200  106.6900  203.7500  172.2000    1.3600    2.1560    2.5850    3.1770    2.2780    2.1370    2.6980    1.9680    2.5450
 4884.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4909.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4946.0000   39.7500  108.8800  105.7500     .         .         .         .         .         .       -0.7210    1.1180    1.4260     .         .         .         .         .         .    
 4953.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4963.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4974.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4978.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 4980.0000   49.9900  117.3800   76.8600     .         .         .         .         .         .       -0.3280    1.1760    0.9610     .         .         .         .         .         .    
 4981.0000   55.4900  127.0100  106.0300   72.7200  148.4600  142.5300     .         .         .       -0.0900    1.3560    1.4590    0.8090    1.2770    1.7830     .         .         .    
 5022.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5026.0000   63.7900  135.0400  125.9500   87.0500  180.2900  137.3700   96.1700  186.1600  147.6300    0.2360    1.4110    1.8020    1.7020    1.6800    1.6510    1.5060    1.4730    1.5050
 5028.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5031.0000   60.5800  165.8100  144.9200   74.8100  188.9700  163.2900  103.2700  197.5300  171.1500    0.1110    1.8200    2.2050    0.9060    1.8370    2.2070    2.1560    1.7250    2.3820
 5036.0000   58.6500  147.4800  118.9000   82.5200  192.6600  130.9700   95.3400  198.5500  144.5500    0.0450    1.5980    1.6370    1.3920    1.8970    1.5160    1.4470    1.7560    1.4460
 5043.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5054.0000   60.5900  142.1200   80.8400   66.2700  156.3200  118.0700   97.0200  154.8400  140.6400    0.1120    1.4220    1.0100    0.4560    1.3370    1.2490    1.5680    1.0760    1.3730
 5059.0000   46.6600  162.6300  120.2500   63.7900  153.4500  139.3700   76.8500  189.9000  147.6100   -0.4270    1.7430    1.7330    0.3540    1.3360    1.6100    0.4780    1.5410    1.5050
 5099.0000   30.7000   96.6900   80.5900   35.5800  114.4400  116.7400   47.1500  129.8700  129.1500   -1.1900    0.9710    1.0050   -1.1520    0.8570    1.2090   -0.6960    0.8360    1.1770
 5101.0000   59.6900  148.7400  106.8500   63.0000  169.5200  135.0300   72.0000  194.2200  152.3300    0.0760    1.5010    1.4770    0.3120    1.5440    1.6170    0.2750    1.6360    1.6030
 5113.0000   26.6100  106.6900   58.4700     .         .         .         .         .         .       -1.5570    1.0920    0.5080     .         .         .         .         .         .    
 5161.0000   57.9600  163.0600  118.9400   75.1700  180.4400  137.7300   95.5900  192.3800  168.1600   -0.0010    1.7830    1.6660    0.9680    1.6430    1.5860    1.4650    1.5930    2.1240
 5169.0000   63.3500  174.9100  121.4900   89.7700  174.8400  144.7000   99.0500  194.8500  163.6000    0.2020    1.9850    1.7110    1.9220    1.6010    1.7890    1.7300    1.6510    1.9100
 5172.0000   53.3700  123.6800   76.2200     .         .         .         .         .         .       -0.1920    1.2290    0.9340     .         .         .         .         .         .    
 5179.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5181.0000   66.6500  153.1400  109.4900   80.7500  177.2800  132.8700   96.0700  191.1800  160.4300    0.3650    1.6340    1.5080    1.2970    1.6300    1.5720    1.4990    1.5670    1.8060
 5186.0000   61.7800  100.2800   80.4600   71.5600  124.4200  111.4100   89.4300  150.3100  141.5600    0.1630    0.9430    1.0160    0.8170    0.9690    1.1040    1.0850    1.0300    1.3900
 5195.0000   69.4400  111.9300   96.2100   69.8100  130.0100  133.1400   80.7000  169.0800  161.7200    0.4250    1.1650    1.2730    0.7040    1.0380    1.4680    0.6490    1.2330    1.8460
 5211.0000   31.9400  110.7900   82.8800   55.3000  137.8000  118.0300   78.0800  139.5600  126.2900   -1.1320    1.1830    1.0320   -0.0670    1.1030    1.2400    0.5320    0.9260    1.1300
 5213.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5218.0000     .         .         .       54.7500  126.9400   97.1900   69.6700  142.3100  118.9000     .         .         .       -0.0530    1.0360    0.8200    0.1810    0.9520    1.0150
 5228.0000   39.0400  105.7400   89.0300   50.8500  126.7900  131.6100   67.3000  143.1600  148.1500   -0.7590    1.0360    1.1490   -0.2870    0.9970    1.5340    0.0870    0.9600    1.5160
 5232.0000   34.3900  101.9600   61.2200   50.2400  112.3300   67.2800   71.2000  174.7300  124.3600   -0.9830    0.9650    0.5780   -0.3350    0.8420    0.4620    0.2420    1.3040    1.1000
 5243.0000   66.4700  166.1100  103.2800   68.0200  164.9500  102.0800     .         .         .        0.3360    1.7720    1.3770    0.5710    1.4210    1.0090     .         .         .    
 5247.0000   39.7600  124.4600   84.5200   63.7900  152.3300  106.5400   77.1200  178.2800  113.2000   -0.7200    1.2100    1.0540    0.3600    1.3030    1.0280    0.4900    1.3520    0.9300
 5265.0000   65.9700  138.9700  114.3500   74.7000  166.5600  145.8700  103.2500  196.3600  167.9400    0.3360    1.4600    1.5760    0.9170    1.5570    1.8210    2.1540    1.6910    2.1110
 5273.0000   47.3200  129.0000  129.1100   70.6300  165.0200  145.7700   98.5900  190.3400  158.6100   -0.4280    1.3660    1.8190    0.6980    1.4520    1.7860    1.6920    1.5500    1.7540
 5282.0000   41.9900  128.4300   90.7600   70.4400  145.2600  124.8200   88.0600  171.6300  135.7300   -0.6670    1.3680    1.2170    0.7310    1.1920    1.3770    1.0100    1.2650    1.2870
 5334.0000   60.7400  157.2000  107.5100   74.7600  191.9600  129.4600   87.6500  193.6400  131.2900    0.0870    1.7610    1.4700    0.9500    1.9060    1.4670    0.9880    1.6220    1.2120
 5336.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5352.0000   63.3500  151.9100   95.6800   91.1100  192.9600  141.5100   94.9100  206.2000  144.8100    0.2100    1.5790    1.2600    1.9600    2.0560    1.7410    1.4180    2.1220    1.4500
 5379.0000   52.3700  159.7400  113.9800   73.7000  168.1200  141.4900   77.9700  173.4700  137.6900   -0.2620    1.7390    1.5550    0.9530    1.5560    1.6870    0.5270    1.2880    1.3210
 5403.0000   78.1700  155.8000  118.9400   86.0500  163.0100  141.1000  101.7900  199.8800  169.5600    0.8060    1.7330    1.6380    1.6150    1.3920    1.6780    1.9880    1.8010    2.2230
 5406.0000   39.2900  112.7600   82.1700   63.3300  119.8100  101.7800     .         .         .       -0.8410    1.1980    1.0250    0.2890    0.9250    0.8970     .         .         .    
 5414.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5440.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5451.0000   35.9400  106.8800   91.0600   53.0400  142.1800  120.3100   98.2500  195.5500  155.6200   -0.9580    1.0530    1.2210   -0.1690    1.1860    1.2940    1.6640    1.6690    1.6780
 5478.0000   59.2000  128.8500   83.0200   68.0900  165.4100  106.8900   80.2800  188.6200  127.7700    0.0810    1.4010    1.0470    0.6170    1.4630    1.0420    0.6300    1.5170    1.1540
 5479.0000   38.7900   95.7800   69.8300   45.6300  105.4400   81.5800   76.1100  154.5500  123.6800   -0.7810    0.9220    0.7880   -0.5680    0.7860    0.6490    0.4460    1.0730    1.0890
 5485.0000   50.6400   90.0900   77.1000     .         .         .         .         .         .       -0.2830    0.8360    0.9590     .         .         .         .         .         .    
 5538.0000   48.9600  125.0500   87.0700   59.6100  146.6000  106.9900   93.9400  166.5000  156.0100   -0.3480    1.2360    1.0870    0.1100    1.1830    1.1500    1.3540    1.2030    1.6880
 5547.0000   62.6000  135.6700  117.9700     .         .         .         .         .         .        0.1810    1.3860    1.6370     .         .         .         .         .         .    
 5557.0000   56.5600  102.2000  118.6100   73.3300  124.9000  150.3600   94.0200  157.5400  166.9900   -0.0470    0.9630    1.6550    0.8450    0.9950    1.8180    1.3590    1.1040    2.0570
 5574.0000   65.3000  126.5200  132.1100     .         .         .         .         .         .        0.3000    1.3210    1.8920     .         .         .         .         .         .    
 5601.0000   45.7300  150.2300  112.2900   61.0100  145.5100  130.4400   85.9000  187.2300  166.4500   -0.4880    1.5810    1.5580    0.1990    1.1960    1.4250    0.8980    1.4910    2.0300
 5618.0000   55.5600  146.0800  152.2000   69.4600  143.5700  165.8500  100.7100  179.5600  170.3200   -0.0840    1.4640    2.3750    0.6610    1.1590    2.3510    1.8790    1.3700    2.2900
 5631.0000   65.9000  152.2400  147.5600     .         .         .         .         .         .        0.3110    1.6610    2.2520     .         .         .         .         .         .    
 5644.0000     .         .         .       70.8700  166.2800  151.1200  100.7700  187.3700  168.6000     .         .         .        0.7550    1.4970    1.9220    1.8850    1.4940    2.1530
 5647.0000   51.0800  111.2500  120.8600     .         .         .         .         .         .       -0.2480    1.1220    1.7320     .         .         .         .         .         .    
 5656.0000   77.4100  180.2400  141.2400   88.2500  193.9300  152.0700  105.7000  201.9600  161.3500    0.7520    2.0470    2.1220    1.7430    2.0100    1.9890    2.5080    1.8830    1.8340
 5676.0000   29.7500   85.1100   64.0000   37.9400  109.0900   90.5900   35.0500  109.3000  122.0200   -1.2360    0.7260    0.6570   -1.0070    0.8180    0.8360   -1.2370    0.6380    1.0630
 5682.0000   81.3400  157.6400  147.2500   83.9100  177.9500  159.6800  102.1100  201.4300  171.1900    1.0390    1.6010    2.2410    1.4090    1.6380    2.1530    2.0220    1.8610    2.3870
 5685.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5686.0000   19.3400   57.9300   83.0800   39.1600   85.3600   97.6600   37.5800  112.9500  131.5200   -2.1540    0.0780    1.0300   -0.9390    0.5120    0.9490   -1.1130    0.6750    1.2160
 5716.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5719.0000     .         .         .         .         .         .      105.1700  208.1600  169.5900     .         .         .         .         .         .        2.4200    2.3040    2.2260
 5728.0000   43.6900  127.6300  101.8200   50.2300  133.3400  126.1900     .         .         .       -0.5740    1.3610    1.3590   -0.3380    1.0630    1.4060     .         .         .    
 5730.0000   58.4600  147.9400  109.1100   50.2100  149.3700  116.8900     .         .         .        0.0440    1.5830    1.5040   -0.3470    1.2590    1.2110     .         .         .    
 5742.0000   22.2000   85.4500   51.1300   31.2400   92.4500   69.7800   44.2800  124.6800   79.0700   -1.8070    0.7360    0.2770   -1.4400    0.6140    0.5090   -0.8150    0.7880    0.4530
 5744.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5755.0000   20.8900   69.1200   59.4500   28.7200  106.4400   97.4800     .         .         .       -1.9460    0.4280    0.5330   -1.6390    0.8150    0.9440     .         .         .    
 5763.0000   29.8300   99.7800   56.9000     .         .         .         .         .         .       -1.2340    0.9390    0.4650     .         .         .         .         .         .    
 5772.0000   35.5700   95.2600   65.4200   47.1600  138.0500  103.3300     .         .         .       -0.9300    0.8960    0.7020   -0.5050    1.0980    1.0410     .         .         .    
 5777.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5778.0000   28.4700   93.9200   81.4400   53.1600  145.6500  127.6400     .         .         .       -1.3230    0.8830    1.0260   -0.1870    1.2180    1.4060     .         .         .    
 5781.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5799.0000   32.9900  105.6500   63.6600   28.7900  105.8500   55.7100     .         .         .       -1.0540    1.0320    0.6470   -1.6360    0.7730    0.1540     .         .         .    
 5805.0000   69.5500  149.1700  120.1600   82.6400  183.7400  151.3800   97.8200  197.9400  168.2300    0.4600    1.5460    1.6850    1.3650    1.7710    1.9270    1.6290    1.7370    2.1280
 5809.0000   72.7700  165.6700  148.5200     .         .         .         .         .         .        0.6290    1.7470    2.2870     .         .         .         .         .         .    
 5818.0000   61.7400  137.9800  106.7100   80.2900  149.5900  133.2100   58.2200  187.4300  157.1400    0.1430    1.4040    1.4940    1.2630    1.2980    1.4810   -0.2630    1.4950    1.7160
 5827.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5829.0000   49.9900  127.8800   64.2800   34.2000   77.8500   77.2300   84.8000  193.0900  118.2000   -0.3010    1.3580    0.6650   -1.2300    0.3850    0.6640    0.8430    1.6090    1.0040
 5836.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5849.0000   42.9500  125.9100   86.7000   56.5500  131.6900  116.4300     .         .         .       -0.5790    1.3170    1.0900   -0.0380    1.0830    1.2100     .         .         .    
 5850.0000   30.8100   84.7200   60.8300     .         .         .         .         .         .       -1.1830    0.7170    0.5690     .         .         .         .         .         .    
 5862.0000   60.1700  147.5800  110.7600   69.1700  174.1700  134.4100   93.1700  206.6900  150.0700    0.0960    1.6030    1.5790    0.6270    1.5880    1.5920    1.3050    2.1610    1.5550
 5865.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5880.0000   50.0500  146.2000  123.3900   73.5700  165.6800  116.6700   84.5400  183.0500  141.5000   -0.3160    1.5780    1.7280    0.8920    1.4720    1.3250    0.8310    1.4220    1.3890
 5882.0000   34.8700   98.2300   76.6000   56.3900  133.6100  120.4600   37.8400  120.1600   78.4800   -1.0480    0.9250    0.9470   -0.0690    1.1080    1.2300   -1.1010    0.7450    0.4440
 5903.0000   45.8100  139.6400  106.4800   53.6400  146.3200   99.8400     .         .         .       -0.4570    1.3940    1.4420   -0.1360    1.2020    0.9720     .         .         .    
 5904.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .    
 5923.0000   40.0600  104.9700   78.4100   53.8600  127.7300   96.9900   95.6500  196.8100  149.6200   -0.7240    1.0100    0.9930   -0.1160    1.0530    0.9350    1.4690    1.7040    1.5460
