34.35 81.9 26.704 2.83 52.09 83.25 39.323 2.83
29.73 22.43 26.053 . 43.81 34.34 28.411 3.17
39.93 30.12 33.527 3.17 51.35 60.53 38.559 2.83
38.47 36.52 22.214 3.5 51.79 38.94 28.493 3.83
36.15 21.65 28.393 3.33 46.06 32.54 31.702 2.83
35.76 26.04 28.183 3.33 46.18 25.66 37.481 3.17
42.12 27.29 22.219 2.83 46.5 45.98 29.723 2.83
. . . . 72.47 47.35 32.107 2.5
29.22 27.68 26.948 3.5 . . . 4
42.56 30.53 25.635 3.17 52.61 45.11 32.327 3.33
36.21 29.18 22.61 2.67 49.18 39.96 30.972 2.67
. . . . 46.71 39.43 33.493 3.33
40.48 26.04 24.041 3.33 63.25 36.84 33.27 3.17
51.35 47.57 33.101 4 72.92 65.77 39.294 3.17
45.12 22.97 11.288 3 45.29 24.44 14.603 3.33
45.72 26.16 26.914 3.5 51.2 44.37 39.974 3.67
35.97 32.3 20.226 3.83 44.28 43.34 33.881 4
39.26 36.87 21.926 3.83 52.48 51.6 38.567 3.5
. . . . 58.42 44.47 41.536 3.67
44.53 29.37 26.436 4 66.56 46.19 37.447 3.83
40.42 25.66 26.237 3.17 41.88 32.63 32.215 3.5
41.78 34.93 21.662 2.83 49.44 49.17 25.676 2.67
36.66 31.78 30.469 3 50.26 44.06 39.079 3.5
43.33 23.49 14.591 2.67 47.01 28.89 16.399 2.83
39.77 20.19 11.303 2.83 52.23 24.04 17.268 3.5
50.42 35.14 25.718 3.17 58.52 45.88 32.636 2.83
43.46 29.91 21.275 3.17 80.64 41.2 31.253 2.5
41.27 23.07 15.833 2.83 43.52 28.71 25.122 2.83
42.62 20.55 18.414 3.83 50.59 36.55 25.453 4
40.52 32.31 27.662 3 57.37 34.35 32.183 3
36.49 23.57 24.644 3.17 58.86 32.47 33.173 3
. . . . 56.57 43.72 32.505 4
37.05 20.41 14.382 3.33 42.37 29.46 25.157 3.67
57.18 23.78 26.746 3 66.88 35.41 38.297 3.67
32.6 18.15 13.068 3.67 39.24 25.34 10.893 .
25.46 19.61 21.157 4 32.32 29.53 25.741 3.67
43.06 25.31 22.73 4 60.37 34.5 30.232 3
35.59 39.83 20.211 3.83 46.28 37.45 31.692 3.83
38.49 31.18 25.301 3.67 42.83 38.75 32.286 3.17
32.29 23.9 18.599 3 41.3 44.13 19.578 2.17
25.87 17.82 15.545 3.17 34.02 33.23 21.659 2.67
31.12 31.11 18.612 3.17 41.24 34.27 24.474 2.17
45.78 39.9 34.763 3.33 48.74 50.39 41.167 3.67
34.52 17.94 21.696 3.67 47.27 29.46 30.483 3.83
34.35 23.27 16.669 3.83 44.54 28.92 28.009 3.67
36.19 19.45 14.822 3.67 38.92 25.95 21.881 2.83
36.77 39.28 35.652 4 49.29 61.93 40.709 3.67
33.93 17.95 12.908 3.5 . . . 3.83
34.19 22.93 16.984 2.17 41.86 24.99 24.611 3.17
42.64 18.26 21.437 2.33 44.68 27.18 26.257 2.83
42 39.35 22.515 3.17 71 44.25 28.641 3.67
26.58 18.09 21.016 3 31.71 27.35 31.527 3.67
26.54 17.87 19.404 2.67 29.46 27.19 27.507 2.67
28.02 16.27 19.026 3.67 37.46 30.03 28.009 3.67
30.04 18.41 10.577 3.5 41.81 26.4 24.127 3.5
25.93 19.59 19.752 2.17 46.26 34.4 34.122 2.83
. . . . 56.95 45.35 24.978 .
. . . . 52.43 72.46 36.424 3.83
. . . . 39.41 26.63 17.814 2.67
. . . . 45.63 32.26 23.476 3.67
. . . . 48.5 37.12 27.26 3.67
. . . . 43.43 32.43 22.991 3.5
. . . . 51.2 41.84 30.367 3.17
. . . . 53.59 41.52 38.247 2.5
. . . . 41.3 35.71 21.339 3.33
. . . . 115.74 39.64 35.068 2.83
. . . . 39.62 32.3 23.306 3.33
. . . . 43.73 46.41 30.919 2.67
. . . . 45.74 38.75 31.396 2.33
. . . . 57.84 43.3 26.966 3.67
. . . . 32.25 21.33 16.683 2.5
. . . . 47.82 42.05 26.757 3.17
. . . . 33.54 22.82 25.532 3
. . . . 47.97 36.2 23.955 3.5
32.13 22.77 31.228 3.33 40.6 38.39 37.191 3.33
36.87 24.19 24.806 3 46.64 30.92 33.232 2.83
29.47 22.48 31.366 3.33 36.56 31.06 33.105 3.5
. . . . 50.26 37.18 34.136 2.83
45.65 33.05 36.409 3.67 54.43 53.2 41.602 3.33
26.55 20.93 23.628 3.33 38.72 35.24 28.709 3
37.86 35.67 28.87 3.17 50.49 49.78 38.807 3.67
31.44 31.22 26.104 3.33 56.39 46.42 33.833 3.67
42.07 28.06 21.705 3.67 54.76 35.7 27.502 3.5
43.5 41.39 29.371 3 50.25 46.62 31.924 3.67
51.16 34.89 31.358 3.83 50.99 38.73 33.767 3.5
. . . . 62.76 33.06 29.992 3.67
28.84 15.93 24.567 3.17 29.47 24.96 28.953 3.67
47.14 42.32 30.593 3.83 54.75 48.51 34.368 3.83
34.76 33.94 29.47 2.67 51.55 38.73 34.296 3.83
124.73 42.65 31.611 3.17 120.55 52.76 39.03 2.83
32.78 27.28 12.039 2.5 39.34 25.48 19.998 2.67
38.48 30.35 32.615 2.67 48.78 44.32 28.606 3.17
38.5 29.96 24.768 3 41.66 38.45 34.733 2.83
39.45 43.35 31.485 3.17 44.84 57.65 42.648 3.83
48.61 61.98 33.224 3.5 50.52 65.29 43.647 2.5
38.19 59.54 29.601 3.17 45.59 57.12 31.367 3.33
40.86 29.23 15.314 4 46.95 38.76 29.272 3.17
44.58 28.42 27.448 . . . . .
36.95 35.23 30.653 3.33 47.18 48.27 33.573 3.33
31.31 27.53 25.176 3 35.97 31.14 24.655 4
45.87 35.4 31.026 3.5 . . . .
34.78 29.45 25.287 2.5 40.04 47.03 35.71 2.67
45.03 39.72 27.689 3.5 53.62 55.35 38.208 3.33
. . . 3.17 50.09 30.02 26.797 3.17
34.61 35.87 33.303 2.83 34.9 43.46 36.984 3.17
32.65 28.51 24.83 3.5 37.97 39.29 36.541 3
107.76 52.8 33.876 3.5 116.74 50.66 37.336 3
35.28 24.03 23.321 4 54.27 41.23 28.88 3.67
33.24 34.68 37.349 3.67 45.49 46 43.638 3.67
35.63 28.32 23.609 3.5 . . . .
50.77 32.17 30.443 3.33 64.71 36.59 36.439 3.33
37.93 32.03 28.082 3.33 38.92 37.74 29.041 3.67
36.39 31.85 17.95 3.17 51.44 69.24 29.166 3.17
36.68 27.03 26.431 3.17 41.24 35 32.361 3.33
39.27 33.27 29.777 3.5 59.86 54.72 36.197 3.5
33.91 34.7 24.503 3.5 43.48 45.83 29.964 4
34.16 32.9 18.569 2.33 39.99 35.45 26.475 2.67
56.28 30.71 23.764 3.17 59.74 43.18 29.765 3.17
31.83 26.15 16.664 3.67 40.27 34.9 23.954 3.83
32.89 35.46 30.272 4 44.49 45.38 29.096 3.33
39.5 33.71 41.846 3.67 50.47 31.47 42.763 3.17
30.27 31.63 24.353 3.33 40.01 35.84 25.856 3.33
32.57 22.08 20.521 2.67 33.73 31.89 25.741 2.17
27.65 20.59 19.872 2.33 34.34 36.94 26.664 3.33
51.41 34.47 23.05 3.33 72.75 63.32 30.702 2.67
40.82 40.58 31.945 3.17 51.61 62.89 38.907 2.67
. . . . 42.87 26.11 24.538 2.33
. . . . 47.63 50.53 38.226 3.33
. . . . 102.53 36.55 34.787 3.67
. . . . 36.98 41.26 34.503 3
. . . . 40.38 38.51 34.74 2.17
. . . . 48.84 42.66 35.189 3
. . . . 47.17 43.38 23.735 3.5
. . . . 50.57 43.82 34.306 3.5
. . . . 51.46 30.21 30.783 2.83
. . . . 36.58 23.91 19.433 3
. . . . 52 46.12 22.245 2.83
. . . . 51.78 37.24 23.728 2.67
. . . . 37.95 24 20.895 .
. . . . 52.88 47.48 32.988 2.67
. . . . 57.74 45.74 35.746 4
. . . . 42.43 41.46 28.022 3.33
31.25 12.45 13.487 2.67 . . . 2.67
27.72 16.32 12.883 3 35.48 16.25 17.759 2.67
31.79 14.53 16.599 2.67 45.03 28.41 19.198 2.83
26.8 15.45 11.638 3.67 43.7 30.28 13.846 3.67
26.28 24.58 24.671 3.83 49.16 45.65 29.998 3.83
28.03 20.47 20.768 3 46.84 31.77 24.16 2.33
27.63 18.1 16.989 4 45.83 45.49 20.923 3.67
32.39 18.17 15.978 2.5 42.93 31.57 21.194 2.67
30.24 19.28 11.66 3.33 . . . .
27.8 17.94 21.719 3.5 . . . 3
. . . . 49.63 35.07 28.624 2.83
47.95 29.88 33.011 3.67 59.42 47.72 43.377 3.17
28.13 20.5 14.487 2.83 46.17 37.69 25.731 2.67
26.26 17.08 11.12 3.33 45.61 30.01 21.088 2.83
25.69 21.32 17.87 2.5 42.96 29.8 26.225 2.67
41.71 32.47 27.582 2.67 45.39 39.91 33.934 3.33
33.67 26.27 24.139 3.83 59.94 37.76 29.756 3
39.6 29.65 17.399 2.83 47.47 46.22 29.754 2.5
36.43 22.82 18.356 3.33 39.33 34.74 19.263 3.33
. 20.94 . 3.67 . 21.1 . 3.25
24.53 16.9 19.907 2.17 29.88 27.47 25.622 2.5
. 12.23 . 2.33 . 13.93 . 3.17
33.37 18.62 19.712 3.17 47.8 28.89 26.851 3.33
. . . 2.17 28.12 16.26 9.979 .
32.87 23.62 18.315 3 42.32 32.49 25.522 2.83
32.13 28.44 16.705 3 52.48 42.23 21.73 3.17
29.82 28.39 21.051 . . . . .
. . . . 27.91 23.63 18.69 2.5
. . . 3 40.17 23.33 13.089 3.5
40.55 26.75 24.41 3.67 49.99 41.04 26.662 3.67
25.22 16.75 14.971 3 40.3 27.56 23.901 3.67
29.68 19.67 17.853 2.67 41.56 25.76 18.14 3
27.46 23.39 26.152 2.83 . . . 3.5
35.7 22.49 28.267 3.5 50.4 29.23 35.206 3.17
29.3 22.33 20.351 2.67 45.05 33.64 19.531 2.6
33.59 24.92 14.493 . 44.22 31.66 25.708 3.5
. 13.14 . 2 . 24.96 . 2.5
31.32 35.96 26.048 3 56.06 71.04 32.022 3.5
29.03 21.89 20.382 3.17 46.85 34.71 22.446 3
36.73 22.1 14.46 3.33 49 40.21 27.207 3.5
37.78 29.24 26.843 2.5 47.59 38.43 33.768 2.83
27.28 16.87 22.601 4 39.77 27.67 27.676 3.5
28.21 22.42 19.866 3 44.1 25 23.885 2.33
. 13.28 . 2.83 . 30.73 . 3.4
35.19 20.49 20.779 3.33 48.22 28.9 23.462 4
38.8 35.54 25.13 . 49.24 41.32 29.775 .
29.44 21.28 22.048 3.17 . . . 2.83
32.63 12.6 12.622 2.5 32.42 22.21 14.156 2.83
25.23 20.69 12.97 2.5 28.83 29.67 15.235 2.5
29.55 30.68 19.214 2.67 67.5 46.07 26.909 2.5
46.96 41.65 33.012 3.33 54.92 37 41.508 3.5
25.3 16.71 17.518 3.33 41.05 38.42 27.836 2.83
26.54 22.78 23.722 4 46.12 39.13 29.132 3.67
27.2 18.44 26.751 2.83 46.39 33.54 33.604 2.67
34.99 23.85 18.938 3.33 52.75 38.51 27.955 3.17
27.64 16.37 21.474 3.83 55.98 35.06 21.919 3.67
39.09 22.02 30.356 3.83 49.42 39.28 28.594 3.33
37.14 26.76 28.997 2.67 62.37 40.34 32.161 3
27.11 31.54 27.54 3 52.57 48.86 36.222 3.33
32.17 24.33 20.928 2.5 46.41 34.49 21.957 2.67
39.42 30.13 34.803 2.67 55.41 31.95 36.969 3
29.26 26.7 17.388 3 53.88 29.88 19.704 3.33
43.74 33.94 28.702 3.5 58.21 49.24 38.08 3.33
. . . . 55.48 45.3 27.402 3.83
22.26 10.63 7.86 2 . . . 2.5
48.39 27.92 25.147 3.33 62.21 37.67 27.259 3
. . . . 43.34 34.5 23.84 2
24.4 16.71 10.653 3.33 32.47 24.87 18.478 2.83
36.14 23.23 18.928 3.5 43.67 24.32 16.766 3.17
37.09 26.3 29.477 3 39.35 34.05 28.796 3.33
. . . 3.83 75.67 30.95 22.95 3.33
24.33 17.12 9.124 2.17 33.75 20.89 13.125 .
42.47 31.49 22.56 4 73.42 48.53 28.861 4
33.77 20.77 12.319 3.17 37.27 27 16.216 3.5
41.11 28.68 15.806 2.67 62.66 33.24 22.201 2.83
36.38 25.03 19.941 3.67 42.08 27.84 31.803 2.83
34.44 22.39 17.559 . 43.06 32.75 18.703 .
35.26 18.04 16.514 2.83 39.1 19.77 19.5 3.2
29.74 12.46 7.466 2.17 31.81 13.44 9.495 2.17
34.4 36.12 26.062 3.17 51.99 52.34 28.119 3.17
39.45 28.75 31.261 . 35.5 31.35 27.735 2.83
27.56 17.63 20.632 2.5 38.11 25.2 27.396 .
23.86 14.15 17.98 . 34.07 22.61 26.026 2.83
34.39 25.65 23.286 2.83 59.17 39.41 29.584 3.17
22.06 . . 3 . . . 2.83
22.38 12.83 9.706 2 26.96 16.6 17.529 3.17
30.01 18.57 18.928 3.5 32.81 24.88 22.135 3.5
25.4 18.39 26.305 . 35.27 20.79 24.912 .
32.01 20.59 13.655 3.17 40.34 28.99 21.094 3.17
31.58 19.89 10.592 2 45.69 26.15 13.348 2.5
24.5 19.27 9.744 3.83 39.7 30.54 13.793 3.83
45.07 26.09 17.216 3.17 78.41 37.54 24.249 3.33
43.63 32.63 28.855 3.67 51.38 42.52 27.511 3.67
33.68 21.56 18.521 3.5 35.64 27.63 30.172 3.83
31.35 20.4 14.243 2.83 41.69 25.19 17.134 3
35.45 35.09 24 2.67 49.16 37.64 22.212 2.33
34.66 26.53 26.475 3.67 41.07 32.7 35.245 3.17
33 17.91 8.957 3.17 33.93 22.2 12.274 3
30.24 16.87 13.026 3.67 36.06 25.28 18.446 4
38.96 26.95 14.273 3.17 38.54 31.69 21.978 3.5
31.65 21.63 11.441 3 35.04 31.59 17.653 3.83
27.8 17.53 13.791 3.67 35.29 28.72 18.171 3.67
41.48 32.52 25.494 3.33 66.07 38.11 31.811 3.33
24.87 19.74 17.582 4 41.32 20.16 27.491 2.83
40.24 26.3 14.024 3.33 46.5 24.64 25.676 3
32.99 19.77 27.33 . 46.01 39.47 35.952 2.33
39.34 34.96 17.58 3.83 50.79 46.83 31.297 3.67
38.29 43.34 23.954 2.67 50.46 49.76 30.457 2.67
30.66 16.46 22.703 . 37.86 17.79 28.209 .
41.04 48.08 27.945 3.17 53.78 61.84 35.652 2.67
37.42 28.26 32.42 3.17 42.61 40.24 39.203 3.17
21.86 15.46 15.362 3.83 29.22 18.84 14.864 3.83
32.94 28.95 12.432 3.5 38.89 30.87 17.652 2.83
31.96 23.35 10.871 2.67 36.98 26.9 16.321 4
28.28 15.79 22.318 3 33.39 19.98 22.383 3.5
36.49 24.87 13.125 3.33 40.13 28.27 18.883 2.83
32.32 25.24 18.111 3.83 43.31 38.05 25.686 .
43.27 33.4 30.025 3 45.79 45.17 28.801 3.83
31.96 22.96 15.736 3 47.95 49.99 27.179 .
41.09 24.55 15.841 3.67 50.94 30.26 20.285 3.67
34.45 27.81 34.708 3.33 45.94 39.44 33.693 3.83
35.69 37.13 27.105 3.83 49.04 31.68 24.853 3.5
36.17 21.96 10.525 3.17 43.27 31.36 16.985 3.5
28.14 19.55 22.154 2 37.21 26.37 16.601 2
33.84 30.8 19.457 3.83 43.01 31.99 23.577 3.2
31.97 21.23 20.696 2.2 40 21.26 20.048 .
40.31 19.09 24.506 4 49.03 34.62 31.307 3.67
32.26 26.41 14.976 3.5 . . . .
46.83 35.12 30.836 3.83 58.9 39.77 33.628 3.67
29.66 26.43 13.023 3.83 38.66 33.07 18.296 3.67
30.67 22.57 19.134 2.5 31.45 24.8 17.142 2.5
34.83 21.84 13.778 2.83 37.6 28.88 18.949 3
32.91 24.16 18.687 3.5 48.56 32 14.888 4
43.64 29.91 23.94 3.5 46.93 39.35 26.366 3.33
31.46 14.54 17.833 3.33 42.98 23.83 28.586 3.67
40.24 22.62 29.386 3.5 58.46 44.77 34.711 .
44.52 48.92 32.162 3.83 68.86 53.16 37.416 3.33
26.94 14.42 13.971 2.33 36.3 19.4 18.184 2.17
37.37 41.13 28.229 3.67 42.79 47.03 34.363 3.33
34.07 23.47 15.13 3.33 65.29 47.89 36.742 3
40.31 37.05 35.841 3.67 46.11 38.57 37.12 3.67
48.8 36.59 33.983 3.17 62.19 40.45 32.371 3
27.33 17.98 13.202 2.83 33.63 31.51 12.863 2.33
30.18 21.69 13.625 2.33 37.12 24.53 16.045 2.83
35.16 26.38 29.415 3 44.05 29.34 27.891 .
45.95 40.05 28 3.67 72.56 52.79 26.762 3.5
28.88 18.99 20.748 2.5 46.61 33.04 24.458 2.67
41.5 29.31 35.386 3.33 47.41 39.62 37.521 3.17
32.71 23.1 17.257 2.83 49.13 31.41 26.158 2.83
31.75 21.32 14.89 3.83 40.6 28.16 22.074 3.83
39.08 26.29 23.793 3.17 46.42 39.62 28.462 3.67
40.02 24.76 26.383 3.33 40.79 27.29 30.042 3.33
35.91 30.71 21.722 3.33 46.87 37.12 27.865 3.17
31.44 24.23 . 2.83 36.02 29.3 27.358 2.83
38.96 21.65 20.258 3.17 38.52 20.86 25.907 3.33
40.27 27.31 33.372 3.17 49.57 32.68 36.879 3.33
38.41 29.2 32.944 2.83 40.87 38.34 30.324 3.33
32.61 17.52 19.729 3.17 47.7 33.82 29.857 3.17
37.15 28.86 31.243 3.17 39.66 38.46 29.034 3
35.29 24.25 27.067 3.5 44.76 38.76 29.375 3.33
33.22 27.45 29.746 2.5 40.67 39.9 29.664 3.17
51.98 45.71 32.528 3.67 58.71 58.46 33.513 3.83
36.49 41.75 34.784 3.17 44.76 42.8 30.729 3.33
44.23 31.13 26.132 3.5 57.88 36.83 36.107 3.67
39.74 28.67 26.417 2.67 54.3 36.84 25.004 2.83
37.2 29.21 22.022 2.5 45.45 33.72 24.6 2.17
31.74 18.79 17.277 3.33 46.58 31.23 22.273 2.83
36.86 28.89 13.395 3 43.43 37.46 20.082 3
33.66 36.61 25.913 2.5 58.01 63.33 33.775 3.33
31.05 21.04 16.471 . 32.36 28.09 23.903 3.67
67.57 31.3 27.426 4 87.32 52.03 30.347 3.67
28.26 19.05 16.599 2.83 29.73 20.41 28.6 2.5
26.32 16.57 26.186 2.67 . . . 2.5
25.58 20.57 26.115 3.17 38.19 32.45 34.653 2.67
28.73 20.13 19 3 31.77 26.05 18.204 2.8
25.49 18.2 18.211 3 26.78 20.58 20.588 2.33
32.28 19.53 15.961 3.17 41.91 23.9 26.771 2.67
32.09 24.08 21.167 2.83 39.78 27.26 33.081 2.83
40.29 27.45 29.267 3.33 52.16 43.81 35.605 3.67
23.98 20.36 25.212 3.5 28.28 21.55 27 3.5
45.42 23.27 27.632 2.67 63.29 32.51 29.485 2.83
25.62 18.33 16.507 3.5 46.94 35.17 20.376 3.33
44.95 35.67 33.89 3 61.67 64.79 36.012 3.33
36.79 23.42 14.079 3.5 46.68 34.72 28.506 3
110.29 54.08 29.93 3.33 120.05 51.52 39.588 3.17
39.74 27.35 33.499 . 55.84 38.05 41.488 .
37.91 26.7 15.273 3.5 71.88 43.85 20.822 3.83
32.48 26.94 20.918 2.83 . . . 2.5
28.2 14.46 22.141 3 54.92 37.35 35.437 3.17
42.19 24.95 30.351 3.33 69.02 41.68 34.873 3.5
57.55 33.01 31.789 3 108.81 51.6 34.982 3
. . . . 38.54 36.57 33.762 3.33
. . . . 41.55 44.03 37.002 3.17
. . . . 43.53 30.03 23.756 4
. . . . 40.81 36.91 27.301 2.83
. . . . 42.34 33.21 24.636 3
. . . . 33.92 28.59 20.889 2.33
. . . . 40.52 24.36 16.796 3
. . . . 40.69 27.66 20.608 3
. . . . 38.82 30.58 25.247 .
. . . . 40.02 45.12 22.541 2.17
. . . . 42.99 37.43 20.785 3.33
. . . . 56.32 54.02 33.32 3.17
. . . . 68.51 44.07 35.551 2.83
. . . . 45.82 31.88 22.725 2.83
. . . . 50.6 39.99 19.465 3.17
. . . . 52.73 49.17 31.678 3.67
. . . . 50.65 46.02 29.716 3.67
. . . . 46.03 36.64 30.703 2.83
. . . . 33.08 21.88 21.492 3
. . . . 40.08 28.09 22.403 3.83
. . . . 30.27 25.65 23.36 2.5
. . . . 32.8 22.01 17.96 2.67
. . . . 33.71 36.43 28.862 3.17
. . . . 39.86 27.66 20.197 2.5
. . . . 38.4 21.31 27.143 3.33
. . . . 40.03 30.45 22.711 3.67
. . . . 51.89 48.53 26.884 3
. . . . 50.13 37.74 32.921 3
. . . . 35.68 26.95 31.83 3.5
. . . . 40.98 30.76 39.6 3.33
. . . . 39.57 42.27 32.495 3
. . . . 42.57 44.71 34.542 3.5
. . . . 39.91 32.19 25.463 3.17
. . . . 39.85 23.37 24.449 3.33
. . . . 27.94 28.46 23.909 3.5
. . . . 48.06 39.94 29.287 3.5
. . . . 37.1 38.1 35.749 3.17
. . . . 46.46 32.98 40.279 3.5
. . . . 42.89 35.24 38 3.67
. . . . 42.65 28.27 16.396 3.33
. . . . 77.72 42.27 38.246 3.5
. . . . 54.85 41.07 34.123 3.33
. . . . 33.01 26.74 20.972 2.67
. . . . 42.4 33.69 30.237 3.5
. . . . 49.19 40.09 30.833 2.83
. . . . 36.92 31.39 24.828 3.17
. . . . 61.26 36.41 28.358 3
. . . . 40.37 33.41 29.677 2.67
. . . . 58.19 54.75 34.1 3
. . . . 108.4 75.05 42.111 2.67
. . . . 55.53 62.48 35.053 3.33
. . . . 48.66 33.37 29.031 3
. . . . 35.05 24.87 17.36 3.17
. . . . 35.43 30.24 24.022 3.67
. . . . 47.8 29.83 27.962 2.83
. . . . 36.78 24.56 13.474 3.17
. . . . 46.66 34.43 32.635 3.83
. . . . 35.2 22.39 15.383 3.33
. . . . 43.94 41.14 24.461 3.5
. . . . 105.28 62.87 27.547 3.83
. . . . 42.92 40.53 24.11 2.83
. . . . 38.57 26.44 19.108 3
. . . . 45.67 46.86 34.774 3
25.05 16.55 15.763 2.5 31.89 17.57 31.353 2.67
39.35 37.17 30.975 3 50.73 61.13 31.67 2.67
32.57 19.13 26.221 3.33 52.23 27.82 31.312 3.17
32.44 25.79 21.89 3.5 36.09 26.86 29.847 3
41.33 30.53 24.791 3.83 49.45 42.95 36.71 3.33
42.75 28.52 33.672 3.67 53.53 40.11 35.349 3.67
27.74 21.62 26.273 2.83 36.44 31.67 34.878 2.33
34.39 24.54 32.728 3.83 44.48 33.33 28.778 3.5
26.3 19.84 15.574 . 31.54 22.91 22.724 3
37.89 25.43 30.452 2.67 39.91 37.82 38.824 3.17
29.09 28.6 25.023 2.5 42.02 29.21 28.969 2.5
25.81 17.7 16.348 3.17 34.4 25.36 26.466 2.33
27.13 20.56 30.461 3.67 33.79 22.02 34.654 3
25.88 14.6 23.362 3.83 32.72 17.47 30.674 3.17
36.34 29.18 15.651 3.17 40.13 30.03 19.065 1.83
32.22 22.67 27.718 3.33 44.99 32.69 39.404 3.67
38.43 25.54 18.637 4 48.8 42.62 26.032 2
43.94 24.64 31.895 3.33 42.57 38.03 36.052 3.83
36.26 23.54 13.55 2.67 43.25 24.47 13.24 2.67
32.85 23.54 15.536 . . . . .
28.83 15.54 19.377 2.83 31.87 19.36 24.23 2.4
36.69 28.04 31.379 2.33 37.76 28.65 31.101 3
35.76 22.7 19.745 2.67 35.73 37.03 32.709 3.33
25.31 18.27 18.087 3.33 30.25 22.37 25.311 3.33
. . . . 58.06 42.64 35.949 3.67
. . . . 46.23 35.37 25.606 2.5
. . . . 54.45 48.85 39.712 2.5
. . . . 50.95 36.54 30.35 2.83
. . . . 43.29 32.62 27.195 4
. . . . 52.53 56.4 39.861 3.17
. . . . 43.56 36.21 33.783 3.33
. . . . 42.93 27.29 13.085 3.17
. . . . 55.84 54.75 39.023 3
. . . . 43.54 27.16 32.732 3.17
. . . . 87.61 70.99 42.029 3.5
. . . . 104.15 45.59 39.183 3.5
. . . . 70.74 48.14 44.025 2.5
. . . . 114.5 57.17 41.698 3.33
. . . . 46.29 46.95 34.809 3.67
. . . . 51.49 42.29 33.88 .
. . . . 44.57 29.52 33.393 3.67
. . . . 45.92 35.55 20.221 3.67
. . . . 43.35 29.52 36.201 4
. . . . 49.74 28.74 28.789 3.83
. . . . 48.14 30.73 40.918 3.33
. . . . 51.75 32.17 36.362 3.33
. . . . 52.88 30.2 34.514 4
34.52 31.53 34.26 3.33 56.65 70.84 35.436 3.17
45.24 36.18 33.667 3.33 . . . .
43.78 29.54 19.078 2.83 . . . 2.83
32.98 32.37 23.797 2.5 47.95 44.79 27.687 2.67
43.06 54.61 40.185 3.5 72.16 89.17 40.529 3
36.34 24.9 22.107 3 48.74 48.74 25.972 3.17
36.66 36.91 25.87 2.67 52.55 52.5 29.603 2.83
32.23 24.13 22.189 2.67 55.55 35.66 26.365 2.5
34.69 34.8 29.299 3.67 50.34 41.57 31.41 .
41.67 41.45 28.924 3.5 64.86 48.57 32.241 3
67.41 38.75 18.487 3.5 122.99 76.23 39.09 2.83
40.52 31.07 31.773 2.67 55.03 42.47 37.514 3.33
42.19 40.24 37.028 3.67 49.22 50.51 39.733 3.83
42.47 55.81 30.748 4 57.97 80.22 39.106 2.67
75.8 32.54 12.214 3 . . . .
46.68 73.84 28.725 2.83 58.16 79.45 38.789 2.83
35.25 26.17 36.739 3.5 53.78 45.69 38.992 3.5
43.7 29.33 30.922 3.67 50.04 48.36 36.109 2.83
42.87 36.65 31.738 3.17 . . . .
30.61 18.62 14.966 3.17 41.75 27.21 23.13 3
34.04 24.44 11.183 . 44.85 24.09 15.409 .
. . . . 47.57 47.69 17.974 .
. 17.7 . 3.33 . . . .
23.51 17.07 8.79 3 39.34 25.09 16.365 3.83
46.29 34.99 35.067 2.67 66.65 68.49 38.77 2.33
. 13.54 . 2.67 43.58 36.98 20.037 2.4
44.91 38.1 23.989 2.83 75.95 44.03 33.46 3.33
28.97 19.12 17.306 1.83 45.16 24.8 15.708 2.83
25.03 19.02 15.165 3.5 48.87 25.44 19.577 3.67
28.34 20.13 17.38 . 37.35 26.33 13.451 3.67
. 14.57 . 3 . 26.66 . 3.33
. 17.63 . 2.5 . 26.3 . 3.33
31.29 20.35 17.38 3.33 39.66 30.44 17.035 3.67
. 15.69 . 2.33 . 20.46 . 3.17
37.34 30.46 32.703 3.17 45.91 31.91 34.202 3
. 14.52 . 2.67 . 28.87 . 2.5
34.04 28.44 20.396 3.17 41.06 27.3 18.228 3.17
33.75 25.12 15.125 . . . . .
26.13 18.3 14.171 . 33.63 40.13 26.378 .
37.46 22.93 17.294 . 40 34.49 27.434 .
32.89 25.56 12.554 . . . . .
44.35 26.96 24.931 . 80.92 41.09 29.025 .
47.82 42.23 21.715 . 65.14 62.83 34.35 .
32.43 19.37 15.062 . 37.95 27.49 25.738 .
35.46 23.37 14.191 . 48.95 30.61 21.851 .
34.26 33.38 22.542 . 43.6 42.61 21.45 .
27.88 31.1 31.407 . 41.26 28.78 33.959 .
45.42 31.13 25.676 . 48.77 35.7 26.961 .
32.57 23.85 15.98 . 44.41 31.95 21.884 .
38.48 25.53 16.687 . 94.72 44.58 40.223 .
44.17 35.74 31.491 . 52.27 40.58 31.658 .
. . . . . 25.14 . .
44.12 40.06 31.013 . 87.85 77.87 30.718 .
47.71 25.68 13.394 . 72.56 26.24 18.87 .
38.32 20.25 25.368 . 41.4 20.43 27.156 .
39.47 30.35 16.107 . 45.53 27.38 17.255 .
28.69 26.28 31.329 . 32.89 24.55 36.874 .
42.77 45.95 14.963 . 52.58 59.58 24.01 .
33.37 23.76 17.14 . 44.24 35.09 21.486 .
34.66 32.76 14.417 . 38.67 45.85 10.773 .
34.78 24.02 15.481 . 36.19 30.4 24.878 .
48.64 37.25 33.767 . 76.12 45.17 33.119 .
41.32 31.3 20.462 . 52.44 36.97 26.389 .
43.24 26.36 23.96 . 42.9 23.96 24.779 .
36.11 34.88 28.409 . 51.82 38.62 30.523 .
