309901 1 0 2 44 56 57 80 0 1 2 5 0 0 4 3 128 0 1 1
310101 1 0 0 32 30 30 . . 0 0 0 1 0 2 2 89 0 0 0
310101 1 0 0 54 58 62 60 0 3 1 1 0 1 6 3 137 0 0 0
311301 1 0 1 38 39 35 8 1 1 4 1 1 0 3 2 99 0 0 2
311301 1 0 1 42 34 42 6 2 0 3 1 0 0 5 3 124 0 0 2
311701 0 0 2 42 49 44 80 1 3 2 2 0 0 4 3 109 . 0 2
312102 0 0 3 41 33 37 90 0 2 3 3 1 0 3 2 99 . 0 2
312102 0 0 3 54 51 59 60 0 2 3 1 0 0 5 3 124 . 0 1
312201 0 0 1 56 35 52 30 0 0 1 1 1 0 4 2 119 . 1 1
312201 0 0 1 58 46 59 10 0 0 0 1 0 0 6 3 142 . 1 0
312901 1 0 1 35 37 38 60 2 1 3 0 0 0 2 2 92 0 1 2
312901 1 0 1 36 42 42 40 1 1 2 0 0 0 4 3 117 0 1 1
312901 1 0 1 46 51 46 60 1 1 2 0 2 0 6 4 141 0 1 3
312901 1 0 1 49 49 66 30 0 1 2 0 2 0 8 5 165 1 1 2
314501 0 0 0 62 51 53 20 0 2 0 0 0 0 4 2 118 . 0 0
314501 0 0 0 67 51 58 20 0 2 0 0 0 0 5 3 139 . 1 0
315001 1 1 2 47 51 61 50 1 1 2 0 1 0 4 2 117 0 1 1
315001 1 1 2 62 53 71 80 1 5 1 0 1 0 6 3 142 0 1 2
315001 1 1 2 65 50 71 40 0 1 2 1 1 0 8 4 165 1 1 0
315002 0 1 2 62 73 65 60 1 2 2 1 0 0 4 2 117 . 1 2
315002 0 1 2 72 70 75 60 0 1 2 3 0 0 6 3 142 . 1 2
315002 0 1 2 80 62 73 50 0 2 0 3 0 0 8 4 165 . 1 0
315602 0 0 2 52 58 42 70 0 0 2 4 1 0 3 2 110 . 1 1
315602 0 0 2 64 66 63 60 0 1 2 2 1 0 5 3 133 . 1 1
316301 0 0 0 39 42 49 1 1 0 0 0 0 0 2 2 99 . 0 0
316301 0 0 0 64 59 75 0 0 0 0 0 0 0 5 3 123 . 0 0
316501 1 0 0 44 45 38 30 0 0 0 3 0 0 3 2 112 0 1 0
316501 1 0 0 56 50 57 70 0 1 4 1 1 0 5 3 136 0 1 1
316501 1 0 0 61 54 70 50 0 1 3 1 0 0 7 4 159 1 1 1
316502 1 0 0 45 36 45 0 0 0 0 0 0 0 3 2 105 0 1 0
316502 1 0 0 50 57 49 0 0 0 0 0 0 0 5 3 128 0 1 0
319002 1 1 0 42 40 47 10 0 1 0 0 0 0 4 3 117 0 0 0
319801 0 0 1 44 33 39 16 1 4 5 1 3 2 3 2 102 . 0 3
319801 0 0 1 45 49 56 18 2 5 5 3 0 3 4 3 125 . 0 3
320101 0 0 3 38 32 43 19 2 5 5 4 2 1 2 2 98 . 0 5
320101 0 0 3 52 53 60 240 4 5 5 5 3 2 6 3 147 . 0 6
320101 0 0 3 53 67 67 190 4 5 5 4 1 1 8 4 168 . 1 5
320102 1 0 5 48 54 52 180 3 5 5 1 1 3 3 2 112 0 1 5
320102 1 0 5 58 53 66 160 3 5 5 2 1 0 5 3 136 0 1 3
322505 0 0 0 43 29 36 10 0 1 0 0 0 0 2 2 102 . 1 0
322505 0 0 0 65 55 58 30 0 1 1 0 1 0 4 3 125 . 1 1
324401 0 0 1 51 48 58 100 1 1 5 3 0 0 4 2 105 . 1 2
324401 0 0 1 67 56 72 100 2 1 4 3 0 0 5 3 129 . 1 2
324401 0 0 1 76 59 83 100 1 1 5 3 1 0 7 4 153 . 1 4
324402 1 0 0 45 46 42 130 1 3 2 3 4 0 3 2 114 0 1 0
324402 1 0 0 60 50 58 80 1 2 1 2 1 1 6 3 137 0 1 0
324402 1 0 0 66 . 75 150 1 4 3 5 0 2 7 4 161 0 1 0
324801 0 0 1 67 67 60 70 0 0 4 1 2 0 6 3 140 . 1 2
325401 1 0 0 25 39 34 160 3 3 4 4 0 2 2 2 91 0 1 2
325401 1 0 0 45 47 59 100 2 2 3 3 0 0 4 3 116 0 1 1
325401 1 0 0 59 52 60 220 2 5 5 4 3 3 6 4 140 0 1 4
325401 1 0 0 52 67 68 130 3 4 3 2 0 1 8 5 165 1 1 2
325402 0 0 4 57 49 42 130 4 0 2 4 1 2 3 2 108 . 1 2
325402 0 0 4 70 55 48 230 3 5 5 5 3 2 5 3 132 . 1 4
325402 0 0 4 71 59 62 140 1 4 5 3 3 1 7 4 155 . 1 3
325904 1 0 0 41 36 40 50 2 2 1 0 0 0 6 3 154 1 1 0
326901 0 0 4 47 49 58 60 1 0 3 2 0 0 5 3 130 . 1 1
326901 0 0 4 50 58 73 130 1 4 5 2 1 1 7 4 154 . 1 3
328702 1 0 7 54 39 43 130 2 2 4 2 2 1 3 2 110 0 1 4
328702 1 0 7 46 49 55 110 1 2 3 1 3 1 5 3 133 0 1 2
328703 0 0 3 40 21 43 110 2 1 4 3 1 0 2 2 94 . 1 4
328703 0 0 3 50 50 54 100 2 1 4 3 0 0 4 3 116 . 1 2
330601 0 0 2 31 28 39 6 2 1 2 1 0 0 2 2 92 . 0 1
330601 0 0 2 40 46 43 2 0 0 1 1 0 0 4 3 116 . 0 0
330601 0 0 2 50 54 52 30 1 0 1 1 0 0 7 4 141 . 0 0
330601 0 0 2 47 47 66 52 0 0 2 2 . 0 8 5 166 . 0 0
331506 0 0 1 20 32 27 9 3 0 3 1 2 0 2 2 83 . 0 1
331506 0 0 1 34 47 43 80 3 0 1 3 1 0 3 3 109 . 0 0
334201 1 0 2 48 37 34 110 0 2 3 2 3 1 4 2 110 0 1 1
334201 1 0 2 46 46 46 100 0 2 3 2 2 1 5 3 134 0 1 1
334201 1 0 2 44 53 47 110 0 4 1 3 3 3 7 4 158 1 1 1
335001 0 1 1 54 51 51 70 1 0 2 3 1 0 4 2 110 . 1 2
335001 0 1 1 53 47 56 110 0 2 4 2 1 2 5 3 134 . 1 1
335001 0 1 1 69 49 57 70 0 3 2 2 0 0 7 4 157 . 1 3
335002 1 0 1 42 26 27 120 2 3 4 1 1 1 2 2 93 0 1 4
335002 1 0 1 50 38 37 90 0 2 2 3 2 0 4 3 115 0 1 2
335501 1 0 5 25 22 23 80 2 3 2 0 1 0 2 2 88 0 0 2
335501 1 0 5 50 47 48 90 0 2 4 1 0 2 5 3 133 0 1 3
336401 1 0 3 39 28 40 . . . . . . . 2 2 96 0 1 .
336401 1 0 3 46 38 62 200 6 2 4 4 2 2 4 3 119 0 1 6
336401 1 0 3 50 64 73 190 3 5 5 4 3 2 8 4 167 1 1 4
336902 0 0 0 40 29 36 100 1 1 4 3 1 0 3 2 107 . 0 2
336902 0 0 0 44 48 58 90 2 4 1 2 2 0 6 3 153 . 1 0
340702 0 0 2 42 41 52 50 0 1 2 0 2 0 2 2 97 . 1 1
340702 0 0 2 62 58 77 40 0 1 3 0 2 0 6 3 145 . 1 2
340702 0 0 2 72 65 78 40 0 1 3 0 1 0 8 4 169 . 1 1
340801 1 0 2 34 36 46 13 1 2 4 4 2 0 3 2 97 0 0 2
340801 1 0 2 42 59 51 14 1 4 3 5 1 0 5 3 121 0 0 3
342301 1 1 2 48 43 52 70 1 1 3 2 0 0 3 2 111 0 1 3
342301 1 1 2 67 66 67 50 0 1 3 1 0 0 5 3 136 0 1 2
342301 1 1 2 67 65 81 40 0 1 3 0 0 0 8 4 162 1 0 2
342302 1 1 0 45 50 54 70 1 1 2 3 0 0 3 2 111 0 1 1
342302 1 1 0 49 51 61 60 0 2 2 2 0 0 5 3 136 0 1 1
342302 1 1 0 68 69 78 80 0 4 3 1 0 0 8 4 162 1 0 1
342402 1 0 0 48 45 44 110 1 5 5 0 0 0 3 2 106 0 1 2
342402 1 0 0 63 55 49 120 1 4 4 1 1 1 5 3 131 0 1 1
342402 1 0 0 64 60 61 110 2 3 4 0 1 2 7 4 156 1 1 3
343302 1 0 1 51 46 47 30 1 1 1 0 0 0 4 2 122 0 1 0
343302 1 0 1 46 39 51 90 3 2 4 0 0 0 6 3 147 1 1 3
344602 1 0 0 28 22 25 4 0 0 0 2 2 0 2 2 86 0 0 0
344602 1 0 0 53 43 43 90 2 1 2 2 2 0 4 3 111 0 0 1
346501 1 0 3 51 49 59 30 0 1 0 0 1 1 3 2 110 0 1 0
346501 1 0 3 53 52 61 30 0 2 1 0 0 0 5 3 135 0 1 0
347603 0 0 0 46 52 59 10 0 1 0 0 0 0 4 2 126 . 1 0
347603 0 0 0 52 56 79 0 0 0 0 0 0 0 6 3 150 . 1 0
348103 1 0 3 36 39 38 160 2 4 5 1 2 2 2 2 95 0 1 3
348103 1 0 3 51 46 46 60 0 2 3 0 1 0 4 3 118 0 1 1
349101 0 0 1 31 23 30 110 1 3 4 3 0 0 2 2 93 . 0 2
349101 0 0 1 59 53 60 40 0 1 2 1 0 0 5 3 137 . 1 1
352201 1 0 2 50 42 42 90 1 2 3 2 1 0 4 2 118 0 0 2
352201 1 0 2 51 49 55 200 4 4 5 5 2 0 5 3 139 0 1 5
353101 1 0 2 43 43 47 20 0 0 2 0 0 0 3 2 115 0 1 1
353101 1 0 2 42 47 77 60 1 1 3 0 1 0 5 3 140 0 1 1
353102 0 0 0 34 43 43 30 0 0 1 0 2 0 2 2 100 . 1 1
353102 0 0 0 44 56 57 60 0 1 1 2 2 0 5 3 130 . 0 1
354502 1 0 1 50 51 51 93 1 . 2 1 2 0 3 2 109 0 1 1
354502 1 0 1 65 65 73 50 0 2 2 0 0 1 5 3 132 0 1 2
354503 1 0 1 46 40 63 30 1 0 2 0 0 0 2 2 97 0 1 2
354503 1 0 1 68 46 81 40 0 1 2 1 0 0 6 3 146 1 1 1
354801 1 0 0 27 46 39 10 1 0 0 0 0 0 3 2 98 0 0 0
354801 1 0 0 45 46 46 30 1 0 1 0 1 0 5 3 122 0 0 1
354801 1 0 0 46 51 54 10 1 0 0 0 0 0 6 4 142 0 1 0
356402 0 0 0 36 35 36 50 0 1 0 2 2 0 3 2 119 . 1 0
356402 0 0 0 46 42 51 20 0 0 0 2 0 0 5 3 143 . 1 0
356402 0 0 0 45 43 55 10 1 0 0 0 0 0 7 4 166 . 1 0
357203 1 0 0 49 51 58 0 0 0 0 0 0 0 4 2 125 0 1 0
357203 1 0 0 68 58 62 0 0 0 0 0 0 0 6 3 148 0 1 0
358401 0 1 1 56 56 58 260 4 5 5 5 4 3 4 2 119 . 1 6
358401 0 1 1 62 60 78 240 3 5 5 5 3 3 6 3 143 . 1 6
358601 0 0 3 46 47 51 180 5 1 5 4 1 2 3 2 106 . 1 4
358601 0 0 3 59 50 71 130 2 1 3 4 1 2 6 3 133 . 0 2
360901 1 0 1 48 42 44 10 1 0 0 0 0 0 2 2 105 0 1 0
360901 1 0 1 57 51 54 0 0 0 0 0 0 0 4 3 130 0 1 0
360903 0 0 0 40 40 41 110 1 3 1 4 1 1 2 2 103 . 1 0
360903 0 0 0 51 40 49 80 0 2 0 3 2 1 4 3 125 . 1 0
362402 1 0 1 63 46 71 40 0 0 1 2 1 0 5 3 118 0 1 0
363501 0 0 3 29 22 27 12 1 2 3 4 2 0 3 2 108 . 0 2
363501 0 0 3 46 39 35 8 2 1 4 1 0 0 5 3 130 . 0 2
364103 0 0 0 35 27 29 0 0 0 0 0 0 0 2 2 94 . 1 0
364103 0 0 0 55 48 40 101 . 3 2 . 2 0 5 3 119 . 1 1
367903 1 0 0 26 23 26 80 0 1 2 3 2 0 3 2 109 0 0 1
367903 1 0 0 43 43 39 70 0 0 1 4 2 0 5 3 134 0 0 0
367903 1 0 0 43 42 41 80 0 1 3 4 2 0 6 4 154 0 1 1
369702 0 1 0 24 21 27 20 1 0 0 1 0 0 2 2 93 . 0 0
369702 0 1 0 50 48 43 110 1 3 1 5 1 0 3 3 119 . 0 0
369702 0 1 0 48 51 54 70 4 0 1 2 0 0 7 4 163 . 1 0
369704 1 0 1 34 40 49 50 1 1 0 1 2 0 3 2 108 0 0 1
369704 1 0 1 43 61 81 10 0 0 1 0 0 0 6 3 153 1 1 1
370303 1 1 3 26 29 29 21 6 2 3 5 2 3 2 2 101 0 0 3
370303 1 1 3 22 29 43 21 4 4 5 5 1 2 4 3 125 0 0 4
371502 0 0 0 32 41 34 60 1 3 1 0 0 1 2 2 104 . 1 0
371502 0 0 0 62 57 58 200 3 5 5 4 1 3 6 3 152 . 1 5
371503 0 0 2 64 40 44 250 6 5 5 5 1 3 4 2 128 . 1 4
371503 0 0 2 64 54 45 180 4 3 5 3 2 3 6 3 150 . 1 5
372901 0 0 4 34 32 37 19 4 5 5 4 0 1 2 2 104 . 0 5
372901 0 0 4 46 41 47 17 1 4 5 3 3 1 4 3 128 . 0 3
373401 1 0 2 44 . 40 40 0 2 2 0 0 0 3 2 98 0 0 1
373401 1 0 2 50 58 65 30 0 1 2 0 0 0 6 3 143 0 1 1
373401 1 0 2 52 62 82 10 0 1 0 0 0 0 8 4 167 1 1 0
373402 0 0 2 43 30 32 150 1 5 5 4 0 0 4 2 122 . 1 2
373402 0 0 2 58 41 49 130 0 4 5 3 1 0 6 3 146 . 1 2
373701 0 0 0 39 38 31 60 0 1 2 2 1 0 3 2 108 . 1 1
373701 0 0 0 48 33 42 60 0 1 0 2 2 1 5 3 131 . 1 0
373702 1 0 2 37 39 43 83 0 2 4 . 2 0 2 2 93 0 1 2
373702 1 0 2 54 40 57 120 1 3 4 1 3 0 4 3 116 0 1 3
374001 0 0 3 54 50 56 260 6 5 5 5 3 2 3 3 131 . 1 7
374001 0 0 3 47 49 63 230 5 5 5 5 3 3 6 4 154 . 1 6
374601 1 0 1 30 33 31 6 1 1 2 2 0 0 2 2 90 0 0 2
374601 1 0 1 54 50 60 20 0 0 1 1 0 0 6 3 139 0 0 1
374601 1 0 1 65 52 67 20 1 0 1 0 0 0 8 4 162 1 0 1
374603 0 0 2 58 49 61 20 0 0 2 0 0 0 3 2 109 . 1 1
374603 0 0 2 71 52 65 0 0 0 0 0 0 0 6 3 136 . 0 0
375303 1 0 0 45 51 52 10 0 0 1 0 0 0 3 2 101 0 0 0
375303 1 0 0 45 48 60 0 0 0 0 0 0 0 5 3 125 0 0 0
375303 1 0 0 49 56 66 0 0 0 0 0 0 0 6 4 146 0 1 0
375303 1 0 0 67 57 75 0 0 0 0 0 0 0 8 5 170 1 1 0
379301 1 0 0 27 19 25 190 2 5 5 2 3 2 2 2 95 0 0 2
379301 1 0 0 39 43 41 150 2 3 5 3 1 1 3 3 119 0 0 2
379801 1 0 0 45 52 68 40 0 1 1 1 1 0 3 3 113 0 1 0
379805 0 0 1 41 45 39 30 0 0 0 2 1 0 2 2 97 . 1 0
379805 0 0 1 57 48 56 90 0 1 1 4 2 1 4 3 121 . 1 0
380201 0 0 2 38 28 26 30 0 0 3 0 0 0 2 2 92 . 1 2
380201 0 0 2 62 47 52 30 0 0 3 0 0 0 5 3 121 . 0 2
380201 0 0 2 65 60 62 10 0 1 0 0 0 0 6 4 141 . 1 0
380201 0 0 2 72 59 67 0 0 0 0 0 0 0 8 5 166 . 1 0
381701 0 0 1 57 66 53 40 0 0 4 0 0 0 3 2 114 . 1 2
381701 0 0 1 69 75 67 110 3 1 4 0 1 2 5 3 137 . 1 3
382101 1 0 1 37 36 36 21 3 3 4 5 4 2 3 2 103 0 0 3
382101 1 0 1 43 47 52 40 2 0 1 0 0 1 6 3 151 1 0 1
389902 0 0 2 46 45 41 90 0 1 4 3 1 0 2 2 97 . 1 2
389902 0 0 2 52 46 50 50 0 1 2 1 1 0 5 3 120 . 1 1
389902 0 0 2 69 55 62 20 0 1 1 0 0 0 6 4 144 . 1 1
389903 1 0 0 47 36 38 10 0 1 0 0 0 0 3 2 103 0 1 0
389903 1 0 0 57 46 56 0 0 0 0 0 0 0 4 3 127 0 1 0
389903 1 0 0 69 52 63 30 0 1 2 0 0 0 7 4 156 0 0 1
389904 1 0 0 56 53 56 0 0 0 0 0 0 0 4 3 117 0 0 0
389904 1 0 0 65 60 67 70 0 2 5 0 0 0 8 4 161 0 1 3
392102 1 0 2 41 45 50 50 1 0 2 1 0 1 3 2 114 0 1 1
392102 1 0 2 57 50 62 90 1 4 3 0 1 0 5 3 138 1 1 2
392102 1 0 2 69 52 84 70 0 5 2 0 0 0 7 4 162 1 1 2
392103 0 0 0 47 44 44 70 0 2 4 1 0 0 2 2 97 . 1 3
392103 0 0 0 44 56 56 120 2 1 3 4 1 1 4 3 121 . 1 4
392103 0 0 0 62 60 73 160 4 4 4 3 1 1 6 4 145 . 1 4
392301 1 0 0 39 41 44 60 0 3 2 1 0 0 3 2 111 0 1 0
392301 1 0 0 63 56 68 10 0 0 1 0 0 0 5 3 135 0 1 0
392301 1 0 0 72 74 76 80 0 4 3 0 0 1 7 4 159 1 1 1
392303 1 0 6 51 30 40 120 3 1 3 2 1 2 2 2 94 0 1 4
392303 1 0 6 56 48 56 210 4 5 4 4 3 1 4 3 118 0 1 5
392303 1 0 6 76 52 66 110 2 2 4 3 1 0 8 4 165 1 1 1
392401 0 0 2 40 40 35 120 2 2 4 2 2 0 2 2 101 . 1 2
392401 0 0 2 64 72 69 120 1 4 2 3 1 1 4 3 125 . 1 0
392402 0 0 2 52 40 35 170 1 5 3 3 4 1 2 2 101 . 1 0
392402 0 0 2 68 50 59 150 1 4 4 3 2 1 4 3 125 . 1 1
396202 1 0 0 30 22 26 130 0 5 4 4 2 0 6 3 155 0 1 1
397202 0 0 0 53 42 44 40 1 0 2 1 0 0 2 2 100 . 1 1
397202 0 0 0 52 48 77 30 0 1 2 0 0 0 4 3 125 . 1 1
399503 1 1 0 30 44 41 0 0 0 0 0 0 0 2 2 89 0 0 0
399503 1 1 0 54 47 51 10 1 0 0 0 0 0 5 3 133 0 1 0
399503 1 1 0 48 53 62 0 0 0 0 0 0 0 7 4 155 1 1 0
400101 1 0 1 56 51 59 10 0 0 0 1 0 0 3 2 118 0 1 0
400101 1 0 1 64 67 65 10 0 1 0 0 0 0 5 3 142 0 1 0
400101 1 0 1 63 67 80 40 0 2 1 0 1 1 7 4 166 1 1 1
403701 0 0 0 43 48 47 40 1 0 2 1 0 0 4 2 116 . 1 1
403701 0 0 0 50 52 54 50 2 0 2 1 0 0 5 3 141 . 1 1
404503 1 0 0 44 44 48 10 0 0 0 0 1 0 3 2 109 0 0 0
404503 1 0 0 57 58 62 20 1 0 0 1 0 0 6 3 154 1 1 0
405002 1 0 3 47 34 40 80 0 2 4 1 1 0 3 2 109 0 1 2
405002 1 0 3 61 45 55 130 0 3 4 4 2 0 6 3 137 0 0 3
405002 1 0 3 67 56 61 100 0 1 4 4 2 1 8 4 161 1 0 4
407702 1 0 0 21 22 26 60 0 1 3 2 0 0 3 2 108 0 1 2
407702 1 0 0 42 35 37 20 0 1 0 0 1 0 4 3 132 0 1 0
407702 1 0 0 43 38 51 10 0 1 0 0 0 0 6 4 156 0 1 0
408501 0 0 4 31 37 36 8 1 1 2 2 2 0 3 2 98 . 0 1
408501 0 0 4 50 53 48 60 1 0 1 3 1 0 6 3 146 . 0 2
411002 0 0 4 41 33 38 140 0 2 5 4 1 2 2 2 107 . 1 4
411002 0 0 4 47 49 43 100 0 2 4 3 1 0 5 3 136 . 0 2
411002 0 0 4 53 47 60 80 0 1 4 3 2 0 6 4 156 . 1 4
413202 1 0 2 47 32 29 90 0 2 4 2 1 0 3 2 123 0 1 3
413202 1 0 2 27 35 38 40 0 1 3 0 0 0 5 3 146 0 1 2
413202 1 0 2 46 46 47 10 0 1 0 0 0 0 8 4 175 1 0 0
413203 1 0 0 37 21 27 20 0 1 0 0 1 0 2 2 100 0 1 0
413203 1 0 0 42 35 42 10 0 0 0 0 1 0 4 3 123 0 1 0
413203 1 0 0 47 37 46 0 0 0 0 0 0 0 7 4 152 1 0 0
413203 1 0 0 44 42 49 0 0 0 0 0 0 0 8 5 172 1 1 0
413301 0 0 2 34 30 31 8 0 0 1 4 3 0 2 2 98 . 0 0
413301 0 0 2 39 48 47 11 0 2 2 3 3 1 4 3 122 . 0 1
419401 0 0 0 19 20 23 4 1 0 0 2 1 0 2 2 97 . 0 0
419401 0 0 0 57 47 55 30 2 0 0 1 0 0 5 3 139 . 1 0
419401 0 0 0 51 61 64 70 0 2 5 0 0 0 7 4 166 . 0 2
420001 0 0 1 30 38 31 60 0 2 1 1 2 0 4 2 105 . 1 0
420001 0 0 1 44 32 40 20 0 0 0 1 1 0 5 3 129 . 1 0
420001 0 0 1 52 60 42 20 0 0 0 2 0 0 8 4 156 . 0 0
421001 1 0 1 44 27 36 11 0 2 1 2 4 2 3 2 101 0 1 0
421001 1 0 1 51 45 46 12 2 2 2 0 4 2 6 3 130 0 0 1
421001 1 0 1 51 55 55 0 0 0 0 0 0 0 7 4 152 . 0 0
422401 0 0 0 45 45 51 10 0 0 0 1 0 0 2 2 105 . 1 0
422401 0 0 0 59 69 72 0 0 0 0 0 0 0 5 3 133 . 0 0
422401 0 0 0 60 56 70 0 0 0 0 0 0 0 6 4 153 . 1 0
424602 0 0 1 52 52 54 30 0 0 1 2 0 0 3 3 116 . 1 0
424602 0 0 1 53 . . . . . . . . . 5 4 140 . 1 .
424602 0 0 1 70 68 81 0 0 0 0 0 0 0 7 5 163 . 1 0
425401 1 0 0 43 45 52 60 1 4 0 1 0 0 2 2 104 0 1 0
425401 1 0 0 55 58 47 10 0 1 0 0 0 0 5 3 129 0 1 0
425401 1 0 0 65 71 66 10 0 1 0 0 0 0 6 4 154 0 1 0
425402 0 0 0 34 45 51 60 1 1 3 1 0 0 3 2 99 . 1 2
425402 0 0 0 55 58 58 60 0 1 2 2 1 0 5 3 124 . 1 1
425402 0 0 0 73 76 78 0 0 0 0 0 0 0 8 4 171 . 1 0
425601 0 0 1 51 61 57 5 0 4 1 0 0 0 4 2 123 . 0 0
425601 0 0 1 54 69 64 110 0 4 2 1 1 3 6 3 148 . 0 0
427502 1 0 1 28 35 30 30 0 0 1 1 1 0 2 2 108 0 0 1
427502 1 0 1 38 45 41 30 0 1 1 0 1 0 4 3 128 0 1 1
427703 0 0 1 40 31 32 10 2 2 3 3 0 0 4 2 121 . 0 2
427703 0 0 1 54 32 36 8 0 1 3 3 1 0 6 3 145 . 0 2
431002 1 0 1 40 43 48 80 0 2 5 1 0 0 2 2 101 0 1 2
431002 1 0 1 47 44 55 90 0 1 5 2 1 0 5 3 131 0 0 2
433901 1 0 3 66 44 48 130 0 3 4 3 3 0 4 2 109 0 1 3
433901 1 0 3 65 72 62 170 1 4 5 3 4 0 5 3 132 0 1 2
433901 1 0 3 70 63 69 125 . 5 4 3 3 0 7 4 155 1 1 3
433902 0 0 3 51 29 39 50 0 1 1 2 1 0 3 2 95 . 1 1
433902 0 0 3 58 45 45 90 0 3 5 1 0 0 4 3 118 . 1 2
433902 0 0 3 64 48 76 90 2 1 4 2 0 0 6 4 141 . 1 2
435201 1 1 0 57 49 80 110 3 2 4 2 0 0 4 2 129 0 1 4
435201 1 1 0 71 65 73 30 0 1 2 0 0 0 6 3 151 1 1 1
436602 0 0 1 30 41 40 120 1 3 3 3 0 2 3 2 93 . 1 2
436602 0 0 1 53 49 51 120 2 2 2 4 0 2 4 3 117 . 1 2
436602 0 0 1 54 51 67 110 1 2 1 3 2 2 7 4 141 . 1 1
436602 0 0 1 59 64 76 100 1 3 3 3 1 0 8 5 165 . 1 1
437201 1 0 2 45 50 42 60 2 0 3 0 1 0 2 2 102 0 1 3
437201 1 0 2 61 57 63 40 0 1 3 0 0 0 5 3 128 1 1 1
439602 0 0 0 38 23 22 90 1 3 1 4 0 0 4 2 108 . 0 0
439602 0 0 0 49 42 36 90 1 0 4 2 0 2 6 3 132 . 0 3
439602 0 0 0 51 45 37 70 0 0 5 2 0 0 7 4 153 . 1 3
442301 1 0 3 47 45 59 110 1 3 3 1 3 0 3 2 109 0 1 1
442301 1 0 3 67 60 67 150 1 4 3 3 4 0 5 3 132 0 1 1
442401 0 0 2 44 35 31 30 0 0 0 2 1 0 2 2 95 . 1 0
442401 0 0 2 48 48 64 110 2 3 2 2 1 1 4 3 119 . 1 2
442401 0 0 2 56 57 48 170 3 4 5 2 0 3 6 4 143 . 1 3
442401 0 0 2 69 56 66 100 0 4 2 4 0 0 8 5 167 . 1 1
442801 0 0 3 53 60 57 110 4 1 3 1 1 1 2 2 103 . 1 3
442801 0 0 3 65 62 72 130 5 1 4 2 1 0 4 3 126 . 1 4
443701 1 0 1 50 46 56 120 2 3 4 3 0 0 3 2 113 0 1 3
443701 1 0 1 47 51 67 100 1 2 2 0 4 1 5 3 137 0 1 2
443701 1 0 1 63 48 62 100 0 4 4 1 2 1 7 4 160 1 1 3
443702 0 0 1 40 37 29 140 1 3 4 4 1 1 3 2 110 . 1 2
443702 0 0 1 59 42 62 160 3 3 4 4 0 2 5 3 134 . 1 2
443902 0 0 3 50 33 43 160 2 4 5 4 1 0 4 2 119 . 1 4
443902 0 0 3 55 49 71 130 1 3 4 4 1 0 6 3 143 . 1 4
444702 0 0 0 45 45 45 50 1 1 2 1 0 0 3 2 112 . 1 0
444702 0 0 0 52 46 59 80 0 4 2 1 0 1 5 3 136 . 1 0
448304 1 0 4 38 . . 5 1 1 2 0 1 0 2 2 114 0 0 2
448304 1 0 4 45 33 32 7 1 1 4 0 1 0 5 3 136 0 0 2
449401 1 0 2 49 48 54 40 0 2 2 0 0 0 4 2 113 0 0 1
449401 1 0 2 57 58 60 20 0 1 1 0 0 0 5 3 133 1 1 0
449501 0 0 1 55 46 45 30 0 0 3 0 0 0 4 2 124 . 1 2
449501 0 0 1 69 45 48 10 0 0 1 0 0 0 6 3 147 . 1 1
449501 0 0 1 74 47 61 0 . 0 0 0 0 0 8 4 170 . 1 0
449601 0 0 0 45 46 50 8 0 3 1 2 2 0 3 2 111 . 0 1
449601 0 0 0 52 50 57 11 1 4 1 1 2 2 6 3 136 . 0 2
449601 0 0 0 46 71 69 60 1 1 2 2 0 0 8 4 159 . 0 1
449602 1 1 4 37 25 20 150 2 2 5 3 2 1 2 2 89 0 0 2
449602 1 1 4 53 44 46 110 0 3 3 2 2 1 4 3 115 0 0 3
449602 1 1 4 67 68 73 80 0 2 4 1 0 1 8 4 161 1 0 1
452601 0 0 0 48 44 59 100 2 1 5 2 0 0 3 2 111 . 1 2
452601 0 0 0 57 54 62 90 3 2 3 1 0 0 5 3 134 . 1 3
453601 0 0 1 50 46 55 30 1 0 2 0 0 0 3 2 112 . 0 2
453601 0 0 1 55 54 62 20 0 1 1 0 0 0 5 3 132 . 1 1
453601 0 0 1 64 57 73 40 1 0 2 1 0 0 7 4 156 . 1 1
453602 1 0 2 25 52 39 20 0 0 0 0 1 1 3 2 106 0 1 0
453602 1 0 2 47 49 46 10 0 0 0 0 0 1 5 3 130 0 1 0
453801 0 0 0 43 43 46 10 3 2 3 1 0 1 3 2 121 . 1 2
453801 0 0 0 63 54 58 5 1 1 2 1 0 0 6 3 147 . 0 2
453801 0 0 0 64 64 68 120 4 2 4 1 1 0 8 4 171 . 0 2
453802 1 0 1 36 40 32 16 0 3 4 4 3 2 4 2 121 0 0 2
453802 1 0 1 52 . 42 170 1 4 4 5 3 0 6 3 144 1 0 2
453901 1 0 0 47 45 51 0 0 0 0 0 0 0 2 2 104 0 1 0
453901 1 0 0 61 57 60 0 0 0 0 0 0 0 4 3 129 0 1 0
453901 1 0 0 63 78 76 0 0 0 0 0 0 0 7 4 156 0 0 0
453902 1 0 0 51 52 47 90 0 2 4 2 1 0 3 2 114 0 1 2
453902 1 0 0 67 68 59 80 0 1 3 3 1 0 6 3 141 0 0 2
456401 0 0 4 28 40 39 170 1 5 5 4 2 0 2 2 83 . 0 3
456401 0 0 4 55 50 54 150 2 4 4 2 2 1 3 3 103 . 1 4
