277002 0 0 0 . . . . . 42 . . . 50 . . . 51 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 2 . . . 1 . .
277003 1 0 0 . . . . . 48 . . . 48 . . . 62 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 0 . . . 0 . .
277502 1 0 0 . . . . . 41 . . . . 50 . . . . . . . . . . 3 . . . . 6 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 1 . . . . 1 . . . . .
278103 1 0 0 . . . . 43 . . . 47 . . . 75 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 2 . . . 0 . . .
281001 1 0 0 . . 42 . . . . . . . 41 . . . . . . . 3 . . . . . . . 6 . . . . . . . 0 . . . . . . . 0 . . . . . . . 0 . . . . . . . 1 . . . . . . . 0 . . . . . . . 0 . . . . .
281901 1 0 1 . . . . . 43 . . . 50 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . .
282602 0 0 2 . . . . . . 42 . . 63 . . . . . . . . . . . . 4 . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 0 . . 2 . . . . . .
282603 1 0 0 . . . 44 . . . 64 . . . . . . . . . . . 3 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . . . . . 2 . . . . . . . .
287702 0 0 1 . . . . . . 61 . . . 72 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 2 . . . . .
288501 1 0 4 . . . 44 . . . . . . . 64 . . . 67 . . . 3 . . . . . . . 6 . . . 8 . . . 0 . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 1 . . . 1 . . . 5 . . . . . . . 5 . . . 3
290901 1 0 0 . . . . . . 62 . . . 76 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . .
290902 0 0 0 . . . 39 . . . . 52 . . . . . . . . . . 2 . . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 0 . . . . 0 . . . . . . .
291101 1 0 1 . . . 44 . . . 54 . . . 62 . . . . . . . 3 . . . 5 . . . 6 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 2 . . . . . . . .
294902 0 0 0 . . . . 59 . . . 66 . . . 68 . . . . . . . 3 . . . 5 . . . 8 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 0 . . . 0 . . . 2 . . .
294903 1 0 0 . . . . 45 . . . 51 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . .
295901 1 0 1 . 59 . . . 60 . . . 63 . . . . . . . 2 . . . 4 . . . 6 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 0 . . . . . .
295902 0 0 1 . 55 . . . 59 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 2 . . . . . . . . . .
296401 0 0 0 . . . . 49 . . 45 . . . . 73 . . . . . . . 4 . . 5 . . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . . 1 . . . . . . . 1 . . 0 . . . . 0 . . .
297901 1 0 0 . . . . 45 . . . 45 . . . 53 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 0 . . . 0 . . .
297902 0 0 0 . . 28 . . . 44 . . 62 . . . 53 . . . . 2 . . . 4 . . 5 . . . 8 . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . 1 . . . 0 . . . . 0 . . . 0 . . 0 . . . 0 . .
298301 1 1 0 . . . . 43 . . . 44 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . .
301101 0 0 0 . . . . . 57 . . . . . . . 81 . . . . . . . 3 . . . . . . . 8 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 0 . . . . . . . 0 . .
301401 0 0 0 . . . . . 52 . . . 47 . . . 61 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . .
302301 1 0 0 . . . . 38 . . . 49 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . .
302702 0 0 0 . . . . 43 . . . 47 . . . 56 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 0 . . .
302703 0 0 4 28 . . . 43 . . . . . . . . . . . 2 . . . 3 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 3 . . . 2 . . . . . . . . . . .
304103 0 0 2 . . 26 . . . 42 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . . . .
304605 0 0 1 . . . . 31 . . . 49 . . . 48 . . . . . . . 4 . . . 6 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 0 . . . . . . . 0 . . .
307301 1 0 0 . . 43 . . . 44 . . . 57 . . . 58 . . . 2 . . . 4 . . . 6 . . . 8 . . . 0 . . . 0 . . . 1 . . . 1 . . . 1 . . . 1 . . . 1 . . . 1 . . . 0 . . . 2 . . . 5 . . . 5 .
307501 0 0 3 . . 25 . . . . . . 45 . . . . . . . . 3 . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . 1 . . . . . . . . 0 . . . . . . 3 . . . . . .
309802 1 0 2 . . . . . 54 . . . 64 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 1 . . . . . .
309901 1 0 2 . . . 48 . . . 44 . . . . . . . . . . . 3 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . . .
310101 1 0 0 . 32 . . . . . . . 54 . . . . . . . 2 . . . . . . . 6 . . . . . . . 0 . . . . . . . 0 . . . . . . . 0 . . . . . . . 0 . . . . . . . 0 . . . . . . . 0 . . . . . .
311301 1 0 1 . . . 38 . . . 42 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 2 . . . 2 . . . . . . . .
311701 0 0 2 . . . . 42 . . . . . . . . . . . . . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 2 . . . . . . . . . . .
312102 0 0 3 . . . 41 . . . 54 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 2 . . . 1 . . . . . . . .
312201 0 0 1 . . . . . . 56 . . . 58 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 0 . . . . .
312901 1 0 1 . 35 . . . . 36 . . . 46 . . . 49 . . 2 . . . . 4 . . . 6 . . . 8 . . 0 . . . . 0 . . . 0 . . . 1 . . 1 . . . . 1 . . . 1 . . . 1 . . 2 . . . . 1 . . . 3 . . . 2 .
314501 0 0 0 . . . . . . 62 . . 67 . . . . . . . . . . . . 4 . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 0 . . 0 . . . . . .
315001 1 1 2 . . . . . . 47 . . . 62 . . . 65 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 2 . . . 0 .
315002 0 1 2 . . . . . . 62 . . . 72 . . . 80 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 2 . . . 0 .
315602 0 0 2 . . . . 52 . . . 64 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . .
316301 0 0 0 . . . 39 . . . 64 . . . . . . . . . . . 2 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . .
316501 1 0 0 . . . . . 44 . . . 56 . . . 61 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 1 . . . 1 . .
316502 1 0 0 . . . . 45 . . 50 . . . . . . . . . . . . 3 . . 5 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 0 . . 0 . . . . . . . .
319002 1 1 0 . . . . . . 42 . . . . . . . . . . . . . . . 4 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 0 . . . . . . . . .
319801 0 0 1 . . . 44 . . . 45 . . . . . . . . . . . 3 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 3 . . . 3 . . . . . . . .
320101 0 0 3 . . 38 . . . . . . . . 52 . . 53 . . . 2 . . . . . . . . 6 . . 8 . . . . . . . . . . . . . . . . . . . 0 . . . . . . . . 0 . . 1 . . . 5 . . . . . . . . 6 . . 5 .
320102 1 0 5 . . . . . 48 . . . 58 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 5 . . . 3 . . . . . .
322505 0 0 0 . . . 43 . . . 65 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . . . . .
324401 0 0 1 . . . . 51 . . . 67 . . . 76 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 2 . . . 4 . . .
324402 1 0 0 . . . . . 45 . . . 60 . . . 66 . . . . . . . 3 . . . 6 . . . 7 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . .
324801 0 0 1 . . . . . . . . . 67 . . . . . . . . . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 2 . . . . . .
325401 1 0 0 . 25 . . . 45 . . . 59 . . . . 52 . . 2 . . . 4 . . . 6 . . . . 8 . . 0 . . . 0 . . . 0 . . . . 1 . . 1 . . . 1 . . . 1 . . . . 1 . . 2 . . . 1 . . . 4 . . . . 2 .
325402 0 0 4 . . . . 57 . . . 70 . . . 71 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 4 . . . 3 . . .
325904 1 0 0 . . . . . . . . . . . . 41 . . . . . . . . . . . . . . . 6 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 0 . . .
326901 0 0 4 . . . . . . . . 47 . . . 50 . . . . . . . . . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 3 . . .
328702 1 0 7 . . . . 54 . . . 46 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 4 . . . 2 . . . . . . .
328703 0 0 3 . . 40 . . 50 . . . . . . . . . . . . 2 . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 4 . . 2 . . . . . . . . . .
330601 0 0 2 . 31 . . . 40 . . . . 50 . . . 47 . . 2 . . . 4 . . . . 7 . . . 8 . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . 0 . . . 0 . . 1 . . . 0 . . . . 0 . . . 0 .
331506 0 0 1 20 . . . 34 . . . . . . . . . . . 2 . . . 3 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 0 . . . . . . . . . . .
334201 1 0 2 . . . . 48 . . . 46 . . . 44 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . .
335001 0 1 1 . . . . 54 . . . 53 . . . 69 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 1 . . . 3 . . .
335002 1 0 1 . . 42 . . 50 . . . . . . . . . . . . 2 . . 4 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 4 . . 2 . . . . . . . . . .
335501 1 0 5 . 25 . . . . . . 50 . . . . . . . . 2 . . . . . . 5 . . . . . . . . 0 . . . . . . 0 . . . . . . . . 0 . . . . . . 1 . . . . . . . . 2 . . . . . . 3 . . . . . . .
336401 1 0 3 . . 39 . . . 46 . . . . . . . 50 . . . 2 . . . 4 . . . . . . . 8 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . . . . . 6 . . . . . . . 4 .
336902 0 0 0 . . . . 40 . . . . . . . 44 . . . . . . . 3 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . . 1 . . . . . . . 2 . . . . . . . 0 . . .
340702 0 0 2 . . 42 . . . . . . . 62 . . . 72 . . . 2 . . . . . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 1 .
340801 1 0 2 . . 34 . . . 42 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 2 . . . 3 . . . . . . . . .
342301 1 1 2 . . . . . 48 . . . 67 . . . 67 . . . . . . . 3 . . . 5 . . . 8 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 3 . . . 2 . . . 2 . .
342302 1 1 0 . . . . . 45 . . . 49 . . . 68 . . . . . . . 3 . . . 5 . . . 8 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . .
342402 1 0 0 . . . . 48 . . . 63 . . . 64 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 1 . . . 3 . . .
343302 1 0 1 . . . . . . 51 . . . . 46 . . . . . . . . . . 4 . . . . 6 . . . . . . . . . . 0 . . . . 1 . . . . . . . . . . 1 . . . . 1 . . . . . . . . . . 0 . . . . 3 . . . .
344602 1 0 0 28 . . . . 53 . . . . . . . . . . 2 . . . . 4 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 0 . . . . 1 . . . . . . . . . .
346501 1 0 3 . . . . 51 . . . . 53 . . . . . . . . . . 3 . . . . 5 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 1 . . . . 1 . . . . . . . . . . 0 . . . . 0 . . . . . .
347603 0 0 0 . . . . . . . 46 . . . 52 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . .
348103 1 0 3 . . 36 . . . 51 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 3 . . . 1 . . . . . . . . .
349101 0 0 1 . . 31 . . . . . . 59 . . . . . . . . 2 . . . . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . 1 . . . . . . . . 2 . . . . . . 1 . . . . . .
352201 1 0 2 . . . . . . 50 . . 51 . . . . . . . . . . . . 4 . . 5 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 2 . . 5 . . . . . .
353101 1 0 2 . . . . . 43 . . . 42 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . .
353102 0 0 0 . . . 34 . . . . 44 . . . . . . . . . . 2 . . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 1 . . . . 1 . . . . . . .
354502 1 0 1 . . . . 50 . . . 65 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 2 . . . . . . .
354503 1 0 1 . . 46 . . . . . . . 68 . . . . . . . 2 . . . . . . . 6 . . . . . . . 0 . . . . . . . 1 . . . . . . . 1 . . . . . . . 1 . . . . . . . 2 . . . . . . . 1 . . . . .
354801 1 0 0 . . 27 . . . 45 . . . 46 . . . . . . . 3 . . . 5 . . . 6 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 0 . . . 1 . . . 0 . . . . .
356402 0 0 0 . . . . . . 36 . . . 46 . . . 45 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 .
357203 1 0 0 . . . . . . . 49 . . . 68 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . .
358401 0 1 1 . . . . . . 56 . . . 62 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 6 . . . 6 . . . . .
358601 0 0 3 . . . . 46 . . . 59 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 0 . . . . . . . . . . . 4 . . . 2 . . . . . . .
360901 1 0 1 . . . . 48 . . . 57 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . .
360903 0 0 0 . . . 40 . . . 51 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . . .
362402 1 0 1 . . . . . . 63 . . . . . . . . . . . . . . . 5 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 0 . . . . . . . . .
363501 0 0 3 . . . . 29 . . . 46 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 2 . . . 2 . . . . . . .
364103 0 0 0 . . 35 . . . 55 . . . . . . . . . . . 2 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . . . . . .
367903 1 0 0 . . . . 26 . . . 43 . . . 43 . . . . . . . 3 . . . 5 . . . 6 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 0 . . . 1 . . .
369702 0 1 0 . . 24 . . . 50 . . . . . . 48 . . . . 2 . . . 3 . . . . . . 7 . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . 1 . . . . 0 . . . 0 . . . . . . 0 . .
369704 1 0 1 . . . . 34 . . . . . . . 43 . . . . . . . 3 . . . . . . . 6 . . . . . . . 0 . . . . . . . 1 . . . . . . . 0 . . . . . . . 1 . . . . . . . 1 . . . . . . . 1 . . .
370303 1 1 3 . . . 26 . . . 22 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 3 . . . 4 . . . . . . . .
371502 0 0 0 . . . 32 . . . . . . . 62 . . . . . . . 2 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 0 . . . . . . . 5 . . . .
371503 0 0 2 . . . . . . . 64 . . . 64 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 4 . . . 5 . . . .
372901 0 0 4 . . . 34 . . . 46 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 5 . . . 3 . . . . . . . .
373401 1 0 2 . . 44 . . . . . . . 50 . . . 52 . . . 3 . . . . . . . 6 . . . 8 . . . 0 . . . . . . . 0 . . . 1 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 0 .
373402 0 0 2 . . . . . . 43 . . . 58 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 2 . . . . .
373701 0 0 0 . . . . 39 . . . 48 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 0 . . . . . . .
373702 1 0 2 . . 37 . . 54 . . . . . . . . . . . . 2 . . 4 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 2 . . 3 . . . . . . . . . .
374001 0 0 3 . . . . . . . . 54 . . . 47 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 7 . . . 6 . . .
374601 1 0 1 . 30 . . . . . . . 54 . . . 65 . . . 2 . . . . . . . 6 . . . 8 . . . 0 . . . . . . . 0 . . . 1 . . . 0 . . . . . . . 0 . . . 0 . . . 2 . . . . . . . 1 . . . 1 . .
374603 0 0 2 . . . . 58 . . . . 71 . . . . . . . . . . 3 . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 1 . . . . 0 . . . . . .
375303 1 0 0 . . . 45 . . . 45 . . 49 . . . 67 . . . . 3 . . . 5 . . 6 . . . 8 . . . . 0 . . . 0 . . 0 . . . 1 . . . . 0 . . . 0 . . 1 . . . 1 . . . . 0 . . . 0 . . 0 . . . 0 .
379301 1 0 0 . . 27 . . . 39 . . . . . . . . . . . 2 . . . 3 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 2 . . . 2 . . . . . . . . .
379801 1 0 0 . . . . . 45 . . . . . . . . . . . . . . . 3 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 0 . . . . . . . . . .
379805 0 0 1 . . 41 . . . 57 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . . . .
380201 0 0 2 . 38 . . . . 62 . . . 65 . . . 72 . . 2 . . . . 5 . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . . 1 . . . 1 . . 2 . . . . 2 . . . 0 . . . 0 .
381701 0 0 1 . . . . . 57 . . . 69 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 3 . . . . . .
382101 1 0 1 . . . 37 . . . . . . . 43 . . . . . . . 3 . . . . . . . 6 . . . . . . . 0 . . . . . . . 1 . . . . . . . 0 . . . . . . . 0 . . . . . . . 3 . . . . . . . 1 . . . .
389902 0 0 2 . . 46 . . . 52 . . . 69 . . . . . . . 2 . . . 5 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 1 . . . 1 . . . . .
389903 1 0 0 . . . 47 . . . 57 . . . . 69 . . . . . . 3 . . . 4 . . . . 7 . . . . . . 0 . . . 0 . . . . 0 . . . . . . 1 . . . 1 . . . . 0 . . . . . . 0 . . . 0 . . . . 1 . . .
389904 1 0 0 . . . . . . 56 . . . . . . 65 . . . . . . . . 4 . . . . . . 8 . . . . . . . . 0 . . . . . . 0 . . . . . . . . 0 . . . . . . 1 . . . . . . . . 0 . . . . . . 3 . .
392102 1 0 2 . . . . . 41 . . . 57 . . . 69 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 2 . . . 2 . .
392103 0 0 0 . . 47 . . . 44 . . . 62 . . . . . . . 2 . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 3 . . . 4 . . . 4 . . . . .
392301 1 0 0 . . . . . 39 . . . 63 . . . 72 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 1 . .
392303 1 0 6 . . 51 . . . 56 . . . . . . . 76 . . . 2 . . . 4 . . . . . . . 8 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 4 . . . 5 . . . . . . . 1 .
392401 0 0 2 . . . 40 . . . 64 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 0 . . . . . . . .
392402 0 0 2 . . . 52 . . . 68 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . . . . .
396202 1 0 0 . . . . . . . . . . . . 30 . . . . . . . . . . . . . . . 6 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 1 . . .
397202 0 0 0 . . . 53 . . . 52 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . . .
