1667 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3 .
1668 . 6 . 6 . 5 . 0 . 0 . 0 . 1 . 1 . 1
1669 . 6 . 7 . 7 . 0 . 0 . 0 . 1 . 0 . 0
1670 . 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3
1671 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1672 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1673 . 7 . 2 . 5 . 0 . 0 . 0 . 0 . 2 . 1
1674 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1675 . . . 1 . 1 . . . 1 . 1 . . . 3 . 3
1676 . . . . 7 . . . . . 0 . . . . . 0 .
1678 5 . 7 . 5 . 0 . 0 . 0 . 1 . 0 . 1 .
1679 . 5 . 1 . 1 . 0 . 1 . 1 . 1 . 3 . 3
1680 . . . 4 . . . . . 0 . . . . . 2 . .
1681 1 . 6 . 1 . 1 . 0 . 1 . 3 . 1 . 3 .
1682 . 1 . 3 . 1 . 1 . 0 . 1 . 3 . 2 . 3
1685 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1686 7 . . . . . 0 . . . . . 0 . . . . .
1687 . 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3
1688 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1689 . 7 . . . . . 0 . . . . . 0 . . . .
1690 . 7 . 7 . 5 . 0 . 0 . 0 . 0 . 0 . 1
1691 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1692 . 7 . 2 . . . 0 . 0 . . . 0 . 2 . .
1694 . . 2 . 2 . . . 0 . 0 . . . 2 . 2 .
1695 . 7 . . . 3 . 0 . . . 0 . 0 . . . 2
1697 . . . . . 2 . . . . . 0 . . . . . 2
1698 . . . 7 . 7 . . . 0 . 0 . . . 0 . 0
1699 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1700 . 7 . . . . . 0 . . . . . 0 . . . .
1701 . . . . . 1 . . . . . 1 . . . . . 3
1703 . . . . . 7 . . . . . 0 . . . . . 0
1704 . . . . . 7 . . . . . 0 . . . . . 0
1706 . . . . . 7 . . . . . 0 . . . . . 0
1707 . . . 5 . 7 . . . 0 . 0 . . . 1 . 0
1708 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1709 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1710 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1711 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1712 . 7 . . . 7 . 0 . . . 0 . 0 . . . 0
1713 . 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3
1717 7 . 7 . 4 . 0 . 0 . 0 . 0 . 0 . 2 .
1718 7 . . . . . 0 . . . . . 0 . . . . .
1720 . . . . 7 . . . . . 0 . . . . . 0 .
1721 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1722 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1726 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1727 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1728 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1729 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1730 7 . 7 . 2 . 0 . 0 . 0 . 0 . 0 . 2 .
1731 . . . 7 . 7 . . . 0 . 0 . . . 0 . 0
1732 . 7 . . . . . 0 . . . . . 0 . . . .
1733 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1734 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1735 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1736 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1737 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1738 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1739 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1740 1 . 1 . . . 1 . 1 . . . 3 . 3 . . .
1741 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1745 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3 .
1746 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1747 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1749 7 . 1 . 2 . 0 . 1 . 0 . 0 . 3 . 2 .
1750 6 . 7 . 6 . 0 . 0 . 0 . 1 . 0 . 1 .
1751 7 . 2 . 1 . 0 . 0 . 1 . 0 . 2 . 3 .
1752 4 . 2 . 5 . 0 . 0 . 0 . 2 . 2 . 1 .
1754 1 . 2 . 2 . 1 . 0 . 0 . 3 . 2 . 2 .
1755 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1756 4 . 5 . 7 . 0 . 0 . 0 . 2 . 1 . 0 .
1757 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1758 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1759 7 . . . . . 0 . . . . . 0 . . . . .
1760 . 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3
1761 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3 .
1762 . 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3
1763 . 6 . 7 . 7 . 0 . 0 . 0 . 1 . 0 . 0
1764 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1765 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1766 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1767 5 . 5 . 5 . 0 . 0 . 0 . 1 . 1 . 1 .
1768 . 7 . . . 1 . 0 . . . 1 . 0 . . . 3
1769 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1770 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1771 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1772 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1773 . 7 . 5 . . . 0 . 0 . . . 0 . 1 . .
1778 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1779 . 7 . . . . . 0 . . . . . 0 . . . .
1780 . . . 1 . . . . . 1 . . . . . 3 . .
1781 1 . . . . . 1 . . . . . 3 . . . . .
1782 . . . 1 . . . . . 1 . . . . . 3 . .
1783 . . . . . 4 . . . . . 0 . . . . . 2
1784 4 . 2 . 1 . 0 . 0 . 1 . 2 . 2 . 3 .
1785 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1787 . 7 . . . 7 . 0 . . . 0 . 0 . . . 0
1788 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1789 . . 5 . 7 . . . 0 . 0 . . . 1 . 0 .
1790 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1791 7 . . . . . 0 . . . . . 0 . . . . .
1799 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1800 . 7 . . . . . 0 . . . . . 0 . . . .
1804 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1805 7 . 2 . 1 . 0 . 0 . 1 . 0 . 2 . 3 .
1806 . 6 . 6 . 5 . 0 . 0 . 0 . 1 . 1 . 1
1807 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1808 . 7 . 7 . 2 . 0 . 0 . 0 . 0 . 0 . 2
1809 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1810 . . . . 7 . . . . . 0 . . . . . 0 .
1811 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3 .
1812 . 1 . 1 . 2 . 1 . 1 . 0 . 3 . 3 . 2
1816 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1817 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1818 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1819 7 . . . . . 0 . . . . . 0 . . . . .
1820 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1821 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1822 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1823 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1824 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1825 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1826 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1827 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3 .
1829 7 . . . . . 0 . . . . . 0 . . . . .
1831 7 . 1 . . . 0 . 1 . . . 0 . 3 . . .
1833 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1834 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1836 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1838 . 7 . . . 1 . 0 . . . 1 . 0 . . . 3
1839 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1840 6 . 6 . 1 . 0 . 0 . 1 . 1 . 1 . 3 .
1841 4 . 2 . 1 . 0 . 0 . 1 . 2 . 2 . 3 .
1842 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1843 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1845 . . . 7 . 7 . . . 0 . 0 . . . 0 . 0
1846 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1847 7 . 1 . 2 . 0 . 1 . 0 . 0 . 3 . 2 .
1848 . 7 . . . . . 0 . . . . . 0 . . . .
1849 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1850 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1851 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1852 7 . 7 . 2 . 0 . 0 . 0 . 0 . 0 . 2 .
1853 . 2 . 7 . . . 0 . 0 . . . 2 . 0 . .
1854 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1855 7 . 5 . 7 . 0 . 0 . 0 . 0 . 1 . 0 .
1858 . 7 . . . 6 . 0 . . . 0 . 0 . . . 1
1859 . . . 1 . . . . . 1 . . . . . 3 . .
1860 . 7 . 7 . 2 . 0 . 0 . 0 . 0 . 0 . 2
1861 7 . . . . . 0 . . . . . 0 . . . . .
1862 . . . . 1 . . . . . 1 . . . . . 3 .
1863 . . 1 . . . . . 1 . . . . . 3 . . .
1864 . . . 7 . 7 . . . 0 . 0 . . . 0 . 0
1865 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1866 2 . 7 . 7 . 0 . 0 . 0 . 2 . 0 . 0 .
1867 7 . . . 1 . 0 . . . 1 . 0 . . . 3 .
1868 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1869 . 7 . . . . . 0 . . . . . 0 . . . .
1870 7 . . . . . 0 . . . . . 0 . . . . .
1872 . 7 . . . 1 . 0 . . . 1 . 0 . . . 3
1874 1 . 5 . 4 . 1 . 0 . 0 . 3 . 1 . 2 .
1875 6 . 5 . 6 . 0 . 0 . 0 . 1 . 1 . 1 .
1876 1 . . . . . 1 . . . . . 3 . . . . .
1877 7 . 2 . . . 0 . 0 . . . 0 . 2 . . .
1879 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1880 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1881 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1882 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1883 7 . 7 . 2 . 0 . 0 . 0 . 0 . 0 . 2 .
1884 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1885 7 . 2 . . . 0 . 0 . . . 0 . 2 . . .
1886 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1887 . 4 . 5 . 7 . 0 . 0 . 0 . 2 . 1 . 0
1888 . 7 . 5 . 1 . 0 . 0 . 1 . 0 . 1 . 3
1889 . . . . . 7 . . . . . 0 . . . . . 0
1890 . . . . 7 . . . . . 0 . . . . . 0 .
1892 . 7 . 3 . 6 . 0 . 0 . 0 . 0 . 2 . 1
1896 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
1898 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1900 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1906 . 1 . . . 1 . 1 . . . 1 . 3 . . . 3
1907 . . . . . 5 . . . . . 0 . . . . . 1
1908 . 7 . . . . . 0 . . . . . 0 . . . .
1910 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1911 . 4 . 1 . 1 . 0 . 1 . 1 . 2 . 3 . 3
1912 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1913 . 2 . 2 . . . 0 . 0 . . . 2 . 2 . .
1915 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1916 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1917 5 . 5 . 5 . 0 . 0 . 0 . 1 . 1 . 1 .
1918 3 . 1 . . . 0 . 1 . . . 2 . 3 . . .
1919 . 3 . 2 . 1 . 0 . 0 . 1 . 2 . 2 . 3
1921 . 1 . 1 . 4 . 1 . 1 . 0 . 3 . 3 . 2
1922 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1923 . 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3
1925 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3 .
1926 . 7 . 1 . 7 . 0 . 1 . 0 . 0 . 3 . 0
1927 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1930 . 7 . 7 . 3 . 0 . 0 . 0 . 0 . 0 . 2
1931 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1932 7 . 5 . 7 . 0 . 0 . 0 . 0 . 1 . 0 .
1933 . 5 . . . . . 0 . . . . . 1 . . . .
1934 . 5 . 7 . . . 0 . 0 . . . 1 . 0 . .
1935 . 7 . 1 . 3 . 0 . 1 . 0 . 0 . 3 . 2
1936 7 . . . . . 0 . . . . . 0 . . . . .
1937 7 . . . . . 0 . . . . . 0 . . . . .
1938 7 . . . 7 . 0 . . . 0 . 0 . . . 0 .
1939 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1942 . . . . 1 . . . . . 1 . . . . . 3 .
1943 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1945 7 . . . . . 0 . . . . . 0 . . . . .
1946 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1947 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1948 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1949 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3 .
1950 7 . . . . . 0 . . . . . 0 . . . . .
1951 . . . . 7 . . . . . 0 . . . . . 0 .
1952 . . 7 . . . . . 0 . . . . . 0 . . .
1953 . . . 7 . 7 . . . 0 . 0 . . . 0 . 0
1954 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1955 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1956 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1957 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1961 . . . . 1 . . . . . 1 . . . . . 3 .
1962 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
1963 7 . 2 . 1 . 0 . 0 . 1 . 0 . 2 . 3 .
1964 . 4 . 7 . 7 . 0 . 0 . 0 . 2 . 0 . 0
1965 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1966 7 . 7 . 2 . 0 . 0 . 0 . 0 . 0 . 2 .
1967 7 . 1 . 7 . 0 . 1 . 0 . 0 . 3 . 0 .
1968 7 . 7 . 4 . 0 . 0 . 0 . 0 . 0 . 2 .
1969 7 . 2 . 7 . 0 . 0 . 0 . 0 . 2 . 0 .
1970 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
1971 . 5 . 7 . 7 . 0 . 0 . 0 . 1 . 0 . 0
1972 . . . . . 5 . . . . . 0 . . . . . 1
1973 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1974 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1975 . 5 . 1 . . . 0 . 1 . . . 1 . 3 . .
1977 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1978 7 . 7 . 5 . 0 . 0 . 0 . 0 . 0 . 1 .
1979 . . . 5 . 1 . . . 0 . 1 . . . 1 . 3
1980 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1981 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3 .
1982 . . 2 . 5 . . . 0 . 0 . . . 2 . 1 .
1983 . 5 . 2 . 1 . 0 . 0 . 1 . 1 . 2 . 3
1984 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1985 . . . . . 1 . . . . . 1 . . . . . 3
1986 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
1987 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
1988 1 . . . . . 1 . . . . . 3 . . . . .
1989 . 7 . 1 . . . 0 . 1 . . . 0 . 3 . .
1990 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3 .
1991 7 . . . . . 0 . . . . . 0 . . . . .
1992 5 . 6 . 6 . 0 . 0 . 0 . 1 . 1 . 1 .
1993 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1994 . 2 . 1 . 1 . 0 . 1 . 1 . 2 . 3 . 3
1995 . . . 5 . 1 . . . 0 . 1 . . . 1 . 3
1997 . . . 1 . 1 . . . 1 . 1 . . . 3 . 3
1998 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
1999 1 . . . 1 . 1 . . . 1 . 3 . . . 3 .
2000 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2001 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2002 . . 4 . 1 . . . 0 . 1 . . . 2 . 3 .
2003 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2004 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2014 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2015 7 . 6 . 6 . 0 . 0 . 0 . 0 . 1 . 1 .
2016 5 . 6 . 6 . 0 . 0 . 0 . 1 . 1 . 1 .
2017 . 1 . 5 . . . 1 . 0 . . . 3 . 1 . .
2018 . . . 7 . . . . . 0 . . . . . 0 . .
2020 7 . . . . . 0 . . . . . 0 . . . . .
2023 . . . . 7 . . . . . 0 . . . . . 0 .
2024 5 . . . 1 . 0 . . . 1 . 1 . . . 3 .
2025 . . . . . 7 . . . . . 0 . . . . . 0
2026 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2027 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
2028 7 . . . 7 . 0 . . . 0 . 0 . . . 0 .
2029 . 7 . . . . . 0 . . . . . 0 . . . .
2030 . 5 . 7 . 1 . 0 . 0 . 1 . 1 . 0 . 3
2031 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
2035 . 7 . 5 . 7 . 0 . 0 . 0 . 0 . 1 . 0
2037 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2038 . 7 . . . . . 0 . . . . . 0 . . . .
2039 . 7 . . . . . 0 . . . . . 0 . . . .
2042 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2043 . 7 . . . . . 0 . . . . . 0 . . . .
2044 . 6 . 1 . 5 . 0 . 1 . 0 . 1 . 3 . 1
2045 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2046 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2047 3 . 1 . 1 . 0 . 1 . 1 . 2 . 3 . 3 .
2048 . . 7 . 7 . . . 0 . 0 . . . 0 . 0 .
2049 . . . . 1 . . . . . 1 . . . . . 3 .
2050 . . 1 . . . . . 1 . . . . . 3 . . .
2053 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3 .
2054 . 6 . 1 . . . 0 . 1 . . . 1 . 3 . .
2055 6 . 7 . . . 0 . 0 . . . 1 . 0 . . .
2062 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2063 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2064 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2065 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2066 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2067 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
2068 6 . 6 . 6 . 0 . 0 . 0 . 1 . 1 . 1 .
2069 2 . 7 . 1 . 0 . 0 . 1 . 2 . 0 . 3 .
2071 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2075 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3 .
2077 . . . . 7 . . . . . 0 . . . . . 0 .
2079 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
2080 . 7 . . . . . 0 . . . . . 0 . . . .
2082 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
2084 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2085 . 7 . 5 . 4 . 0 . 0 . 0 . 0 . 1 . 2
2086 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2088 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2089 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2090 7 . . . . . 0 . . . . . 0 . . . . .
2091 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2092 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3 .
2093 1 . . . 1 . 1 . . . 1 . 3 . . . 3 .
2094 . 7 . 4 . 1 . 0 . 0 . 1 . 0 . 2 . 3
2095 . 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3
2096 . 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3
2097 . 5 . 7 . . . 0 . 0 . . . 1 . 0 . .
2099 7 . 7 . 5 . 0 . 0 . 0 . 0 . 0 . 1 .
2100 . 5 . 1 . . . 0 . 1 . . . 1 . 3 . .
2101 . 5 . 1 . 1 . 0 . 1 . 1 . 1 . 3 . 3
2102 7 . 3 . 1 . 0 . 0 . 1 . 0 . 2 . 3 .
2103 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
2104 7 . 7 . 5 . 0 . 0 . 0 . 0 . 0 . 1 .
2105 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2107 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2108 1 . 6 . 2 . 1 . 0 . 0 . 3 . 1 . 2 .
2109 . . 1 . . . . . 1 . . . . . 3 . . .
2110 1 . 7 . 7 . 1 . 0 . 0 . 3 . 0 . 0 .
2111 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
2112 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2113 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2114 7 . . . . . 0 . . . . . 0 . . . . .
2116 . . . . . 4 . . . . . 0 . . . . . 2
2117 . . . . 5 . . . . . 0 . . . . . 1 .
2118 . . 6 . 6 . . . 0 . 0 . . . 1 . 1 .
2119 . 7 . . . 7 . 0 . . . 0 . 0 . . . 0
2120 . . . . . 4 . . . . . 0 . . . . . 2
2121 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2122 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2123 . . . 1 . 1 . . . 1 . 1 . . . 3 . 3
2124 . . 4 . 7 . . . 0 . 0 . . . 2 . 0 .
2126 . 1 . 2 . 7 . 1 . 0 . 0 . 3 . 2 . 0
2127 4 . 1 . 7 . 0 . 1 . 0 . 2 . 3 . 0 .
2128 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2129 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2132 . . 7 . . . . . 0 . . . . . 0 . . .
2133 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2134 . 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0
2135 7 . 7 . 5 . 0 . 0 . 0 . 0 . 0 . 1 .
2136 7 . 3 . . . 0 . 0 . . . 0 . 2 . . .
2137 7 . 6 . . . 0 . 0 . . . 0 . 1 . . .
2138 . 6 . 1 . 1 . 0 . 1 . 1 . 1 . 3 . 3
2141 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2143 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2144 1 . 1 . 2 . 1 . 1 . 0 . 3 . 3 . 2 .
2146 . . . . 7 . . . . . 0 . . . . . 0 .
2147 . . 1 . 1 . . . 1 . 1 . . . 3 . 3 .
2148 . 1 . 1 . 6 . 1 . 1 . 0 . 3 . 3 . 1
2149 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2150 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
2152 . 7 . 7 . . . 0 . 0 . . . 0 . 0 . .
2153 . 7 . . . . . 0 . . . . . 0 . . . .
2157 1 . 6 . 5 . 1 . 0 . 0 . 3 . 1 . 1 .
2158 . 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3
2159 . 7 . . . . . 0 . . . . . 0 . . . .
2163 7 . 7 . 4 . 0 . 0 . 0 . 0 . 0 . 2 .
2164 . 5 . . . . . 0 . . . . . 1 . . . .
2165 7 . . . . . 0 . . . . . 0 . . . . .
2167 . . 7 . 6 . . . 0 . 0 . . . 0 . 1 .
2168 7 . 4 . 5 . 0 . 0 . 0 . 0 . 2 . 1 .
2169 7 . 3 . 1 . 0 . 0 . 1 . 0 . 2 . 3 .
2170 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2171 7 . 7 . 7 . 0 . 0 . 0 . 0 . 0 . 0 .
2172 4 . 1 . 1 . 0 . 1 . 1 . 2 . 3 . 3 .
2173 . 7 . . . . . 0 . . . . . 0 . . . .
2174 . . . 6 . . . . . 0 . . . . . 1 . .
2175 1 . . . . . 1 . . . . . 3 . . . . .
2176 6 . 2 . 1 . 0 . 0 . 1 . 1 . 2 . 3 .
2177 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2178 2 . 7 . 7 . 0 . 0 . 0 . 2 . 0 . 0 .
2180 . 6 . 1 . 1 . 0 . 1 . 1 . 1 . 3 . 3
2181 . 7 . 7 . 1 . 0 . 0 . 1 . 0 . 0 . 3
2183 7 . . . . . 0 . . . . . 0 . . . . .
2185 . 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3
2186 7 . 1 . 1 . 0 . 1 . 1 . 0 . 3 . 3 .
2187 1 . 1 . 1 . 1 . 1 . 1 . 3 . 3 . 3 .
2188 7 . 7 . . . 0 . 0 . . . 0 . 0 . . .
2191 5 . 1 . 1 . 0 . 1 . 1 . 1 . 3 . 3 .
